chr	start	end	cereb_average	all_brain_average	other_brain_avg	pref_average	leuk_average	white_matter	dist_to_other	dist_to_all_brain	chr	start	end	als.1.meth	als.1.unmeth	als.2.meth	als.2.unmeth	als.3.meth	als.3.unmeth	als.4.meth	als.4.unmeth	ctrl.1.meth	ctrl.1.unmeth	ctrl.2.meth	ctrl.2.unmeth	ctrl.3.meth	ctrl.3.unmeth	ctrl.4.meth	ctrl.4.unmeth
chr2	240062203	240062504	0.80895	0.4709125	0.839675949	0.3878	0.940025	0.453047368	0.386628581	0.017865132	chr2	240062383	240062384	6	0	21	0	13	0	8	0	11	2	9	1	18	0	11	1
chr2	240115528	240115829	0.457633333	0.488645	0.898512658	0.54732	0.9555	0.453657895	0.444854763	0.034987105	chr2	240115662	240115663	NA	NA	6	3	9	1	8	0	4	3	10	1	6	1	NA	NA
chr2	240115528	240115829	0.457633333	0.488645	0.898512658	0.54732	0.9555	0.453657895	0.444854763	0.034987105	chr2	240115663	240115664	NA	NA	15	2	7	0	14	2	11	0	14	0	12	0	NA	NA
chr2	240115528	240115829	0.457633333	0.488645	0.898512658	0.54732	0.9555	0.453657895	0.444854763	0.034987105	chr2	240115679	240115680	NA	NA	NA	NA	5	2	7	1	NA	NA	8	0	5	1	NA	NA
chr2	240115528	240115829	0.457633333	0.488645	0.898512658	0.54732	0.9555	0.453657895	0.444854763	0.034987105	chr2	240115680	240115681	NA	NA	14	0	7	0	15	0	9	1	12	0	11	0	NA	NA
chr2	240115528	240115829	0.457633333	0.488645	0.898512658	0.54732	0.9555	0.453657895	0.444854763	0.034987105	chr2	240115696	240115697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA
chr2	240115528	240115829	0.457633333	0.488645	0.898512658	0.54732	0.9555	0.453657895	0.444854763	0.034987105	chr2	240115697	240115698	5	1	12	0	8	1	12	1	9	2	8	0	11	0	NA	NA
chr2	240115528	240115829	0.457633333	0.488645	0.898512658	0.54732	0.9555	0.453657895	0.444854763	0.034987105	chr2	240115783	240115784	NA	NA	6	0	6	0	6	2	NA	NA	6	0	6	0	NA	NA
chr2	240115528	240115829	0.457633333	0.488645	0.898512658	0.54732	0.9555	0.453657895	0.444854763	0.034987105	chr2	240115784	240115785	8	1	12	4	9	4	11	0	10	1	NA	NA	13	0	8	2
chr2	240115528	240115829	0.457633333	0.488645	0.898512658	0.54732	0.9555	0.453657895	0.444854763	0.034987105	chr2	240115812	240115813	NA	NA	8	0	8	0	NA	NA	6	1	7	0	5	1	NA	NA
chr2	240115528	240115829	0.457633333	0.488645	0.898512658	0.54732	0.9555	0.453657895	0.444854763	0.034987105	chr2	240115813	240115814	9	0	16	0	11	2	11	0	7	1	NA	NA	12	1	7	1
chr2	240116855	240117156	0.877433333	0.4792625	0.909725316	0.46632	0.9445875	0.349136842	0.560588474	0.130125658	chr2	240116857	240116858	8	0	6	1	9	1	NA	NA	6	3	12	1	7	4	NA	NA
chr2	240116855	240117156	0.877433333	0.4792625	0.909725316	0.46632	0.9445875	0.349136842	0.560588474	0.130125658	chr2	240116858	240116859	NA	NA	10	0	14	2	5	2	12	0	12	0	7	0	6	0
chr2	240117490	240117791	0.880816667	0.37026	0.900425316	0.3658	0.9488125	0.205878947	0.694546369	0.164381053	chr2	240117529	240117530	9	0	10	1	13	0	7	1	NA	NA	6	1	10	0	NA	NA
chr2	240117490	240117791	0.880816667	0.37026	0.900425316	0.3658	0.9488125	0.205878947	0.694546369	0.164381053	chr2	240117530	240117531	9	0	6	0	8	2	8	1	NA	NA	8	0	5	2	8	0
chr2	240117490	240117791	0.880816667	0.37026	0.900425316	0.3658	0.9488125	0.205878947	0.694546369	0.164381053	chr2	240117535	240117536	10	0	9	1	12	1	7	2	NA	NA	6	1	9	0	NA	NA
chr2	240117490	240117791	0.880816667	0.37026	0.900425316	0.3658	0.9488125	0.205878947	0.694546369	0.164381053	chr2	240117536	240117537	8	1	NA	NA	8	0	8	1	NA	NA	7	0	5	1	7	1
chr2	240366266	240366567	0.25855	0.392085	0.809313924	0.56178	0.9797	0.283910526	0.525403398	0.108174474	chr2	240366387	240366388	NA	NA	NA	NA	NA	NA	6	2	NA	NA	NA	NA	NA	NA	NA	NA
chr2	240366266	240366567	0.25855	0.392085	0.809313924	0.56178	0.9797	0.283910526	0.525403398	0.108174474	chr2	240366558	240366559	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241071913	241072214	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737	0.609314124	0.153052763	chr2	241071921	241071922	NA	NA	NA	NA	NA	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241071913	241072214	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737	0.609314124	0.153052763	chr2	241072012	241072013	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241071913	241072214	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737	0.609314124	0.153052763	chr2	241072027	241072028	6	0	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241071913	241072214	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737	0.609314124	0.153052763	chr2	241072029	241072030	6	0	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241071913	241072214	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737	0.609314124	0.153052763	chr2	241072036	241072037	5	1	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241071913	241072214	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737	0.609314124	0.153052763	chr2	241072043	241072044	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241071913	241072214	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737	0.609314124	0.153052763	chr2	241072046	241072047	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241071913	241072214	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737	0.609314124	0.153052763	chr2	241072081	241072082	7	0	NA	NA	6	2	8	0	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241071913	241072214	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737	0.609314124	0.153052763	chr2	241072094	241072095	7	2	8	0	8	1	9	1	NA	NA	5	1	NA	NA	NA	NA
chr2	241071913	241072214	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737	0.609314124	0.153052763	chr2	241072115	241072116	11	1	10	0	5	9	13	0	9	0	8	0	NA	NA	NA	NA
chr2	241071913	241072214	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737	0.609314124	0.153052763	chr2	241072116	241072117	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241071913	241072214	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737	0.609314124	0.153052763	chr2	241072135	241072136	12	0	10	0	13	1	12	3	12	0	7	1	NA	NA	NA	NA
chr2	241071913	241072214	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737	0.609314124	0.153052763	chr2	241072136	241072137	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr2	242752596	242752897	0.737333333	0.4909825	0.82343038	0.52162	0.9024125	0.386357895	0.437072485	0.104624605	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr2	242811680	242811981	0.339366667	0.35181	0.863301266	0.37558	0.9195125	0.349757895	0.513543371	0.002052105	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr2	242811714	242812015	0.42375	0.433075	0.959883544	0.485	0.9628125	0.403478947	0.556404597	0.029596053	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr3	9246351	9246652	0.297983333	0.28769	0.854541772	0.39568	0.9017	0.192363158	0.662178614	0.095326842	chr3	9246383	9246384	9	2	15	1	8	3	12	2	9	1	11	0	10	1	8	0
chr3	9246351	9246652	0.297983333	0.28769	0.854541772	0.39568	0.9017	0.192363158	0.662178614	0.095326842	chr3	9246488	9246489	6	0	9	0	12	3	10	0	9	0	10	0	11	2	7	0
chr3	9246351	9246652	0.297983333	0.28769	0.854541772	0.39568	0.9017	0.192363158	0.662178614	0.095326842	chr3	9246489	9246490	NA	NA	9	1	18	1	NA	NA	NA	NA	9	2	6	0	7	0
chr3	9246351	9246652	0.297983333	0.28769	0.854541772	0.39568	0.9017	0.192363158	0.662178614	0.095326842	chr3	9246530	9246531	NA	NA	7	0	9	0	10	2	6	0	11	1	8	2	6	0
chr3	9246351	9246652	0.297983333	0.28769	0.854541772	0.39568	0.9017	0.192363158	0.662178614	0.095326842	chr3	9246531	9246532	NA	NA	7	1	18	2	9	0	NA	NA	7	5	9	0	7	1
chr3	11651731	11652032	0.65585	0.39739	0.805208861	0.48206	0.963625	0.238221053	0.566987808	0.159168947	chr3	11651772	11651773	8	0	7	2	9	0	7	3	NA	NA	7	4	6	4	NA	NA
chr3	11651731	11652032	0.65585	0.39739	0.805208861	0.48206	0.963625	0.238221053	0.566987808	0.159168947	chr3	11651773	11651774	8	1	9	3	6	4	5	1	8	2	10	7	1	6	NA	NA
chr3	11651731	11652032	0.65585	0.39739	0.805208861	0.48206	0.963625	0.238221053	0.566987808	0.159168947	chr3	11652015	11652016	1	7	6	11	6	5	0	9	4	5	4	7	5	10	2	6
chr3	11651731	11652032	0.65585	0.39739	0.805208861	0.48206	0.963625	0.238221053	0.566987808	0.159168947	chr3	11652016	11652017	6	4	3	5	2	7	5	5	9	11	7	6	2	7	1	8
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13083742	13083743	NA	NA	10	0	7	1	6	0	NA	NA	7	3	9	3	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13083757	13083758	NA	NA	0	11	0	6	3	3	NA	NA	0	7	0	14	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13083782	13083783	NA	NA	8	0	NA	NA	7	0	5	1	7	1	13	0	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13083783	13083784	NA	NA	7	0	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13083801	13083802	NA	NA	7	0	NA	NA	8	0	7	0	6	0	11	0	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13083802	13083803	NA	NA	7	0	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13083838	13083839	NA	NA	NA	NA	6	0	6	2	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13083856	13083857	NA	NA	6	0	6	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13083864	13083865	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13083865	13083866	NA	NA	6	0	6	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13083890	13083891	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	3	3	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13083891	13083892	NA	NA	5	1	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13083931	13083932	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13083933	13083934	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13084014	13084015	NA	NA	NA	NA	10	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083742	13084043	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368	chr3	13084015	13084016	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083824	13084125	0.17695	0.2394775	0.899206329	0.33574	0.9629	0.181457895	0.717748434	0.058019605	chr3	13083838	13083839	NA	NA	NA	NA	6	0	6	2	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083824	13084125	0.17695	0.2394775	0.899206329	0.33574	0.9629	0.181457895	0.717748434	0.058019605	chr3	13083856	13083857	NA	NA	6	0	6	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083824	13084125	0.17695	0.2394775	0.899206329	0.33574	0.9629	0.181457895	0.717748434	0.058019605	chr3	13083864	13083865	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083824	13084125	0.17695	0.2394775	0.899206329	0.33574	0.9629	0.181457895	0.717748434	0.058019605	chr3	13083865	13083866	NA	NA	6	0	6	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083824	13084125	0.17695	0.2394775	0.899206329	0.33574	0.9629	0.181457895	0.717748434	0.058019605	chr3	13083890	13083891	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	3	3	NA	NA
chr3	13083824	13084125	0.17695	0.2394775	0.899206329	0.33574	0.9629	0.181457895	0.717748434	0.058019605	chr3	13083891	13083892	NA	NA	5	1	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083824	13084125	0.17695	0.2394775	0.899206329	0.33574	0.9629	0.181457895	0.717748434	0.058019605	chr3	13083931	13083932	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083824	13084125	0.17695	0.2394775	0.899206329	0.33574	0.9629	0.181457895	0.717748434	0.058019605	chr3	13083933	13083934	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083824	13084125	0.17695	0.2394775	0.899206329	0.33574	0.9629	0.181457895	0.717748434	0.058019605	chr3	13084014	13084015	NA	NA	NA	NA	10	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083824	13084125	0.17695	0.2394775	0.899206329	0.33574	0.9629	0.181457895	0.717748434	0.058019605	chr3	13084015	13084016	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr3	13083824	13084125	0.17695	0.2394775	0.899206329	0.33574	0.9629	0.181457895	0.717748434	0.058019605	chr3	13084044	13084045	NA	NA	NA	NA	15	0	6	1	NA	NA	NA	NA	5	1	NA	NA
chr3	13520106	13520407	0.450066667	0.38855	0.876264557	0.51788	0.9413625	0.255363158	0.620901399	0.133186842	chr3	13520397	13520398	NA	NA	7	1	9	2	6	0	6	1	12	0	NA	NA	NA	NA
chr3	13520106	13520407	0.450066667	0.38855	0.876264557	0.51788	0.9413625	0.255363158	0.620901399	0.133186842	chr3	13520398	13520399	6	0	13	2	10	1	13	1	11	0	8	0	12	1	8	1
chr3	13834562	13834863	0.235766667	0.40891	0.909626582	0.53824	0.9736875	0.346657895	0.562968688	0.062252105	chr3	13834770	13834771	NA	NA	11	0	10	3	NA	NA	NA	NA	NA	NA	7	1	NA	NA
chr3	13834562	13834863	0.235766667	0.40891	0.909626582	0.53824	0.9736875	0.346657895	0.562968688	0.062252105	chr3	13834781	13834782	NA	NA	9	1	9	3	NA	NA	NA	NA	NA	NA	8	0	NA	NA
chr3	13834562	13834863	0.235766667	0.40891	0.909626582	0.53824	0.9736875	0.346657895	0.562968688	0.062252105	chr3	13834805	13834806	NA	NA	9	1	12	0	NA	NA	NA	NA	NA	NA	8	1	NA	NA
chr3	13834562	13834863	0.235766667	0.40891	0.909626582	0.53824	0.9736875	0.346657895	0.562968688	0.062252105	chr3	13834826	13834827	NA	NA	7	4	6	5	NA	NA	NA	NA	NA	NA	2	8	NA	NA
chr3	15676488	15676789	0.847683333	0.41998	0.861626582	0.39878	0.967875	0.288026316	0.573600266	0.131953684	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr3	17081955	17082256	0.15365	0.27444	0.861670886	0.35592	0.957675	0.241057895	0.620612991	0.033382105	chr3	17082188	17082189	0	6	1	5	NA	NA	6	4	NA	NA	NA	NA	0	7	NA	NA
chr3	18390974	18391275	0.77225	0.4845925	0.870106329	0.56954	0.90445	0.325184211	0.544922119	0.159408289	chr3	18391018	18391019	NA	NA	6	3	NA	NA	7	2	6	2	7	4	11	5	6	0
chr3	18390974	18391275	0.77225	0.4845925	0.870106329	0.56954	0.90445	0.325184211	0.544922119	0.159408289	chr3	18391019	18391020	6	0	11	0	9	2	8	2	8	3	11	4	6	3	4	2
chr3	18390974	18391275	0.77225	0.4845925	0.870106329	0.56954	0.90445	0.325184211	0.544922119	0.159408289	chr3	18391136	18391137	NA	NA	6	0	10	0	NA	NA	10	0	5	1	NA	NA	7	0
chr3	18390974	18391275	0.77225	0.4845925	0.870106329	0.56954	0.90445	0.325184211	0.544922119	0.159408289	chr3	18391137	18391138	8	0	15	0	7	0	11	1	8	0	13	0	NA	NA	8	0
chr3	24001021	24001322	0.831833333	0.3789925	0.8397	0.37806	0.9147875	0.238936842	0.600763158	0.140055658	chr3	24001127	24001128	9	1	NA	NA	9	1	6	2	NA	NA	7	1	8	0	NA	NA
chr3	24001021	24001322	0.831833333	0.3789925	0.8397	0.37806	0.9147875	0.238936842	0.600763158	0.140055658	chr3	24001128	24001129	10	0	18	0	14	1	10	1	11	1	14	3	16	0	7	1
chr3	33188722	33189023	0.838133333	0.432285	0.838540506	0.48438	0.9694	0.257568421	0.580972085	0.174716579	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr3	33619291	33619592	0.54755	0.49039	0.874865823	0.5166	0.9538625	0.458684211	0.416181612	0.031705789	chr3	33619317	33619318	9	1	19	0	6	0	11	1	14	0	10	1	11	1	11	1
chr3	33619291	33619592	0.54755	0.49039	0.874865823	0.5166	0.9538625	0.458684211	0.416181612	0.031705789	chr3	33619318	33619319	7	0	9	0	13	0	16	0	16	0	16	0	12	0	NA	NA
chr3	33619291	33619592	0.54755	0.49039	0.874865823	0.5166	0.9538625	0.458684211	0.416181612	0.031705789	chr3	33619586	33619587	NA	NA	NA	NA	7	0	NA	NA	5	3	8	0	8	3	NA	NA
chr3	33960790	33961091	0.728483333	0.437085	0.801908861	0.4229	0.9258	0.344605263	0.457303598	0.092479737	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr3	35785747	35786048	0.134816667	0.2830925	0.861801266	0.34664	0.9436125	0.279973684	0.581827582	0.003118816	chr3	35785747	35785748	2	4	1	11	NA	NA	4	8	NA	NA	1	6	2	10	NA	NA
chr3	35785747	35786048	0.134816667	0.2830925	0.861801266	0.34664	0.9436125	0.279973684	0.581827582	0.003118816	chr3	35785923	35785924	6	0	8	0	6	0	6	0	13	1	7	2	NA	NA	5	1
chr3	35785747	35786048	0.134816667	0.2830925	0.861801266	0.34664	0.9436125	0.279973684	0.581827582	0.003118816	chr3	35785924	35785925	NA	NA	6	1	NA	NA	5	1	NA	NA	10	0	NA	NA	NA	NA
chr3	35785747	35786048	0.134816667	0.2830925	0.861801266	0.34664	0.9436125	0.279973684	0.581827582	0.003118816	chr3	35785999	35786000	9	0	7	2	9	1	NA	NA	18	1	13	1	12	1	6	3
chr3	35785747	35786048	0.134816667	0.2830925	0.861801266	0.34664	0.9436125	0.279973684	0.581827582	0.003118816	chr3	35786000	35786001	6	1	6	1	7	0	7	1	NA	NA	NA	NA	8	0	NA	NA
chr3	35785747	35786048	0.134816667	0.2830925	0.861801266	0.34664	0.9436125	0.279973684	0.581827582	0.003118816	chr3	35786018	35786019	11	1	8	3	9	1	NA	NA	18	1	8	3	13	1	9	0
chr3	35785747	35786048	0.134816667	0.2830925	0.861801266	0.34664	0.9436125	0.279973684	0.581827582	0.003118816	chr3	35786019	35786020	7	1	5	1	6	2	7	2	7	1	6	0	8	0	5	1
chr3	37291164	37291465	0.477583333	0.44012	0.802227848	0.59484	0.918525	0.312642105	0.489585743	0.127477895	chr3	37291190	37291191	NA	NA	6	0	6	0	7	0	6	0	13	0	5	1	7	1
chr3	37291164	37291465	0.477583333	0.44012	0.802227848	0.59484	0.918525	0.312642105	0.489585743	0.127477895	chr3	37291191	37291192	8	0	15	0	9	0	8	2	17	2	18	0	9	2	6	0
chr3	37291164	37291465	0.477583333	0.44012	0.802227848	0.59484	0.918525	0.312642105	0.489585743	0.127477895	chr3	37291406	37291407	4	2	3	9	1	5	0	9	NA	NA	5	6	3	9	0	6
chr3	37291164	37291465	0.477583333	0.44012	0.802227848	0.59484	0.918525	0.312642105	0.489585743	0.127477895	chr3	37291407	37291408	2	4	5	11	4	11	NA	NA	6	7	2	7	3	9	NA	NA
chr3	40347859	40348160	0.670183333	0.4162	0.827634177	0.50396	0.922025	0.269478947	0.55815523	0.146721053	chr3	40347969	40347970	6	0	6	1	10	0	9	2	10	0	9	0	8	0	7	0
chr3	40347859	40348160	0.670183333	0.4162	0.827634177	0.50396	0.922025	0.269478947	0.55815523	0.146721053	chr3	40347970	40347971	NA	NA	NA	NA	NA	NA	10	1	8	0	7	2	8	0	NA	NA
chr3	40347859	40348160	0.670183333	0.4162	0.827634177	0.50396	0.922025	0.269478947	0.55815523	0.146721053	chr3	40347986	40347987	6	1	6	1	9	0	8	0	10	1	6	0	8	0	NA	NA
chr3	40347859	40348160	0.670183333	0.4162	0.827634177	0.50396	0.922025	0.269478947	0.55815523	0.146721053	chr3	40347987	40347988	NA	NA	NA	NA	NA	NA	10	0	6	0	9	0	6	0	NA	NA
chr3	40347859	40348160	0.670183333	0.4162	0.827634177	0.50396	0.922025	0.269478947	0.55815523	0.146721053	chr3	40348088	40348089	7	1	7	0	10	0	8	0	13	1	8	1	10	1	10	0
chr3	40347859	40348160	0.670183333	0.4162	0.827634177	0.50396	0.922025	0.269478947	0.55815523	0.146721053	chr3	40348089	40348090	NA	NA	NA	NA	NA	NA	NA	NA	10	1	7	2	NA	NA	NA	NA
chr3	42190897	42191198	0.217583333	0.3261475	0.859489873	0.36652	0.9398375	0.320810526	0.538679347	0.005336974	chr3	42190924	42190925	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr3	42190897	42191198	0.217583333	0.3261475	0.859489873	0.36652	0.9398375	0.320810526	0.538679347	0.005336974	chr3	42190925	42190926	NA	NA	NA	NA	10	1	NA	NA	NA	NA	6	0	NA	NA	NA	NA
chr3	42190897	42191198	0.217583333	0.3261475	0.859489873	0.36652	0.9398375	0.320810526	0.538679347	0.005336974	chr3	42190934	42190935	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr3	42190897	42191198	0.217583333	0.3261475	0.859489873	0.36652	0.9398375	0.320810526	0.538679347	0.005336974	chr3	42190935	42190936	7	0	5	1	13	2	NA	NA	6	0	5	1	5	1	NA	NA
chr3	42190897	42191198	0.217583333	0.3261475	0.859489873	0.36652	0.9398375	0.320810526	0.538679347	0.005336974	chr3	42191197	42191198	4	2	7	3	8	9	10	1	8	4	7	6	5	2	4	3
chr3	42699958	42700259	0.483916667	0.4011075	0.92844557	0.457	0.963275	0.334042105	0.594403464	0.067065395	chr3	42699982	42699983	7	0	NA	NA	6	0	7	0	NA	NA	NA	NA	6	0	NA	NA
chr3	42699958	42700259	0.483916667	0.4011075	0.92844557	0.457	0.963275	0.334042105	0.594403464	0.067065395	chr3	42700066	42700067	6	0	8	1	NA	NA	NA	NA	NA	NA	9	2	NA	NA	NA	NA
chr3	42699958	42700259	0.483916667	0.4011075	0.92844557	0.457	0.963275	0.334042105	0.594403464	0.067065395	chr3	42700100	42700101	NA	NA	8	2	NA	NA	NA	NA	NA	NA	11	0	NA	NA	NA	NA
chr3	47537364	47537665	0.119266667	0.4111275	0.895089873	0.46032	0.926625	0.468010526	0.427079347	-0.056883026	chr3	47537417	47537418	7	4	16	0	10	2	7	0	11	0	12	0	13	2	7	0
chr3	47537364	47537665	0.119266667	0.4111275	0.895089873	0.46032	0.926625	0.468010526	0.427079347	-0.056883026	chr3	47537418	47537419	11	2	8	1	13	0	13	2	15	0	13	4	15	2	NA	NA
chr3	47537364	47537665	0.119266667	0.4111275	0.895089873	0.46032	0.926625	0.468010526	0.427079347	-0.056883026	chr3	47537455	47537456	8	0	16	1	13	0	11	1	14	0	15	0	13	1	7	1
chr3	47537364	47537665	0.119266667	0.4111275	0.895089873	0.46032	0.926625	0.468010526	0.427079347	-0.056883026	chr3	47537456	47537457	12	0	9	0	12	2	14	0	14	0	15	0	15	0	NA	NA
chr3	47537364	47537665	0.119266667	0.4111275	0.895089873	0.46032	0.926625	0.468010526	0.427079347	-0.056883026	chr3	47537509	47537510	7	0	12	0	7	0	9	0	10	0	12	2	9	2	5	1
chr3	47537364	47537665	0.119266667	0.4111275	0.895089873	0.46032	0.926625	0.468010526	0.427079347	-0.056883026	chr3	47537510	47537511	9	1	9	1	11	1	7	2	7	1	10	1	16	0	NA	NA
chr3	47537364	47537665	0.119266667	0.4111275	0.895089873	0.46032	0.926625	0.468010526	0.427079347	-0.056883026	chr3	47537611	47537612	NA	NA	11	1	11	0	7	2	5	5	15	0	8	1	6	1
chr3	47537364	47537665	0.119266667	0.4111275	0.895089873	0.46032	0.926625	0.468010526	0.427079347	-0.056883026	chr3	47537612	47537613	7	0	12	0	10	0	5	5	5	2	14	1	8	3	8	0
chr3	47537364	47537665	0.119266667	0.4111275	0.895089873	0.46032	0.926625	0.468010526	0.427079347	-0.056883026	chr3	47537626	47537627	NA	NA	12	0	12	1	8	0	9	0	19	0	17	0	9	0
chr3	47537364	47537665	0.119266667	0.4111275	0.895089873	0.46032	0.926625	0.468010526	0.427079347	-0.056883026	chr3	47537627	47537628	6	1	11	1	7	1	10	0	8	0	14	0	12	0	8	0
chr3	47537364	47537665	0.119266667	0.4111275	0.895089873	0.46032	0.926625	0.468010526	0.427079347	-0.056883026	chr3	47537634	47537635	NA	NA	12	0	12	1	9	0	10	0	18	1	17	1	9	0
chr3	47537364	47537665	0.119266667	0.4111275	0.895089873	0.46032	0.926625	0.468010526	0.427079347	-0.056883026	chr3	47537635	47537636	6	1	12	0	10	0	10	1	9	0	13	2	12	1	8	1
