chr	start	end		cereb_average	all_brain_average	other_brain_avg	pref_average	leuk_average	white_matter	chr 	start	end	als.1	als.2	als.3	als.4	ctrl.1	ctrl.2	ctrl.3	ctrl.4
chr18	9099787	9099938		0.6741	0.4897175	0.810074684	0.54942	0.9198375	0.394884211	chr18	9099873	9099874	77.77777778	83.33333333	83.33333333	90.90909091	100	NA	100	100
chr4	144275051	144275202		0.8184	0.4944175	0.815093671	0.49752	0.949375	0.383678947	.	-1	-1	.	.	.	.	.	.	.	.
chr14	89606146	89606297		0.882433333	0.548735	0.869478481	0.64206	0.9525	0.390515789	chr14	89606148	89606149	100	100	100	100	100	92.30769231	100	NA
chr14	89606146	89606297		0.882433333	0.548735	0.869478481	0.64206	0.9525	0.390515789	chr14	89606149	89606150	100	90.90909091	100	100	93.33333333	100	100	88.88888889
chr6	28348401	28348552		0.811083333	0.5479825	0.868859494	0.62816	0.93295	0.407421053	.	-1	-1	.	.	.	.	.	.	.	.
chr7	30010169	30010320		0.891283333	0.6003025	0.921183333	0.63156	0.9653	0.478678947	chr7	30010169	30010170	100	100	91.66666667	100	90	90	100	100
chr7	30010169	30010320		0.891283333	0.6003025	0.921183333	0.63156	0.9653	0.478678947	chr7	30010170	30010171	100	93.33333333	100	100	100	93.33333333	90	88.88888889
chr7	30010169	30010320		0.891283333	0.6003025	0.921183333	0.63156	0.9653	0.478678947	chr7	30010204	30010205	100	100	90.90909091	100	100	100	83.33333333	NA
chr7	30010169	30010320		0.891283333	0.6003025	0.921183333	0.63156	0.9653	0.478678947	chr7	30010205	30010206	86.66666667	92.30769231	100	83.33333333	100	100	90.90909091	100
chr7	30010169	30010320		0.891283333	0.6003025	0.921183333	0.63156	0.9653	0.478678947	chr7	30010242	30010243	77.77777778	50	66.66666667	NA	84.61538462	66.66666667	NA	NA
chr7	30010169	30010320		0.891283333	0.6003025	0.921183333	0.63156	0.9653	0.478678947	chr7	30010243	30010244	75	78.94736842	75	78.57142857	71.42857143	73.33333333	75	87.5
chr7	30010169	30010320		0.891283333	0.6003025	0.921183333	0.63156	0.9653	0.478678947	chr7	30010301	30010302	NA	NA	NA	NA	87.5	87.5	75	NA
chr7	30010169	30010320		0.891283333	0.6003025	0.921183333	0.63156	0.9653	0.478678947	chr7	30010302	30010303	93.75	90.47619048	100	92.30769231	93.33333333	86.66666667	100	71.42857143
chr18	13619566	13619717		0.81065	0.5921	0.913039241	0.6381	0.9625125	0.474784211	chr18	13619643	13619644	NA	NA	NA	100	NA	NA	NA	NA
chr18	13619566	13619717		0.81065	0.5921	0.913039241	0.6381	0.9625125	0.474784211	chr18	13619654	13619655	NA	NA	NA	71.42857143	NA	NA	NA	NA
chr18	13619566	13619717		0.81065	0.5921	0.913039241	0.6381	0.9625125	0.474784211	chr18	13619692	13619693	NA	NA	NA	100	NA	NA	NA	NA
chr18	13619566	13619717		0.81065	0.5921	0.913039241	0.6381	0.9625125	0.474784211	chr18	13619698	13619699	NA	NA	NA	100	NA	NA	NA	NA
chr4	108586519	108586670		0.81165	0.5114375	0.832526582	0.4789	0.9434	0.429473684	chr4	108586543	108586544	NA	NA	85.71428571	100	NA	100	85.71428571	NA
chr4	108586519	108586670		0.81165	0.5114375	0.832526582	0.4789	0.9434	0.429473684	chr4	108586544	108586545	100	88.88888889	100	100	100	100	100	NA
chr4	108586519	108586670		0.81165	0.5114375	0.832526582	0.4789	0.9434	0.429473684	chr4	108586549	108586550	NA	NA	91.66666667	88.88888889	NA	100	100	NA
chr4	108586519	108586670		0.81165	0.5114375	0.832526582	0.4789	0.9434	0.429473684	chr4	108586550	108586551	NA	88.88888889	88.23529412	100	100	100	100	NA
chr4	108586519	108586670		0.81165	0.5114375	0.832526582	0.4789	0.9434	0.429473684	chr4	108586575	108586576	NA	100	90.90909091	100	100	93.33333333	100	NA
chr4	108586519	108586670		0.81165	0.5114375	0.832526582	0.4789	0.9434	0.429473684	chr4	108586576	108586577	NA	100	100	100	100	100	100	NA
chr17	210021	210172		0.713983333	0.4796525	0.80088481	0.55364	0.90795	0.352226316	.	-1	-1	.	.	.	.	.	.	.	.
chr7	124364323	124364474		0.8273	0.5392975	0.860727848	0.65858	0.9046375	0.360047368	.	-1	-1	.	.	.	.	.	.	.	.
chr2	129548373	129548524		0.803583333	0.539165	0.860621519	0.49934	0.9395375	0.4747	.	-1	-1	.	.	.	.	.	.	.	.
chr1	6260541	6260692		0.441083333	0.526195	0.847658228	0.62326	0.949125	0.468915789	chr1	6260600	6260601	NA	NA	NA	0	NA	NA	NA	NA
chr1	6260541	6260692		0.441083333	0.526195	0.847658228	0.62326	0.949125	0.468915789	chr1	6260603	6260604	NA	NA	NA	0	NA	NA	NA	NA
chr1	6260541	6260692		0.441083333	0.526195	0.847658228	0.62326	0.949125	0.468915789	chr1	6260616	6260617	NA	NA	NA	0	NA	NA	NA	NA
chr1	6260541	6260692		0.441083333	0.526195	0.847658228	0.62326	0.949125	0.468915789	chr1	6260629	6260630	NA	NA	NA	0	NA	NA	NA	NA
chr1	6260541	6260692		0.441083333	0.526195	0.847658228	0.62326	0.949125	0.468915789	chr1	6260662	6260663	NA	NA	NA	0	NA	NA	NA	NA
chr1	6260541	6260692		0.441083333	0.526195	0.847658228	0.62326	0.949125	0.468915789	chr1	6260691	6260692	NA	NA	NA	0	NA	NA	NA	NA
chr17	2587989	2588140		0.630566667	0.54403	0.865593671	0.61964	0.9497875	0.465352632	chr17	2588107	2588108	66.66666667	NA	NA	NA	85.71428571	NA	NA	NA
chr17	2587989	2588140		0.630566667	0.54403	0.865593671	0.61964	0.9497875	0.465352632	chr17	2588108	2588109	55.55555556	44.44444444	100	83.33333333	100	50	NA	NA
chr17	2587989	2588140		0.630566667	0.54403	0.865593671	0.61964	0.9497875	0.465352632	chr17	2588134	2588135	90	83.33333333	NA	NA	NA	NA	NA	NA
chr17	2587989	2588140		0.630566667	0.54403	0.865593671	0.61964	0.9497875	0.465352632	chr17	2588135	2588136	87.5	100	NA	100	93.33333333	100	NA	NA
chr3	107521460	107521611		0.898516667	0.6133425	0.935007595	0.62374	0.97215	0.495594737	.	-1	-1	.	.	.	.	.	.	.	.
chr20	20002058	20002209		0.848816667	0.542955	0.864632911	0.61442	0.931625	0.3843	.	-1	-1	.	.	.	.	.	.	.	.
chr5	123090895	123091046		0.840333333	0.5222175	0.843903797	0.533	0.9054625	0.411794737	.	-1	-1	.	.	.	.	.	.	.	.
chr13	45911567	45911718		0.8278	0.547285	0.868978481	0.5299	0.920925	0.477110526	chr13	45911597	45911598	NA	NA	100	100	100	100	100	NA
chr13	45911567	45911718		0.8278	0.547285	0.868978481	0.5299	0.920925	0.477110526	chr13	45911683	45911684	100	100	89.28571429	92.30769231	100	92.85714286	94.44444444	100
chr11	46784904	46785055		0.811	0.555775	0.87754557	0.5607	0.931825	0.462231579	.	-1	-1	.	.	.	.	.	.	.	.
chr20	61513888	61514039		0.838716667	0.564775	0.886598734	0.59648	0.9602625	0.434736842	chr20	61513914	61513915	NA	85.71428571	100	100	NA	90	NA	NA
chr20	61513888	61514039		0.838716667	0.564775	0.886598734	0.59648	0.9602625	0.434736842	chr20	61513915	61513916	100	NA	NA	100	NA	NA	NA	NA
chr20	61513888	61514039		0.838716667	0.564775	0.886598734	0.59648	0.9602625	0.434736842	chr20	61513936	61513937	NA	100	100	100	71.42857143	87.5	66.66666667	NA
chr20	61513888	61514039		0.838716667	0.564775	0.886598734	0.59648	0.9602625	0.434736842	chr20	61513966	61513967	NA	100	100	100	80	100	100	100
chr20	61513888	61514039		0.838716667	0.564775	0.886598734	0.59648	0.9602625	0.434736842	chr20	61513967	61513968	NA	NA	NA	100	NA	NA	NA	NA
chr20	61513888	61514039		0.838716667	0.564775	0.886598734	0.59648	0.9602625	0.434736842	chr20	61513989	61513990	100	88.88888889	92.85714286	60	90.90909091	82.35294118	100	85.71428571
chr20	61513888	61514039		0.838716667	0.564775	0.886598734	0.59648	0.9602625	0.434736842	chr20	61513990	61513991	NA	NA	NA	83.33333333	NA	NA	NA	NA
chr4	10113719	10113870		0.863033333	0.51656	0.838573418	0.54656	0.9005875	0.3774	chr4	10113785	10113786	100	92.85714286	100	88.88888889	100	100	76.92307692	NA
chr4	10113719	10113870		0.863033333	0.51656	0.838573418	0.54656	0.9005875	0.3774	chr4	10113786	10113787	NA	NA	NA	100	NA	NA	NA	NA
chr4	10113719	10113870		0.863033333	0.51656	0.838573418	0.54656	0.9005875	0.3774	chr4	10113793	10113794	88.88888889	92.85714286	80	60	100	66.66666667	100	NA
chr4	10113719	10113870		0.863033333	0.51656	0.838573418	0.54656	0.9005875	0.3774	chr4	10113794	10113795	NA	NA	NA	57.14285714	NA	NA	NA	NA
chr4	10113719	10113870		0.863033333	0.51656	0.838573418	0.54656	0.9005875	0.3774	chr4	10113848	10113849	100	70	70	100	88.88888889	87.5	82.35294118	NA
chr4	10113719	10113870		0.863033333	0.51656	0.838573418	0.54656	0.9005875	0.3774	chr4	10113849	10113850	NA	100	83.33333333	85.71428571	NA	NA	NA	NA
chr13	36944565	36944716		0.740066667	0.5320125	0.854064557	0.62152	0.9143375	0.376636842	chr13	36944662	36944663	100	100	87.5	100	NA	NA	100	NA
chr13	36944565	36944716		0.740066667	0.5320125	0.854064557	0.62152	0.9143375	0.376636842	chr13	36944663	36944664	100	100	100	100	100	84.21052632	91.66666667	100
chr2	55216988	55217139		0.728466667	0.500395	0.822463291	0.59934	0.9430625	0.359068421	chr2	55217055	55217056	100	92.85714286	100	100	NA	92.30769231	92.30769231	NA
chr2	55216988	55217139		0.728466667	0.500395	0.822463291	0.59934	0.9430625	0.359068421	chr2	55217056	55217057	NA	NA	NA	NA	NA	100	100	NA
chr16	67946113	67946264		0.75745	0.54429	0.86648481	0.6176	0.9286125	0.4035	chr16	67946181	67946182	NA	NA	NA	100	NA	NA	NA	NA
chr16	67946113	67946264		0.75745	0.54429	0.86648481	0.6176	0.9286125	0.4035	chr16	67946182	67946183	NA	100	88.88888889	NA	85.71428571	NA	NA	NA
chr16	67946113	67946264		0.75745	0.54429	0.86648481	0.6176	0.9286125	0.4035	chr16	67946218	67946219	NA	100	NA	85.71428571	NA	NA	NA	NA
chr16	67946113	67946264		0.75745	0.54429	0.86648481	0.6176	0.9286125	0.4035	chr16	67946219	67946220	NA	85.71428571	NA	100	100	NA	NA	NA
chr16	67946113	67946264		0.75745	0.54429	0.86648481	0.6176	0.9286125	0.4035	chr16	67946224	67946225	NA	NA	NA	100	NA	NA	NA	NA
chr16	67946113	67946264		0.75745	0.54429	0.86648481	0.6176	0.9286125	0.4035	chr16	67946225	67946226	NA	100	NA	100	100	NA	NA	NA
chr16	67946113	67946264		0.75745	0.54429	0.86648481	0.6176	0.9286125	0.4035	chr16	67946236	67946237	NA	100	NA	77.77777778	NA	NA	NA	NA
chr16	67946113	67946264		0.75745	0.54429	0.86648481	0.6176	0.9286125	0.4035	chr16	67946237	67946238	NA	NA	NA	66.66666667	83.33333333	NA	NA	NA
chr16	67946113	67946264		0.75745	0.54429	0.86648481	0.6176	0.9286125	0.4035	chr16	67946259	67946260	NA	NA	NA	100	NA	NA	NA	NA
chr16	67946113	67946264		0.75745	0.54429	0.86648481	0.6176	0.9286125	0.4035	chr16	67946260	67946261	NA	100	NA	NA	NA	NA	NA	NA
chr16	67946113	67946264		0.75745	0.54429	0.86648481	0.6176	0.9286125	0.4035	chr16	67946263	67946264	NA	NA	NA	100	NA	NA	NA	NA
chr22	41637392	41637543		0.887516667	0.598665	0.920888608	0.70812	0.9622	0.426652632	chr22	41637410	41637411	88.88888889	100	100	100	100	92.85714286	86.66666667	NA
chr22	41637392	41637543		0.887516667	0.598665	0.920888608	0.70812	0.9622	0.426652632	chr22	41637411	41637412	NA	83.33333333	100	NA	NA	100	100	NA
chr1	243349592	243349743		0.873683333	0.58772	0.909950633	0.68972	0.952575	0.418726316	.	-1	-1	.	.	.	.	.	.	.	.
chr7	19135074	19135225		0.86515	0.5578525	0.880094937	0.5699	0.9336875	0.405952632	.	-1	-1	.	.	.	.	.	.	.	.
chr5	74657373	74657524		0.738733333	0.5182675	0.840626582	0.53396	0.9293875	0.428694737	chr5	74657419	74657420	100	91.66666667	69.23076923	85.71428571	93.33333333	85.71428571	85.71428571	66.66666667
chr5	74657373	74657524		0.738733333	0.5182675	0.840626582	0.53396	0.9293875	0.428694737	chr5	74657496	74657497	50	100	77.77777778	NA	80	72.72727273	50	NA
chr4	122648922	122649073		0.819	0.550375	0.872832911	0.58688	0.9334875	0.427047368	chr4	122649043	122649044	NA	95.23809524	80	100	100	100	92.85714286	88.88888889
chr4	122648922	122649073		0.819	0.550375	0.872832911	0.58688	0.9334875	0.427047368	chr4	122649044	122649045	NA	100	100	NA	NA	81.81818182	100	87.5
chr4	122648922	122649073		0.819	0.550375	0.872832911	0.58688	0.9334875	0.427047368	chr4	122649055	122649056	NA	81.81818182	87.5	81.81818182	85.71428571	100	85.71428571	100
chr4	122648922	122649073		0.819	0.550375	0.872832911	0.58688	0.9334875	0.427047368	chr4	122649056	122649057	NA	100	100	NA	NA	100	100	85.71428571
chr6	166836716	166836867		0.88795	0.63069	0.953186076	0.70856	0.9556875	0.480889474	chr6	166836729	166836730	100	100	100	100	NA	100	83.33333333	88.88888889
chr6	166836716	166836867		0.88795	0.63069	0.953186076	0.70856	0.9556875	0.480889474	chr6	166836730	166836731	NA	100	100	100	90.90909091	87.5	88.88888889	NA
chr6	166836716	166836867		0.88795	0.63069	0.953186076	0.70856	0.9556875	0.480889474	chr6	166836773	166836774	87.5	90.90909091	94.11764706	100	NA	75	72.72727273	71.42857143
chr6	166836716	166836867		0.88795	0.63069	0.953186076	0.70856	0.9556875	0.480889474	chr6	166836774	166836775	NA	100	90	88.88888889	90.90909091	100	100	NA
chr6	166836716	166836867		0.88795	0.63069	0.953186076	0.70856	0.9556875	0.480889474	chr6	166836823	166836824	100	57.14285714	94.73684211	94.11764706	90	100	92.30769231	NA
chr6	166836716	166836867		0.88795	0.63069	0.953186076	0.70856	0.9556875	0.480889474	chr6	166836824	166836825	NA	100	100	90	92.85714286	100	100	NA
chr6	166836716	166836867		0.88795	0.63069	0.953186076	0.70856	0.9556875	0.480889474	chr6	166836866	166836867	100	85.71428571	92.30769231	100	100	100	75	NA
chr7	25216753	25216904		0.758366667	0.5097625	0.832274684	0.54146	0.9187	0.374031579	.	-1	-1	.	.	.	.	.	.	.	.
chr8	1717585	1717736		0.828983333	0.5762375	0.898813924	0.63478	0.972825	0.436689474	.	-1	-1	.	.	.	.	.	.	.	.
chr19	40850366	40850517		0.825216667	0.5547625	0.877388462	0.6762	0.94125	0.380942105	chr19	40850453	40850454	NA	72.72727273	100	83.33333333	66.66666667	84.61538462	81.81818182	NA
chr19	40850366	40850517		0.825216667	0.5547625	0.877388462	0.6762	0.94125	0.380942105	chr19	40850454	40850455	NA	NA	85.71428571	85.71428571	NA	NA	NA	NA
chr2	236888176	236888327		0.870183333	0.5805475	0.903402532	0.60554	0.9369125	0.461557895	chr2	236888201	236888202	100	88.23529412	89.47368421	55.55555556	85.71428571	50	78.94736842	83.33333333
chr2	236888176	236888327		0.870183333	0.5805475	0.903402532	0.60554	0.9369125	0.461557895	chr2	236888202	236888203	NA	NA	NA	66.66666667	NA	NA	NA	NA
chr2	236888176	236888327		0.870183333	0.5805475	0.903402532	0.60554	0.9369125	0.461557895	chr2	236888295	236888296	NA	100	70	100	85.71428571	94.11764706	93.33333333	NA
chr2	236888176	236888327		0.870183333	0.5805475	0.903402532	0.60554	0.9369125	0.461557895	chr2	236888296	236888297	NA	NA	NA	100	NA	NA	NA	NA
chr7	23243342	23243493		0.79365	0.51981	0.84266962	0.59558	0.941325	0.364142105	.	-1	-1	.	.	.	.	.	.	.	.
chr13	112874144	112874295		0.758833333	0.5396675	0.862591139	0.62508	0.94965	0.4082	chr13	112874170	112874171	NA	NA	NA	0	NA	NA	NA	NA
chr13	112874144	112874295		0.758833333	0.5396675	0.862591139	0.62508	0.94965	0.4082	chr13	112874188	112874189	NA	NA	NA	0	NA	NA	NA	NA
chr13	112874144	112874295		0.758833333	0.5396675	0.862591139	0.62508	0.94965	0.4082	chr13	112874222	112874223	NA	NA	NA	0	NA	NA	NA	NA
chr13	112874144	112874295		0.758833333	0.5396675	0.862591139	0.62508	0.94965	0.4082	chr13	112874223	112874224	NA	NA	NA	20	NA	NA	NA	NA
chr13	112874144	112874295		0.758833333	0.5396675	0.862591139	0.62508	0.94965	0.4082	chr13	112874230	112874231	NA	NA	NA	0	NA	NA	NA	NA
chr13	112874144	112874295		0.758833333	0.5396675	0.862591139	0.62508	0.94965	0.4082	chr13	112874231	112874232	NA	NA	NA	0	NA	NA	NA	NA
chr13	112874144	112874295		0.758833333	0.5396675	0.862591139	0.62508	0.94965	0.4082	chr13	112874234	112874235	NA	NA	NA	0	NA	NA	NA	NA
chr13	112874144	112874295		0.758833333	0.5396675	0.862591139	0.62508	0.94965	0.4082	chr13	112874235	112874236	NA	NA	NA	30	NA	NA	NA	NA
chr13	112874144	112874295		0.758833333	0.5396675	0.862591139	0.62508	0.94965	0.4082	chr13	112874250	112874251	NA	NA	NA	28.57142857	NA	NA	NA	NA
chr13	112874144	112874295		0.758833333	0.5396675	0.862591139	0.62508	0.94965	0.4082	chr13	112874263	112874264	NA	NA	NA	25	NA	NA	NA	NA
chr13	112874144	112874295		0.758833333	0.5396675	0.862591139	0.62508	0.94965	0.4082	chr13	112874272	112874273	NA	NA	NA	25	NA	NA	NA	NA
chr13	112874144	112874295		0.758833333	0.5396675	0.862591139	0.62508	0.94965	0.4082	chr13	112874284	112874285	NA	NA	NA	22.22222222	NA	NA	NA	NA
chr5	118738306	118738457		0.794083333	0.50163	0.824688608	0.56836	0.9363375	0.352705263	chr5	118738409	118738410	83.33333333	88.88888889	87.5	84.61538462	100	100	100	NA
chr5	118738306	118738457		0.794083333	0.50163	0.824688608	0.56836	0.9363375	0.352705263	chr5	118738410	118738411	100	88.88888889	NA	84.61538462	100	92.85714286	92.30769231	NA
chr17	19287602	19287753		0.215	0.4777625	0.800850633	0.59878	0.9031125	0.452815789	chr17	19287643	19287644	100	100	100	100	100	100	100	87.5
chr17	19287602	19287753		0.215	0.4777625	0.800850633	0.59878	0.9031125	0.452815789	chr17	19287644	19287645	NA	NA	NA	NA	NA	NA	100	NA
chr1	97610628	97610779		0.846983333	0.5212325	0.844326582	0.54882	0.9638625	0.376763158	chr1	97610631	97610632	100	94.11764706	88.23529412	87.5	90.47619048	81.81818182	80	80
chr1	97610628	97610779		0.846983333	0.5212325	0.844326582	0.54882	0.9638625	0.376763158	chr1	97610632	97610633	NA	92.30769231	84.61538462	100	73.33333333	81.81818182	83.33333333	100
chr14	91963052	91963203		0.815383333	0.50784	0.830936709	0.59536	0.91585	0.337931579	chr14	91963076	91963077	NA	100	100	100	NA	100	NA	NA
chr14	91963052	91963203		0.815383333	0.50784	0.830936709	0.59536	0.91585	0.337931579	chr14	91963167	91963168	NA	100	100	100	88.88888889	100	100	NA
chr14	91963052	91963203		0.815383333	0.50784	0.830936709	0.59536	0.91585	0.337931579	chr14	91963168	91963169	100	100	100	100	100	100	NA	NA
chr17	37093323	37093474		0.700933333	0.4836775	0.806949367	0.51716	0.915025	0.377936842	.	-1	-1	.	.	.	.	.	.	.	.
chr3	64127109	64127260		0.834533333	0.518085	0.841379747	0.50536	0.9275	0.4296	.	-1	-1	.	.	.	.	.	.	.	.
chr8	142179613	142179764		0.744733333	0.549425	0.872808861	0.56034	0.9653625	0.482721053	chr8	142179661	142179662	NA	NA	NA	100	NA	NA	NA	NA
chr8	142179613	142179764		0.744733333	0.549425	0.872808861	0.56034	0.9653625	0.482721053	chr8	142179662	142179663	NA	NA	83.33333333	100	NA	85.71428571	NA	NA
chr8	142179613	142179764		0.744733333	0.549425	0.872808861	0.56034	0.9653625	0.482721053	chr8	142179746	142179747	100	NA	100	NA	NA	NA	NA	NA
chr8	142179613	142179764		0.744733333	0.549425	0.872808861	0.56034	0.9653625	0.482721053	chr8	142179754	142179755	100	NA	100	NA	NA	NA	NA	NA
chr18	77124323	77124474		0.801083333	0.5385875	0.861974684	0.61998	0.932675	0.388573684	chr18	77124406	77124407	NA	33.33333333	0	0	NA	NA	NA	NA
chr18	77124323	77124474		0.801083333	0.5385875	0.861974684	0.61998	0.932675	0.388573684	chr18	77124407	77124408	NA	0	33.33333333	0	16.66666667	NA	11.11111111	NA
chr18	77124323	77124474		0.801083333	0.5385875	0.861974684	0.61998	0.932675	0.388573684	chr18	77124432	77124433	NA	NA	25	22.22222222	NA	NA	33.33333333	NA
chr18	77124323	77124474		0.801083333	0.5385875	0.861974684	0.61998	0.932675	0.388573684	chr18	77124433	77124434	NA	NA	NA	NA	NA	NA	11.11111111	NA
chr18	77124323	77124474		0.801083333	0.5385875	0.861974684	0.61998	0.932675	0.388573684	chr18	77124451	77124452	NA	NA	0	0	NA	NA	NA	NA
chr18	77124323	77124474		0.801083333	0.5385875	0.861974684	0.61998	0.932675	0.388573684	chr18	77124452	77124453	NA	NA	NA	NA	NA	NA	12.5	NA
chr15	55881532	55881683		0.84965	0.55314	0.876553165	0.5391	0.958325	0.486626316	.	-1	-1	.	.	.	.	.	.	.	.
chr11	130116758	130116909		0.8953	0.52965	0.85316962	0.6223	0.9336375	0.353568421	chr11	130116763	130116764	NA	100	NA	87.5	66.66666667	NA	92.30769231	NA
chr11	130116758	130116909		0.8953	0.52965	0.85316962	0.6223	0.9336375	0.353568421	chr11	130116764	130116765	100	100	100	80	90.90909091	100	81.81818182	NA
chr13	24665468	24665619		0.780583333	0.482415	0.80595443	0.59278	0.910075	0.300447368	chr13	24665483	24665484	100	87.5	100	100	100	90.90909091	92.30769231	NA
chr13	24665468	24665619		0.780583333	0.482415	0.80595443	0.59278	0.910075	0.300447368	chr13	24665484	24665485	78.57142857	92.30769231	93.33333333	100	91.66666667	100	100	100
chr13	24665468	24665619		0.780583333	0.482415	0.80595443	0.59278	0.910075	0.300447368	chr13	24665491	24665492	100	87.5	80.95238095	100	100	100	100	NA
chr13	24665468	24665619		0.780583333	0.482415	0.80595443	0.59278	0.910075	0.300447368	chr13	24665492	24665493	93.75	69.23076923	85.71428571	93.33333333	92.30769231	100	100	100
chr13	24665468	24665619		0.780583333	0.482415	0.80595443	0.59278	0.910075	0.300447368	chr13	24665561	24665562	100	100	85.71428571	100	53.84615385	73.33333333	92.85714286	NA
chr13	24665468	24665619		0.780583333	0.482415	0.80595443	0.59278	0.910075	0.300447368	chr13	24665562	24665563	92.85714286	91.66666667	91.66666667	87.5	41.66666667	92.85714286	85.71428571	100
chr16	70759020	70759171		0.838816667	0.5055875	0.829379747	0.51808	0.942975	0.390242105	chr16	70759030	70759031	NA	83.33333333	94.73684211	100	87.5	100	84.61538462	NA
chr16	70759020	70759171		0.838816667	0.5055875	0.829379747	0.51808	0.942975	0.390242105	chr16	70759031	70759032	NA	83.33333333	NA	NA	NA	NA	NA	NA
