chr	start	end	cereb_average	all_brain_average	other_brain_avg	pref_average	leuk_average	white_matter	dist_to_other	dist_to_all_brain
chr7	27143806	27143807	0.341783333	0.3506025	0.808525316	0.3318	0.9654125	0.353478947	0.455046369	-0.002876447
chr7	27145159	27145160	0.28375	0.2754975	0.841944304	0.25216	0.96525	0.278610526	0.563333777	-0.003113026
chr7	27166103	27166104	0.475716667	0.474195	0.850496203	0.47578	0.9436375	0.490063158	0.360433045	-0.015868158
chr7	28038455	28038456	0.865733333	0.4560125	0.89961519	0.5546	0.9633	0.248631579	0.650983611	0.207380921
chr7	28757771	28757772	0.852866667	0.4147925	0.805479747	0.48304	0.9175875	0.208578947	0.596900799	0.206213553
chr7	32091043	32091044	0.867666667	0.443035	0.861651899	0.5177	0.9002875	0.250168421	0.611483478	0.192866579
chr7	32541235	32541236	0.886166667	0.4699	0.806817722	0.5473	0.95805	0.277563158	0.529254564	0.192336842
chr7	35844045	35844046	0.637466667	0.3733375	0.855668354	0.4568	0.9336	0.222684211	0.632984144	0.150653289
chr7	36646768	36646769	0.568933333	0.4389475	0.845798734	0.54648	0.9680125	0.316515789	0.529282945	0.122431711
chr7	37025706	37025707	0.12825	0.2698	0.884616456	0.27602	0.9407	0.313768421	0.570848035	-0.043968421
chr7	37025796	37025797	0.136266667	0.2547525	0.86973038	0.26326	0.9330375	0.288489474	0.581240906	-0.033736974
chr7	37025810	37025811	0.188166667	0.3224475	0.882858228	0.35108	0.9620875	0.348226316	0.534631912	-0.025778816
chr7	37025890	37025891	0.094166667	0.1594175	0.844524051	0.19066	0.9584875	0.153847368	0.690676682	0.005570132
chr7	37148793	37148794	0.80145	0.4330975	0.837378481	0.42402	0.9349125	0.306568421	0.53081006	0.126529079
chr7	41746034	41746035	0.653283333	0.4016025	0.819586076	0.34088	0.9678125	0.375026316	0.44455976	0.026576184
chr7	42214329	42214330	0.438216667	0.44712	0.826512658	0.56992	0.913775	0.349173684	0.477338974	0.097946316
chr7	44154322	44154323	0.47605	0.4521975	0.823026582	0.52376	0.9073875	0.384247368	0.438779214	0.067950132
chr7	45126148	45126149	0.3824	0.4068675	0.905393671	0.50892	0.94635	0.317657895	0.587735776	0.089209605
chr7	47926786	47926787	0.625116667	0.499655	0.855870886	0.50952	0.946025	0.447694737	0.408176149	0.051960263
chr7	64862915	64862916	0.81625	0.4783925	0.855550633	0.49276	0.9525125	0.371868421	0.483682212	0.106524079
chr7	66202871	66202872	0.49435	0.47291	0.872	0.4618	0.9199625	0.453252632	0.418747368	0.019657368
chr7	73926031	73926032	0.880133333	0.49683	0.886758228	0.5365	0.939075	0.327794737	0.558963491	0.169035263
chr7	75112219	75112220	0.783316667	0.4908025	0.860360759	0.55924	0.903075	0.342578947	0.517781812	0.148223553
chr7	75984284	75984285	0.830883333	0.495453846	0.858218987	0.48784	0.911075	0.401616667	0.456602321	0.093837179
chr7	76149509	76149510	0.364733333	0.4861075	0.820293671	0.60296	0.935025	0.428384211	0.39190946	0.057723289
chr7	77753628	77753629	0.369666667	0.37372	0.843264557	0.45392	0.9066625	0.303263158	0.540001399	0.070456842
chr7	91603056	91603057	0.600816667	0.4497225	0.849343038	0.52624	0.929375	0.339942105	0.509400933	0.109780395
chr7	95804328	95804329	0.847116667	0.49175	0.885871795	0.54678	0.9475125	0.321105263	0.564766532	0.170644737
chr7	99745383	99745384	0.8282	0.4792025	0.890253165	0.52456	0.949575	0.328052632	0.562200533	0.151149868
chr7	100480496	100480497	0.3553	0.4129375	0.891878481	0.44072	0.918475	0.402721053	0.489157428	0.010216447
chr7	100480538	100480539	0.341533333	0.43908	0.891412658	0.44906	0.9616375	0.461342105	0.430070553	-0.022262105
chr7	100480589	100480590	0.273183333	0.427005	0.875305063	0.4337	0.9193875	0.465589474	0.40971559	-0.038584474
chr7	101518619	101518620	0.16155	0.25717	0.817537975	0.4034	0.9210375	0.189294737	0.628243238	0.067875263
chr7	101558435	101558436	0.175983333	0.42724	0.892229114	0.53246	0.9694875	0.432384211	0.459844903	-0.005144211
chr7	101579003	101579004	0.482816667	0.4709725	0.800148101	0.46234	0.945	0.469031579	0.331116522	0.001940921
chr7	101723521	101723522	0.119016667	0.253605	0.866049367	0.3091	0.9524125	0.257505263	0.608544104	-0.003900263
chr7	101723568	101723569	0.181833333	0.2706475	0.908620253	0.34958	0.95075	0.235731579	0.672888674	0.034915921
chr7	101723836	101723837	0.192266667	0.2591225	0.857810127	0.32032	0.9300875	0.229663158	0.628146969	0.029459342
chr7	101754758	101754759	0.513216667	0.33699	0.869786076	0.41508	0.934275	0.232852632	0.636933444	0.104137368
chr7	101754920	101754921	0.1738	0.3308175	0.802786076	0.40218	0.9200375	0.338842105	0.463943971	-0.008024605
chr7	101762633	101762634	0.811283333	0.378225	0.865724051	0.48256	0.95745	0.168373684	0.697350366	0.209851316
chr7	101789639	101789640	0.2855	0.3954325	0.823362025	0.57196	0.9063625	0.298657895	0.524704131	0.096774605
chr7	101819329	101819330	0.22075	0.3336475	0.86845443	0.45258	0.9654375	0.280494737	0.587959694	0.053152763
chr7	101849120	101849121	0.523216667	0.3812775	0.944031646	0.41676	0.9504375	0.326089474	0.617942172	0.055188026
chr7	101849473	101849474	0.508066667	0.3676625	0.844670886	0.42566	0.9199875	0.279326316	0.56534457	0.088336184
chr7	102775759	102775760	0.70745	0.4468975	0.800283544	0.48294	0.9415125	0.310410526	0.489873018	0.136486974
chr7	102790406	102790407	0.673483333	0.4137325	0.900588608	0.4028	0.9705875	0.333415789	0.567172818	0.080316711
chr7	104758224	104758225	0.52095	0.3907125	0.80693038	0.41628	0.9185875	0.331821053	0.475109327	0.058891447
chr7	104887042	104887043	0.576966667	0.415885	0.837064557	0.4518	0.9174	0.340989474	0.496075083	0.074895526
chr7	105283982	105283983	0.159366667	0.2663725	0.871711392	0.36514	0.9411	0.219331579	0.652379813	0.047040921
chr7	105515896	105515897	0.132783333	0.410445	0.824064557	0.45062	0.93395	0.480942105	0.343122452	-0.070497105
chr7	107110551	107110552	0.30885	0.2955125	0.845311392	0.3125	0.9546	0.290068421	0.555242971	0.005444079
chr7	120454298	120454299	0.8899	0.4843575	0.897932911	0.55436	0.9234375	0.302168421	0.59576449	0.182189079
chr7	127584444	127584445	0.18795	0.181855	0.856006329	0.21596	0.9408625	0.140789474	0.715216855	0.041065526
chr7	128981604	128981605	0.853983333	0.4754675	0.83045443	0.5568	0.9106125	0.289915789	0.540538641	0.185551711
chr7	129283500	129283501	0.771266667	0.4734125	0.861887342	0.47094	0.955075	0.378415789	0.483471552	0.094996711
chr7	129382312	129382313	0.575783333	0.4121675	0.845868354	0.50656	0.939975	0.296731579	0.549136775	0.115435921
chr7	130115737	130115738	0.510516667	0.47662	0.893602564	0.60944	0.93375	0.369526316	0.524076248	0.107093684
chr7	130128420	130128421	0.8288	0.37774	0.824034177	0.48764	0.90235	0.140163158	0.683871019	0.237576842
chr7	130752096	130752097	0.637866667	0.4526975	0.871789873	0.46384	0.944	0.386652632	0.485137242	0.066044868
chr7	133974228	133974229	0.56345	0.38342	0.819835443	0.46266	0.9378125	0.271363158	0.548472285	0.112056842
chr7	134575145	134575146	0.116883333	0.261175	0.881839241	0.39918	0.947125	0.187357895	0.694481346	0.073817105
chr7	136064937	136064938	0.49805	0.45919	0.878831646	0.58128	0.91555	0.353463158	0.525368488	0.105726842
chr7	137027135	137027136	0.8462	0.4002675	0.820193671	0.44254	0.9038875	0.214873684	0.605319987	0.185393816
chr7	138817676	138817677	0.69565	0.4364	0.871760759	0.44544	0.9303125	0.350710526	0.521050233	0.085689474
chr7	140034703	140034704	0.681716667	0.39001	0.837689873	0.50708	0.9029375	0.205778947	0.631910926	0.184231053
chr7	141385142	141385143	0.107483333	0.2847975	0.839835443	0.39384	0.9588125	0.254952632	0.584882811	0.029844868
chr7	141385273	141385274	0.154566667	0.3246425	0.850508861	0.40992	0.95575	0.309010526	0.541498334	0.015631974
chr7	149462836	149462837	0.159433333	0.372395	0.855839241	0.45828	0.98145	0.356442105	0.499397135	0.015952895
chr7	149463219	149463220	0.335133333	0.4536675	0.823577215	0.51302	0.9608375	0.431842105	0.39173511	0.021825395
chr7	150080842	150080843	0.7421	0.434275	0.833918987	0.46616	0.9254	0.301342105	0.532576882	0.132932895
chr7	150669058	150669059	0.35675	0.4751525	0.828788608	0.51626	0.9680875	0.459363158	0.36942545	0.015789342
chr7	150670099	150670100	0.2702	0.4255775	0.814232911	0.54698	0.919725	0.371963158	0.442269753	0.053614342
chr7	150933506	150933507	0.641133333	0.419875	0.810701266	0.38828	0.9182125	0.378378947	0.432322318	0.041496053
chr7	151454112	151454113	0.625233333	0.332355	0.837892405	0.40504	0.925175	0.180047368	0.657845037	0.152307632
chr7	154035993	154035994	0.74545	0.34984	0.939034177	0.41266	0.9410125	0.164426316	0.774607861	0.185413684
chr7	155095191	155095192	0.363633333	0.453345	0.857898734	0.60396	0.9036625	0.352694737	0.505203997	0.100650263
chr7	156190025	156190026	0.879216667	0.41689	0.948831646	0.44242	0.9459875	0.244778947	0.704052698	0.172111053
chr7	156190095	156190096	0.84885	0.4897325	0.886379747	0.45962	0.93935	0.386242105	0.500137642	0.103490395
chr7	157281167	157281168	0.105166667	0.29659	0.879926582	0.36158	0.9323625	0.316936842	0.56298974	-0.020346842
chr7	157394633	157394634	0.847866667	0.395315	0.908056962	0.43584	0.9269875	0.210857895	0.697199067	0.184457105
chr7	157394661	157394662	0.8607	0.4265275	0.83478481	0.46654	0.9135	0.253263158	0.581521652	0.173264342
chr7	157577757	157577758	0.140233333	0.3241775	0.873731646	0.43354	0.9800125	0.2718	0.601931646	0.0523775
chr7	157633985	157633986	0.6917	0.4825	0.832727848	0.52736	0.942225	0.379710526	0.453017322	0.102789474
chr7	157690732	157690733	0.4909	0.4702525	0.804305063	0.67444	0.9278875	0.305315789	0.498989274	0.164936711
chr7	157913147	157913148	0.09865	0.386545	0.827429114	0.4484	0.93295	0.440463158	0.386965956	-0.053918158
chr7	158159286	158159287	0.144616667	0.181725	0.836268354	0.29246	0.9218625	0.107815789	0.728452565	0.073909211
chr8	810491	810492	0.430183333	0.4232175	0.852472152	0.53972	0.9428875	0.362242105	0.490230047	0.060975395
chr8	810529	810530	0.467783333	0.4363475	0.856818987	0.5223	0.9599	0.392663158	0.464155829	0.043684342
chr8	1404885	1404886	0.722283333	0.449055	0.871774684	0.41596	0.9430125	0.360542105	0.511232578	0.088512895
chr8	1404980	1404981	0.859916667	0.4974375	0.89406962	0.62868	0.93315	0.261957895	0.632111726	0.235479605
chr8	1786280	1786281	0.638083333	0.4448325	0.801291139	0.54882	0.92955	0.304315789	0.49697535	0.140516711
chr8	1828573	1828574	0.45355	0.4085575	0.856431646	0.49856	0.9603125	0.301273684	0.555157961	0.107283816
chr8	6578451	6578452	0.612433333	0.4993075	0.888448101	0.53868	0.917175	0.423068421	0.46537968	0.076239079
chr8	6633016	6633017	0.293516667	0.467345	0.806505063	0.59734	0.9305625	0.404189474	0.40231559	0.063155526
chr8	7213522	7213523	0.748683333	0.4958775	0.863760759	0.53566	0.9695	0.374494737	0.489266023	0.121382763
chr8	9260354	9260355	0.18745	0.28326	0.880279747	0.3746	0.9690375	0.254857895	0.625421852	0.028402105
chr8	9537322	9537323	0.120933333	0.2077075	0.850593671	0.27104	0.930325	0.174205263	0.676388408	0.033502237
chr8	9952926	9952927	0.19775	0.286955	0.938617722	0.40806	0.9461125	0.220231579	0.718386143	0.066723421
chr8	9952965	9952966	0.284033333	0.351095	0.890843038	0.3973	0.939825	0.325621053	0.565221985	0.025473947
chr8	10919403	10919404	0.324283333	0.3814025	0.815224051	0.44176	0.9454375	0.346415789	0.468808261	0.034986711
chr8	11225793	11225794	0.474883333	0.3902325	0.806011392	0.47252	0.9013875	0.296078947	0.509932445	0.094153553
chr8	11668491	11668492	0.82255	0.386435	0.819063291	0.4226	0.9440625	0.208436842	0.610626449	0.177998158
chr8	12958083	12958084	0.480683333	0.356665	0.873083544	0.46272	0.957475	0.228168421	0.644915123	0.128496579
chr8	12958141	12958142	0.440716667	0.3659125	0.833568354	0.4597	0.9112125	0.251626316	0.581942039	0.114286184
chr8	16942004	16942005	0.521216667	0.4987775	0.818127848	0.54036	0.92185	0.463015789	0.355112059	0.035761711
chr8	18666531	18666532	0.852283333	0.3993125	0.848396203	0.45646	0.9496625	0.210368421	0.638027781	0.188944079
chr8	18666537	18666538	0.84465	0.4084675	0.819548101	0.46024	0.90425	0.225810526	0.593737575	0.182656974
chr8	18743898	18743899	0.228816667	0.4194025	0.901535443	0.48042	0.9056375	0.425836842	0.475698601	-0.006434342
chr8	19249545	19249546	0.632783333	0.419335	0.824918987	0.40294	0.9158125	0.370642105	0.454276882	0.048692895
chr8	25543184	25543185	0.1255	0.2646575	0.912225316	0.32952	0.94265	0.203873684	0.708351632	0.060783816
chr8	26481696	26481697	0.159833333	0.3672325	0.909440506	0.48114	0.9447875	0.321363158	0.588077348	0.045869342
chr8	26481822	26481823	0.158833333	0.27598	0.858407595	0.383	0.9574125	0.223210526	0.635197069	0.052769474
chr8	26493115	26493116	0.483316667	0.2999325	0.841778481	0.34298	0.96765	0.213584211	0.62819427	0.086348289
chr8	26513861	26513862	0.5895	0.4698625	0.901662025	0.57896	0.9240625	0.351110526	0.550551499	0.118751974
chr8	29732519	29732520	0.775066667	0.3821025	0.848755696	0.36572	0.9618875	0.264794737	0.583960959	0.117307763
chr8	29732547	29732548	0.790333333	0.38569	0.846075949	0.36972	0.973275	0.258721053	0.587354897	0.126968947
chr8	29732579	29732580	0.766166667	0.38542	0.849235443	0.3754	0.9689875	0.261794737	0.587440706	0.123625263
chr8	38175544	38175545	0.426066667	0.2917175	0.834334177	0.39622	0.94905	0.168931579	0.665402598	0.122785921
chr8	41200462	41200463	0.862966667	0.3900425	0.891136709	0.42474	0.954	0.194115789	0.697020919	0.195926711
chr8	53322321	53322322	0.794816667	0.3925	0.8313	0.42468	0.909575	0.2431	0.5882	0.1494
chr8	53322501	53322502	0.867783333	0.4760725	0.904720253	0.49774	0.9343875	0.320847368	0.583872885	0.155225132
chr8	53322510	53322511	0.85825	0.3792475	0.927079747	0.4266	0.936225	0.1873	0.739779747	0.1919475
chr8	55047255	55047256	0.686033333	0.4401975	0.805422785	0.38818	0.911225	0.3941	0.411322785	0.0460975
chr8	58982720	58982721	0.219516667	0.36549	0.814726582	0.42336	0.9025375	0.375610526	0.439116056	-0.010120526
chr8	61085389	61085390	0.31005	0.36184	0.841426582	0.47106	0.915475	0.275342105	0.566084477	0.086497895
chr8	67404651	67404652	0.370183333	0.3833625	0.817007595	0.34302	0.9240625	0.4163	0.400707595	-0.0329375
chr8	67405257	67405258	0.581066667	0.3777075	0.820039241	0.3989	0.9335625	0.281310526	0.538728714	0.096396974
chr8	67683529	67683530	0.867183333	0.496485	0.897106329	0.559	0.9495375	0.314989474	0.582116855	0.181495526
chr8	68827942	68827943	0.600383333	0.343685	0.81021519	0.4169	0.9472375	0.192531579	0.617683611	0.151153421
chr8	75263599	75263600	0.15175	0.2589625	0.846703797	0.31368	0.9737875	0.253131579	0.593572219	0.005830921
chr8	82358608	82358609	0.774333333	0.4811325	0.864948101	0.56132	0.9296125	0.330310526	0.534637575	0.150821974
chr8	82359567	82359568	0.795416667	0.442655	0.863296203	0.52506	0.9356375	0.245084211	0.618211992	0.197570789
chr8	82359759	82359760	0.661583333	0.44081	0.815560759	0.50866	0.9032875	0.273173684	0.542387075	0.167636316
chr8	82359799	82359800	0.790283333	0.45343	0.865310127	0.5539	0.9041375	0.256563158	0.608746969	0.196866842
chr8	87570714	87570715	0.75095	0.39065	0.867293671	0.44608	0.9021625	0.244026316	0.623267355	0.146623684
chr8	90772386	90772387	0.709583333	0.47594	0.807451899	0.58642	0.939525	0.296763158	0.510688741	0.179176842
chr8	96394047	96394048	0.625066667	0.45135	0.823136709	0.42542	0.9478625	0.407010526	0.416126183	0.044339474
chr8	103747281	103747282	0.269316667	0.470605	0.810244304	0.56424	0.9121125	0.454084211	0.356160093	0.016520789
chr8	116506662	116506663	0.57	0.419285	0.801259494	0.41594	0.9703	0.368668421	0.432591073	0.050616579
chr8	117059957	117059958	0.432366667	0.3114925	0.880959494	0.4534	0.93625	0.156678947	0.724280546	0.154813553
chr8	117650383	117650384	0.7154	0.4325575	0.834102532	0.52204	0.9132	0.268268421	0.565834111	0.164289079
chr8	120649714	120649715	0.407033333	0.4272325	0.8275	0.5975	0.9181	0.303889474	0.523610526	0.123343026
chr8	120684721	120684722	0.58555	0.4012225	0.809848101	0.49042	0.9392875	0.260457895	0.549390207	0.140764605
chr8	120684755	120684756	0.700883333	0.47583	0.820898718	0.52498	0.933875	0.347826316	0.473072402	0.128003684
chr8	120932635	120932636	0.849283333	0.46721	0.833175949	0.54988	0.9613125	0.281547368	0.551628581	0.185662632
chr8	123832258	123832259	0.412883333	0.3347	0.830424051	0.44974	0.948425	0.206726316	0.623697735	0.127973684
chr8	123838902	123838903	0.565666667	0.41311	0.872187342	0.44698	0.960375	0.330736842	0.5414505	0.082373158
chr8	130641185	130641186	0.324016667	0.342175	0.856502532	0.46952	0.9007375	0.2417	0.614802532	0.100475
chr8	131011240	131011241	0.517783333	0.26131	0.885540506	0.31426	0.9307375	0.131615789	0.753924717	0.129694211
chr8	140846800	140846801	0.837783333	0.4522625	0.898905063	0.50036	0.9492875	0.286084211	0.612820853	0.166178289
chr8	140994069	140994070	0.35575	0.381675	0.893481013	0.46218	0.945075	0.323878947	0.569602065	0.057796053
chr8	141559741	141559742	0.800633333	0.4106075	0.819062025	0.46312	0.913025	0.253957895	0.565104131	0.156649605
chr8	141577061	141577062	0.838716667	0.482425	0.887241772	0.49888	0.9681125	0.335442105	0.551799667	0.146982895
chr8	141577100	141577101	0.7003	0.499876316	0.893051899	0.52474	0.9735875	0.384764706	0.508287193	0.11511161
chr8	141577337	141577338	0.5077	0.3915475	0.832965823	0.45202	0.92235	0.295589474	0.537376349	0.095958026
chr8	141577413	141577414	0.276716667	0.4132125	0.898426582	0.48042	0.957675	0.404094737	0.494331845	0.009117763
chr8	141588165	141588166	0.128433333	0.484155	0.834997468	0.59182	0.9682	0.497031579	0.337965889	-0.012876579
chr8	141600099	141600100	0.332716667	0.2690575	0.807921519	0.3327	0.917975	0.207421053	0.600500466	0.061636447
chr8	141600191	141600192	0.294566667	0.3076225	0.852708861	0.38582	0.9573625	0.257710526	0.594998334	0.049911974
chr8	141600316	141600317	0.543416667	0.4539575	0.88033038	0.49988	0.938	0.388405263	0.491925117	0.065552237
chr8	141639345	141639346	0.1779	0.470685	0.820924051	0.56134	0.9315	0.483057895	0.337866156	-0.012372895
chr8	142852938	142852939	0.813483333	0.48817	0.826367089	0.43344	0.9503125	0.423331579	0.40303551	0.064838421
chr8	142981593	142981594	0.3884	0.315135	0.862839241	0.4349	0.96615	0.192542105	0.670297135	0.122592895
chr8	142981769	142981770	0.501916667	0.465615	0.861548101	0.50014	0.910775	0.424768421	0.43677968	0.040846579
chr8	143463667	143463668	0.706733333	0.4574025	0.851427848	0.43086	0.97365	0.401489474	0.449938374	0.055913026
chr8	143694305	143694306	0.69245	0.43416	0.808939241	0.42522	0.9535	0.371957895	0.436981346	0.062202105
chr8	144347197	144347198	0.695783333	0.4150425	0.835301266	0.44372	0.9099375	0.295857895	0.539443371	0.119184605
chr8	144549532	144549533	0.8229	0.4008525	0.848675949	0.43962	0.9407	0.226184211	0.622491739	0.174668289
chr8	144552725	144552726	0.374233333	0.4121275	0.865132051	0.50778	0.9434125	0.350810526	0.514321525	0.061316974
chr8	144552786	144552787	0.198133333	0.36453	0.800729114	0.4554	0.9192125	0.334910526	0.465818588	0.029619474
chr8	144902836	144902837	0.6945	0.4263775	0.821840506	0.4584	0.909625	0.308252632	0.513587875	0.118124868
chr8	145035191	145035192	0.153883333	0.413	0.877774684	0.52676	0.908625	0.406857895	0.470916789	0.006142105
chr9	8627950	8627951	0.548433333	0.368815	0.847774684	0.45686	0.939475	0.234884211	0.612890473	0.133930789
chr9	27536082	27536083	0.754816667	0.491948718	0.86773038	0.61458	0.9139125	0.296072222	0.571658158	0.195876496
chr9	37119968	37119969	0.568766667	0.389655	0.80386962	0.34318	0.9054125	0.378510526	0.425359094	0.011144474
