cpg.chr	cpg.start	cpg.end	not_leuk	leuk	als.chr	als.start	als.end	als.1	als.2	als.3	als.4	ctrl.1	ctrl.2	ctrl.3	ctrl.4
chr10	72336022	72336173	0.682147748	0.12695	chr10	72336121	72336122	NA	NA	NA	100	NA	NA	NA	NA
chr10	72362543	72362694	0.679189189	0.127675	chr10	72362546	72362547	NA	NA	100	80	NA	NA	NA	NA
chr10	72362543	72362694	0.679189189	0.127675	chr10	72362547	72362548	NA	85.71428571	88.88888889	NA	75	92.85714286	100	NA
chr10	72362543	72362694	0.679189189	0.127675	chr10	72362551	72362552	NA	NA	NA	75	NA	100	NA	NA
chr10	72362543	72362694	0.679189189	0.127675	chr10	72362552	72362553	NA	64.28571429	88.88888889	NA	66.66666667	100	100	NA
chr10	72362543	72362694	0.679189189	0.127675	chr10	72362586	72362587	NA	NA	NA	77.77777778	NA	NA	100	71.42857143
chr10	72362543	72362694	0.679189189	0.127675	chr10	72362587	72362588	NA	90	100	NA	100	91.66666667	100	100
chr10	72362543	72362694	0.679189189	0.127675	chr10	72362594	72362595	NA	NA	NA	87.5	NA	100	NA	100
chr10	72362543	72362694	0.679189189	0.127675	chr10	72362595	72362596	NA	90	83.33333333	NA	90.90909091	100	100	83.33333333
chr10	72362543	72362694	0.679189189	0.127675	chr10	72362640	72362641	NA	NA	NA	100	100	NA	NA	87.5
chr10	72362543	72362694	0.679189189	0.127675	chr10	72362641	72362642	NA	90.90909091	100	100	100	83.33333333	NA	100
chr10	72362543	72362694	0.679189189	0.127675	chr10	72362644	72362645	NA	100	NA	100	100	NA	NA	100
chr10	72362543	72362694	0.679189189	0.127675	chr10	72362645	72362646	NA	91.66666667	88.88888889	100	100	85.71428571	NA	100
chr10	72362599	72362750	0.628961261	0.09685	chr10	72362640	72362641	NA	NA	NA	100	100	NA	NA	87.5
chr10	72362599	72362750	0.628961261	0.09685	chr10	72362641	72362642	NA	90.90909091	100	100	100	83.33333333	NA	100
chr10	72362599	72362750	0.628961261	0.09685	chr10	72362644	72362645	NA	100	NA	100	100	NA	NA	100
chr10	72362599	72362750	0.628961261	0.09685	chr10	72362645	72362646	NA	91.66666667	88.88888889	100	100	85.71428571	NA	100
chr10	72362599	72362750	0.628961261	0.09685	chr10	72362697	72362698	NA	100	100	100	100	100	100	100
chr10	72362599	72362750	0.628961261	0.09685	chr10	72362698	72362699	100	100	92.85714286	92.30769231	100	90.90909091	100	90
chr10	72362619	72362770	0.685686486	0.1322125	chr10	72362640	72362641	NA	NA	NA	100	100	NA	NA	87.5
chr10	72362619	72362770	0.685686486	0.1322125	chr10	72362641	72362642	NA	90.90909091	100	100	100	83.33333333	NA	100
chr10	72362619	72362770	0.685686486	0.1322125	chr10	72362644	72362645	NA	100	NA	100	100	NA	NA	100
chr10	72362619	72362770	0.685686486	0.1322125	chr10	72362645	72362646	NA	91.66666667	88.88888889	100	100	85.71428571	NA	100
chr10	72362619	72362770	0.685686486	0.1322125	chr10	72362697	72362698	NA	100	100	100	100	100	100	100
chr10	72362619	72362770	0.685686486	0.1322125	chr10	72362698	72362699	100	100	92.85714286	92.30769231	100	90.90909091	100	90
chr10	72544978	72545129	0.736581982	0.1177625	.	-1	-1	.	.	.	.	.	.	.	.
chr10	73495939	73496090	0.662821622	0.0483	chr10	73495944	73495945	NA	NA	NA	0	NA	NA	NA	NA
chr10	73495939	73496090	0.662821622	0.0483	chr10	73495947	73495948	NA	NA	NA	0	NA	NA	NA	NA
chr10	73495939	73496090	0.662821622	0.0483	chr10	73495964	73495965	NA	NA	NA	0	NA	NA	NA	NA
chr10	73495939	73496090	0.662821622	0.0483	chr10	73495967	73495968	NA	NA	NA	0	NA	NA	NA	NA
chr10	73495939	73496090	0.662821622	0.0483	chr10	73495970	73495971	NA	NA	NA	0	NA	NA	NA	NA
chr10	73495939	73496090	0.662821622	0.0483	chr10	73495973	73495974	NA	NA	NA	0	NA	NA	NA	NA
chr10	73495939	73496090	0.662821622	0.0483	chr10	73495976	73495977	NA	NA	NA	0	NA	NA	NA	NA
chr10	73495939	73496090	0.662821622	0.0483	chr10	73495988	73495989	NA	NA	NA	0	NA	NA	NA	NA
chr10	73495939	73496090	0.662821622	0.0483	chr10	73496032	73496033	NA	NA	NA	0	NA	NA	NA	NA
chr10	73495939	73496090	0.662821622	0.0483	chr10	73496034	73496035	NA	NA	NA	0	NA	NA	NA	NA
chr10	73495939	73496090	0.662821622	0.0483	chr10	73496038	73496039	NA	NA	NA	0	NA	NA	NA	NA
chr10	73495939	73496090	0.662821622	0.0483	chr10	73496050	73496051	NA	NA	NA	0	NA	NA	NA	NA
chr10	74078404	74078555	0.762530631	0.2196125	.	-1	-1	.	.	.	.	.	.	.	.
chr10	74086707	74086858	0.728477477	0.124325	chr10	74086855	74086856	NA	100	94.44444444	100	100	87.5	80	87.5
chr10	74086707	74086858	0.728477477	0.124325	chr10	74086856	74086857	87.5	100	100	93.33333333	NA	90.90909091	86.66666667	NA
chr10	75121782	75121933	0.674694595	0.1455125	chr10	75121794	75121795	NA	100	NA	100	NA	100	NA	NA
chr10	75121782	75121933	0.674694595	0.1455125	chr10	75121795	75121796	88.88888889	NA	100	100	100	NA	100	NA
chr10	75692152	75692303	0.552654955	0.04825	.	-1	-1	.	.	.	.	.	.	.	.
chr10	79314769	79314920	0.726242342	0.1167875	chr10	79314775	79314776	77.77777778	NA	NA	90	61.53846154	80	85.71428571	83.33333333
chr10	79314769	79314920	0.726242342	0.1167875	chr10	79314776	79314777	NA	NA	100	100	NA	NA	NA	NA
chr10	79314769	79314920	0.726242342	0.1167875	chr10	79314784	79314785	88.88888889	NA	NA	100	92.30769231	100	85.71428571	66.66666667
chr10	79314769	79314920	0.726242342	0.1167875	chr10	79314785	79314786	NA	NA	100	100	NA	NA	NA	NA
chr10	79314769	79314920	0.726242342	0.1167875	chr10	79314829	79314830	NA	NA	NA	77.77777778	83.33333333	66.66666667	57.14285714	NA
chr10	79314769	79314920	0.726242342	0.1167875	chr10	79314830	79314831	NA	70	90	90.90909091	NA	NA	NA	NA
chr10	79314769	79314920	0.726242342	0.1167875	chr10	79314884	79314885	NA	NA	NA	83.33333333	NA	NA	NA	NA
chr10	79314769	79314920	0.726242342	0.1167875	chr10	79314885	79314886	NA	100	100	100	100	83.33333333	100	NA
chr10	80007664	80007815	0.67132973	0.1252125	chr10	80007747	80007748	100	87.5	96	93.75	100	100	87.5	100
chr10	80007664	80007815	0.67132973	0.1252125	chr10	80007748	80007749	90.90909091	100	100	100	100	71.42857143	90	88.88888889
chr10	80007664	80007815	0.67132973	0.1252125	chr10	80007804	80007805	16.66666667	0	0	0	0	0	46.15384615	0
chr10	80007664	80007815	0.67132973	0.1252125	chr10	80007805	80007806	0	0	0	0	NA	0	73.33333333	0
chr10	80007664	80007815	0.67132973	0.1252125	chr10	80007814	80007815	NA	87.5	100	100	100	100	100	100
chr10	82247778	82247929	0.586030631	0.064325	chr10	82247844	82247845	62.5	90.90909091	75	50	85.71428571	84.61538462	70	NA
chr10	82247778	82247929	0.586030631	0.064325	chr10	82247845	82247846	66.66666667	50	64.28571429	87.5	46.15384615	80	68.75	71.42857143
chr10	88296530	88296681	0.579487387	0.060375	chr10	88296555	88296556	100	93.75	94.11764706	94.44444444	86.66666667	100	81.25	87.5
chr10	88296530	88296681	0.579487387	0.060375	chr10	88296556	88296557	66.66666667	100	64.70588235	75	88.88888889	66.66666667	100	100
chr10	89876249	89876400	0.743364865	0.2077625	.	-1	-1	.	.	.	.	.	.	.	.
chr10	90519605	90519756	0.658833333	0.12705	.	-1	-1	.	.	.	.	.	.	.	.
chr10	92548747	92548898	0.705557658	0.104525	chr10	92548848	92548849	NA	95	84.61538462	100	100	92.85714286	100	NA
chr10	92548747	92548898	0.705557658	0.104525	chr10	92548849	92548850	100	100	100	NA	100	100	90.90909091	100
chr10	92987382	92987533	0.669492793	0.1414	.	-1	-1	.	.	.	.	.	.	.	.
chr10	94462286	94462437	0.586511712	0.0778375	.	-1	-1	.	.	.	.	.	.	.	.
chr10	97201097	97201248	0.725941441	0.2106	chr10	97201170	97201171	100	90	71.42857143	81.25	100	83.33333333	100	88.88888889
chr10	97201097	97201248	0.725941441	0.2106	chr10	97201171	97201172	100	66.66666667	75	92.30769231	75	91.66666667	60	85.71428571
chr10	98977746	98977897	0.681532432	0.104775	.	-1	-1	.	.	.	.	.	.	.	.
chr10	99125739	99125890	0.679755856	0.1305875	chr10	99125829	99125830	NA	66.66666667	58.33333333	70	86.66666667	88.88888889	77.77777778	NA
chr10	99125739	99125890	0.679755856	0.1305875	chr10	99125830	99125831	NA	37.5	50	62.5	NA	57.14285714	83.33333333	NA
chr10	100024203	100024354	0.738623423	0.1436	chr10	100024351	100024352	NA	86.66666667	90.90909091	94.44444444	100	94.44444444	100	NA
chr10	100024203	100024354	0.738623423	0.1436	chr10	100024352	100024353	NA	100	91.66666667	100	100	93.75	100	NA
chr10	100224103	100224254	0.71225045	0.08235	chr10	100224209	100224210	NA	87.5	NA	NA	100	100	100	NA
chr10	100224103	100224254	0.71225045	0.08235	chr10	100224210	100224211	83.33333333	72.72727273	90.90909091	100	80	100	NA	NA
chr10	102243207	102243358	0.682844144	0.17795	.	-1	-1	.	.	.	.	.	.	.	.
chr10	102831212	102831363	0.634746847	0.055625	chr10	102831238	102831239	NA	50	64.70588235	NA	66.66666667	80	100	NA
chr10	102831212	102831363	0.634746847	0.055625	chr10	102831275	102831276	NA	88.23529412	100	NA	84.21052632	94.11764706	85.71428571	100
chr10	102831212	102831363	0.634746847	0.055625	chr10	102831276	102831277	NA	NA	NA	100	NA	NA	NA	NA
chr10	102831212	102831363	0.634746847	0.055625	chr10	102831323	102831324	NA	95	86.66666667	NA	93.75	86.36363636	100	100
chr10	103594259	103594410	0.625390991	0.068075	chr10	103594344	103594345	NA	83.33333333	72.72727273	81.81818182	100	38.88888889	100	NA
chr10	103594259	103594410	0.625390991	0.068075	chr10	103594345	103594346	NA	75	66.66666667	78.57142857	NA	14.28571429	66.66666667	NA
chr10	105213743	105213894	0.634224324	0.1126625	chr10	105213749	105213750	NA	61.53846154	100	71.42857143	57.14285714	71.42857143	90	NA
chr10	105213743	105213894	0.634224324	0.1126625	chr10	105213750	105213751	71.42857143	NA	100	NA	71.42857143	71.42857143	88.88888889	92.30769231
chr10	105560493	105560644	0.679310811	0.1546	.	-1	-1	.	.	.	.	.	.	.	.
chr10	105978576	105978727	0.737631532	0.0656375	.	-1	-1	.	.	.	.	.	.	.	.
chr10	105978627	105978778	0.560581982	0.027575	.	-1	-1	.	.	.	.	.	.	.	.
chr10	111693848	111693999	0.60557027	0.0767875	chr10	111693881	111693882	NA	80	75	76.92307692	76.92307692	100	94.44444444	87.5
chr10	111693848	111693999	0.60557027	0.0767875	chr10	111693882	111693883	NA	88.88888889	NA	NA	85.71428571	NA	81.81818182	NA
chr10	111827891	111828042	0.590393694	0.07215	chr10	111827977	111827978	75	57.14285714	88.88888889	NA	NA	83.33333333	80	62.5
chr10	111827891	111828042	0.590393694	0.07215	chr10	111827978	111827979	50	75	75	66.66666667	63.15789474	72.72727273	100	83.33333333
chr10	113987326	113987477	0.6444	0.1387125	chr10	113987431	113987432	NA	100	90	100	93.33333333	90.47619048	94.11764706	100
chr10	113987326	113987477	0.6444	0.1387125	chr10	113987432	113987433	100	90.90909091	NA	NA	88.88888889	85.71428571	NA	NA
chr10	114134840	114134991	0.549023423	0.0316	chr10	114134985	114134986	NA	92.30769231	100	100	100	100	100	NA
chr10	114134840	114134991	0.549023423	0.0316	chr10	114134986	114134987	100	100	100	100	100	91.66666667	95.23809524	NA
chr10	114745996	114746147	0.587713514	0.073075	.	-1	-1	.	.	.	.	.	.	.	.
chr10	115998418	115998569	0.622424324	0.091675	.	-1	-1	.	.	.	.	.	.	.	.
chr10	118607643	118607794	0.711108108	0.147425	chr10	118607742	118607743	NA	83.33333333	NA	NA	100	NA	75	NA
chr10	118607643	118607794	0.711108108	0.147425	chr10	118607743	118607744	100	70	NA	100	100	NA	100	NA
chr10	118652763	118652914	0.637601802	0.0969375	.	-1	-1	.	.	.	.	.	.	.	.
chr10	118654075	118654226	0.724897297	0.142275	.	-1	-1	.	.	.	.	.	.	.	.
chr10	120802021	120802172	0.828597297	0.306025	.	-1	-1	.	.	.	.	.	.	.	.
chr10	121066317	121066468	0.634061261	0.068575	chr10	121066323	121066324	70	78.57142857	92.85714286	50	79.16666667	78.94736842	78.57142857	NA
chr10	121066317	121066468	0.634061261	0.068575	chr10	121066324	121066325	NA	75	50	NA	70	63.63636364	88.88888889	50
chr10	121075241	121075392	0.683764865	0.1481625	chr10	121075254	121075255	NA	100	75	92.30769231	88.88888889	91.66666667	84.61538462	50
chr10	121075241	121075392	0.683764865	0.1481625	chr10	121075255	121075256	NA	100	100	85.71428571	87.5	90	100	NA
chr10	121075241	121075392	0.683764865	0.1481625	chr10	121075273	121075274	NA	93.75	50	100	100	8.333333333	85.71428571	83.33333333
chr10	121075241	121075392	0.683764865	0.1481625	chr10	121075274	121075275	NA	100	NA	88.88888889	100	NA	100	NA
chr10	121277310	121277461	0.60941982	0.055225	chr10	121277405	121277406	66.66666667	76.47058824	50	62.5	100	70	80	NA
chr10	121277310	121277461	0.60941982	0.055225	chr10	121277406	121277407	70	72.22222222	50	76.92307692	62.5	84.61538462	44.44444444	28.57142857
chr10	123360230	123360381	0.63151982	0.099125	chr10	123360275	123360276	NA	83.33333333	100	100	NA	NA	87.5	NA
chr10	123360230	123360381	0.63151982	0.099125	chr10	123360276	123360277	85.71428571	100	88.23529412	100	NA	100	100	NA
chr10	123360230	123360381	0.63151982	0.099125	chr10	123360312	123360313	83.33333333	100	90	100	100	NA	88.88888889	NA
chr10	123360230	123360381	0.63151982	0.099125	chr10	123360313	123360314	87.5	100	83.33333333	100	100	100	93.33333333	NA
chr10	124219489	124219640	0.683925225	0.082575	chr10	124219503	124219504	75	81.81818182	84.61538462	100	100	94.11764706	87.5	NA
chr10	124219489	124219640	0.683925225	0.082575	chr10	124219504	124219505	NA	NA	NA	100	NA	NA	100	NA
chr10	124219489	124219640	0.683925225	0.082575	chr10	124219543	124219544	NA	85.71428571	91.66666667	100	100	78.57142857	75	NA
chr10	124219489	124219640	0.683925225	0.082575	chr10	124219544	124219545	NA	100	NA	90	NA	NA	100	NA
chr10	124219489	124219640	0.683925225	0.082575	chr10	124219601	124219602	NA	87.5	100	91.66666667	71.42857143	100	100	NA
chr10	124219489	124219640	0.683925225	0.082575	chr10	124219602	124219603	NA	100	100	100	NA	83.33333333	100	85.71428571
chr10	126182249	126182400	0.630999099	0.0818625	chr10	126182357	126182358	NA	50	71.42857143	62.5	73.33333333	80	60	NA
chr10	126182249	126182400	0.630999099	0.0818625	chr10	126182358	126182359	81.81818182	100	75	71.42857143	100	80.64516129	83.33333333	80
chr10	126223161	126223312	0.68819009	0.1548125	chr10	126223273	126223274	NA	100	81.81818182	70	NA	100	94.44444444	92.30769231
chr10	126223161	126223312	0.68819009	0.1548125	chr10	126223274	126223275	100	72.22222222	87.5	69.23076923	81.81818182	80	100	NA
chr10	126307959	126308110	0.588814414	0.0628625	.	-1	-1	.	.	.	.	.	.	.	.
chr10	126889740	126889891	0.570171171	0.037225	chr10	126889874	126889875	57.14285714	88.88888889	78.57142857	100	44.44444444	NA	50	NA
chr10	126889740	126889891	0.570171171	0.037225	chr10	126889875	126889876	NA	63.63636364	60	71.42857143	71.42857143	50	80	83.33333333
chr10	128152049	128152200	0.585122523	0.08475	chr10	128152062	128152063	85.71428571	100	100	90	90.90909091	93.75	100	100
chr10	128152049	128152200	0.585122523	0.08475	chr10	128152063	128152064	83.33333333	85.71428571	100	90	100	92.85714286	91.66666667	100
chr10	128152049	128152200	0.585122523	0.08475	chr10	128152070	128152071	87.5	100	66.66666667	90	90	93.75	100	100
chr10	128152049	128152200	0.585122523	0.08475	chr10	128152071	128152072	100	90.47619048	100	95.45454545	90	80	100	100
chr10	128152049	128152200	0.585122523	0.08475	chr10	128152155	128152156	NA	100	83.33333333	100	90	93.75	100	90.90909091
chr10	128152049	128152200	0.585122523	0.08475	chr10	128152156	128152157	100	96.875	95.65217391	100	80	95.65217391	95.23809524	100
chr10	128592449	128592600	0.586833333	0.0444875	.	-1	-1	.	.	.	.	.	.	.	.
chr10	128947155	128947306	0.644082883	0.13705	.	-1	-1	.	.	.	.	.	.	.	.
chr10	129845664	129845815	0.552711712	0.0440125	chr10	129845681	129845682	NA	94.44444444	90	81.81818182	87.5	100	100	100
chr10	129845664	129845815	0.552711712	0.0440125	chr10	129845682	129845683	NA	100	85.71428571	100	80	100	100	NA
chr10	129845664	129845815	0.552711712	0.0440125	chr10	129845730	129845731	100	93.33333333	90.90909091	100	100	84.21052632	100	75
chr10	129845664	129845815	0.552711712	0.0440125	chr10	129845731	129845732	NA	100	87.5	NA	100	92.30769231	90.90909091	NA
chr10	129861695	129861846	0.675661261	0.1256125	chr10	129861697	129861698	NA	100	86.36363636	85.71428571	87.5	NA	100	100
chr10	129861695	129861846	0.675661261	0.1256125	chr10	129861698	129861699	NA	NA	66.66666667	NA	NA	NA	NA	NA
chr10	129861695	129861846	0.675661261	0.1256125	chr10	129861834	129861835	75	90.90909091	81.25	83.33333333	91.66666667	100	93.33333333	NA
chr10	129861695	129861846	0.675661261	0.1256125	chr10	129861835	129861836	100	NA	100	77.77777778	NA	100	NA	NA
chr10	129979273	129979424	0.575445045	0.0429125	chr10	129979279	129979280	80	100	100	100	NA	100	100	NA
chr10	129979273	129979424	0.575445045	0.0429125	chr10	129979280	129979281	100	100	100	100	100	100	100	NA
chr10	129979273	129979424	0.575445045	0.0429125	chr10	129979281	129979282	100	100	91.66666667	100	NA	75	90.90909091	NA
chr10	129979273	129979424	0.575445045	0.0429125	chr10	129979282	129979283	100	93.33333333	92.85714286	100	100	81.81818182	63.63636364	NA
chr10	129979300	129979451	0.680213514	0.0467625	chr10	129979446	129979447	NA	100	NA	100	NA	NA	100	NA
chr10	129979300	129979451	0.680213514	0.0467625	chr10	129979447	129979448	NA	80	100	NA	NA	93.75	100	NA
chr10	131568238	131568389	0.740086486	0.208975	chr10	131568245	131568246	64.28571429	90.90909091	50	50	81.25	61.53846154	85.71428571	36.36363636
chr10	131568238	131568389	0.740086486	0.208975	chr10	131568246	131568247	42.85714286	73.68421053	58.82352941	63.63636364	76.92307692	50	90	50
chr10	131568238	131568389	0.740086486	0.208975	chr10	131568309	131568310	10	40	25	28.57142857	31.25	61.53846154	22.22222222	28.57142857
chr10	131568238	131568389	0.740086486	0.208975	chr10	131568310	131568311	0	35.71428571	17.64705882	50	22.22222222	55	27.27272727	NA
chr10	134045991	134046142	0.607883784	0.084775	.	-1	-1	.	.	.	.	.	.	.	.
chr10	134143414	134143565	0.572959459	0.045675	.	-1	-1	.	.	.	.	.	.	.	.
chr10	134236378	134236529	0.645428829	0.1126	.	-1	-1	.	.	.	.	.	.	.	.
chr10	134236424	134236575	0.712563063	0.1773125	.	-1	-1	.	.	.	.	.	.	.	.
chr10	134260906	134261057	0.558062162	0.055475	.	-1	-1	.	.	.	.	.	.	.	.
chr10	134357955	134358106	0.579276577	0.078325	.	-1	-1	.	.	.	.	.	.	.	.
chr10	134721404	134721555	0.649046847	0.1235125	.	-1	-1	.	.	.	.	.	.	.	.
chr10	134754886	134755037	0.679973874	0.1505625	.	-1	-1	.	.	.	.	.	.	.	.
chr10	134827161	134827312	0.614358559	0.068325	.	-1	-1	.	.	.	.	.	.	.	.
chr10	134843700	134843851	0.720515315	0.1198125	.	-1	-1	.	.	.	.	.	.	.	.
chr10	135200448	135200599	0.64236036	0.104575	.	-1	-1	.	.	.	.	.	.	.	.
chr10	135202447	135202598	0.735884685	0.178225	.	-1	-1	.	.	.	.	.	.	.	.
chr10	135202536	135202687	0.637138739	0.084675	.	-1	-1	.	.	.	.	.	.	.	.
chr10	135202764	135202915	0.675386486	0.125675	.	-1	-1	.	.	.	.	.	.	.	.
chr10	135203027	135203178	0.630181982	0.1098875	.	-1	-1	.	.	.	.	.	.	.	.
chr10	135203125	135203276	0.693787387	0.1799625	.	-1	-1	.	.	.	.	.	.	.	.
chr11	269300	269451	0.566848649	0.0323375	chr11	269327	269328	33.33333333	16.66666667	NA	0	NA	NA	NA	NA
chr11	269300	269451	0.566848649	0.0323375	chr11	269328	269329	NA	0	0	0	0	0	13.33333333	NA
chr11	269300	269451	0.566848649	0.0323375	chr11	269353	269354	50	28.57142857	NA	NA	NA	NA	0	NA
chr11	269300	269451	0.566848649	0.0323375	chr11	269354	269355	NA	10	0	10	12.5	0	11.76470588	16.66666667
chr11	269300	269451	0.566848649	0.0323375	chr11	269356	269357	50	28.57142857	NA	0	NA	NA	0	NA
chr11	269300	269451	0.566848649	0.0323375	chr11	269357	269358	NA	10	0	10	12.5	0	12.5	16.66666667
chr11	269300	269451	0.566848649	0.0323375	chr11	269375	269376	NA	25	NA	NA	NA	0	0	NA
chr11	269300	269451	0.566848649	0.0323375	chr11	269376	269377	NA	11.11111111	0	11.11111111	37.5	0	13.33333333	16.66666667
chr11	269300	269451	0.566848649	0.0323375	chr11	269389	269390	NA	28.57142857	42.85714286	0	NA	NA	0	NA
chr11	269300	269451	0.566848649	0.0323375	chr11	269390	269391	NA	12.5	0	11.11111111	0	NA	7.142857143	16.66666667
chr11	331017	331168	0.844309009	0.3281375	chr11	331032	331033	57.14285714	100	81.81818182	87.5	100	90	NA	NA
chr11	331017	331168	0.844309009	0.3281375	chr11	331074	331075	57.14285714	91.66666667	70.58823529	90	77.77777778	81.81818182	55.55555556	66.66666667
chr11	331017	331168	0.844309009	0.3281375	chr11	331081	331082	71.42857143	100	81.25	90	77.77777778	90.90909091	66.66666667	66.66666667
chr11	331017	331168	0.844309009	0.3281375	chr11	331092	331093	83.33333333	83.33333333	81.25	100	77.77777778	90.90909091	66.66666667	57.14285714
chr11	331017	331168	0.844309009	0.3281375	chr11	331105	331106	NA	100	82.35294118	100	77.77777778	92.30769231	77.77777778	87.5
chr11	331017	331168	0.844309009	0.3281375	chr11	331109	331110	NA	92.30769231	82.35294118	100	75	92.85714286	66.66666667	87.5
chr11	331017	331168	0.844309009	0.3281375	chr11	331151	331152	NA	81.81818182	61.53846154	NA	75	73.33333333	61.53846154	44.44444444
chr11	457181	457332	0.666541441	0.1359625	chr11	457203	457204	83.33333333	NA	NA	87.5	NA	44.44444444	50	NA
chr11	457181	457332	0.666541441	0.1359625	chr11	457204	457205	NA	87.5	33.33333333	55.55555556	NA	72.72727273	75	NA
