chr	start	end	not_leuk_avg	leuk_dist	leuk_average
chr1	26616534	26616535	0.692304505	0.549654505	0.14265
chr2	68592394	68592395	0.645967568	0.549605068	0.0963625
chr11	47611780	47611781	0.422089189	0.549560811	0.97165
chr6	161796854	161796855	0.294434234	0.549553266	0.8439875
chr12	58130410	58130411	0.419975676	0.549549324	0.969525
chr11	71709837	71709838	0.646951351	0.549538851	0.0974125
chr11	67171585	67171586	0.588752252	0.549527252	0.039225
chr6	31527920	31527921	0.5788	0.5494375	0.0293625
chr14	75801023	75801024	0.590611712	0.549349212	0.0412625
chr7	18330092	18330093	0.601999099	0.549299099	0.0527
chr22	33278114	33278115	0.598343243	0.549180743	0.0491625
chr21	40756696	40756697	0.667938739	0.549176239	0.1187625
chr10	99125814	99125815	0.679755856	0.549168356	0.1305875
chr2	113931518	113931519	0.598572072	0.549159572	0.0494125
chr1	1148973	1148974	0.594266667	0.549154167	0.0451125
chr10	126182324	126182325	0.630999099	0.549136599	0.0818625
chr15	49732282	49732283	0.762212613	0.549125113	0.2130875
chr3	71752026	71752027	0.66118018	0.54909268	0.1120875
chr6	12234001	12234002	0.64811982	0.54904482	0.099075
chr5	172287924	172287925	0.337288288	0.548949212	0.8862375
chr3	55517659	55517660	0.625053153	0.548915653	0.0761375
chr14	75800724	75800725	0.630041441	0.548866441	0.081175
chr6	30135162	30135163	0.627545045	0.548820045	0.078725
chr7	27146237	27146238	0.41898018	0.54879482	0.967775
chr12	58131768	58131769	0.350111712	0.548775788	0.8988875
chr7	27148204	27148205	0.397563063	0.548661937	0.946225
chr18	46061606	46061607	0.638776577	0.548651577	0.090125
chr5	142602110	142602111	0.610572072	0.548584572	0.0619875
chr7	157183466	157183467	0.684936937	0.548574437	0.1363625
chr12	54758545	54758546	0.682974775	0.548549775	0.134425
chr6	32808504	32808505	0.634773874	0.548461374	0.0863125
chr2	20650578	20650579	0.387288288	0.548449212	0.9357375
chr12	6881629	6881630	0.607462162	0.548437162	0.059025
chr5	76248637	76248638	0.749264865	0.548377365	0.2008875
chr1	201622519	201622520	0.602222523	0.548272523	0.05395
chr19	5074717	5074718	0.670308108	0.548270608	0.1220375
chr19	21863715	21863716	0.609759459	0.548234459	0.061525
chr1	27959253	27959254	0.659914414	0.548176914	0.1117375
chr19	8568712	8568713	0.770541441	0.548166441	0.222375
chr17	7239643	7239644	0.609311712	0.548161712	0.06115
chr16	28996329	28996330	0.594159459	0.548146959	0.0460125
chr14	105532159	105532160	0.621122523	0.548097523	0.073025
chr2	232258363	232258364	0.706917117	0.548092117	0.158825
chr11	3647654	3647655	0.625	0.5480875	0.0769125
chr11	60738971	60738972	0.589954054	0.548079054	0.041875
chr11	13945715	13945716	0.644243243	0.548068243	0.096175
chr17	72740524	72740525	0.706092793	0.548067793	0.158025
chr4	37585993	37585994	0.68933964	0.54805214	0.1412875
chr1	154731938	154731939	0.599179279	0.547954279	0.051225
chr7	106505772	106505773	0.627936937	0.547886937	0.08005
chr19	45590882	45590883	0.683266667	0.547716667	0.13555
chr12	65723693	65723694	0.727182883	0.547695383	0.1794875
chr1	247712591	247712592	0.735646847	0.547671847	0.187975
chr6	32920735	32920736	0.608272973	0.547647973	0.060625
chr7	47556928	47556929	0.645394595	0.547607095	0.0977875
chr5	83215335	83215336	0.635440541	0.547603041	0.0878375
chr11	48041783	48041784	0.635943243	0.547543243	0.0884
chr1	12270887	12270888	0.615396396	0.547471396	0.067925
chr2	198017462	198017463	0.679447748	0.547460248	0.1319875
chr6	31740291	31740292	0.604381982	0.547456982	0.056925
chr19	55625184	55625185	0.39406036	0.54743964	0.9415
chr16	87736670	87736671	0.725694595	0.547369595	0.178325
chr3	99614305	99614306	0.755896396	0.547346396	0.20855
chr3	121796719	121796720	0.618345946	0.547245946	0.0711
chr1	42149829	42149830	0.611838739	0.547238739	0.0646
chr3	183273245	183273246	0.588244144	0.547231644	0.0410125
chr6	157932180	157932181	0.676188288	0.547225788	0.1289625
chr16	89024557	89024558	0.595820721	0.547208221	0.0486125
chr11	60869969	60869970	0.647641441	0.547166441	0.100475
chr5	76034887	76034888	0.592500901	0.547150901	0.04535
chr8	22398190	22398191	0.610081081	0.547143581	0.0629375
chr1	202131184	202131185	0.641376577	0.547076577	0.0943
chr11	36509698	36509699	0.661818919	0.546718919	0.1151
chr9	90622100	90622101	0.745847748	0.546710248	0.1991375
chr19	15568894	15568895	0.410403604	0.546658896	0.9570625
chr9	127040562	127040563	0.726681982	0.546569482	0.1801125
chr6	31765619	31765620	0.659625225	0.546537725	0.1130875
chr1	109823096	109823097	0.733031532	0.546531532	0.1865
chr2	69376373	69376374	0.662232432	0.546444932	0.1157875
chr1	160681760	160681761	0.592103604	0.546353604	0.04575
chr1	24240069	24240070	0.603210811	0.546348311	0.0568625
chr16	49907368	49907369	0.617145045	0.546345045	0.0708
chr17	80260410	80260411	0.623751351	0.546251351	0.0775
chr19	10216676	10216677	0.71698018	0.54624268	0.1707375
chr17	67577736	67577737	0.594414414	0.546139414	0.048275
chr10	80007739	80007740	0.67132973	0.54611723	0.1252125
chr10	134827236	134827237	0.614358559	0.546033559	0.068325
chr2	242702749	242702750	0.715159459	0.546021959	0.1691375
chr3	13457267	13457268	0.680381081	0.545981081	0.1344
chr1	241715378	241715379	0.606999099	0.545949099	0.06105
chr7	1980117	1980118	0.617876577	0.545914077	0.0719625
chr7	27154911	27154912	0.399973874	0.545901126	0.945875
chr11	33563060	33563061	0.747115315	0.545890315	0.201225
chr20	50142702	50142703	0.600499099	0.545811599	0.0546875
chr4	39371148	39371149	0.622994595	0.545669595	0.077325
chr16	85296220	85296221	0.673417117	0.545579617	0.1278375
chr4	186559412	186559413	0.647932432	0.545557432	0.102375
chr18	77277583	77277584	0.608635135	0.545535135	0.0631
chr14	107281437	107281438	0.589697297	0.545522297	0.044175
chr21	44103949	44103950	0.748979279	0.545516779	0.2034625
chr21	45577667	45577668	0.615681982	0.545456982	0.070225
chr1	169187004	169187005	0.750173874	0.545448874	0.204725
chr16	89382370	89382371	0.726128829	0.545416329	0.1807125
chr2	240152476	240152477	0.636883784	0.545408784	0.091475
chr11	2502181	2502182	0.628959459	0.545346959	0.0836125
chr3	193973396	193973397	0.577130631	0.545343131	0.0317875
chr19	51875946	51875947	0.608338739	0.545326239	0.0630125
chr21	26946167	26946168	0.595386486	0.545311486	0.050075
chr17	46506947	46506948	0.709496396	0.545208896	0.1642875
chr2	75059602	75059603	0.702068468	0.545143468	0.156925
chr3	122635049	122635050	0.665454955	0.545117455	0.1203375
chr19	10216651	10216652	0.65599009	0.54507759	0.1109125
chr8	23078059	23078060	0.627389189	0.545076689	0.0823125
chr22	40296767	40296768	0.755903604	0.545066104	0.2108375
chr11	64936920	64936921	0.681552252	0.545039752	0.1365125
chr7	643155	643156	0.78338018	0.54498018	0.2384
chr6	169335969	169335970	0.607426126	0.544951126	0.062475
chr2	209145835	209145836	0.615816216	0.544853716	0.0709625
chr9	133721945	133721946	0.408281982	0.544793018	0.953075
chr1	230566509	230566510	0.611194595	0.544757095	0.0664375
chr12	122669186	122669187	0.709596396	0.544658896	0.1649375
chr2	430929	430930	0.625027928	0.544540428	0.0804875
chr2	128587544	128587545	0.619748649	0.544523649	0.075225
chr20	62270540	62270541	0.694775676	0.544513176	0.1502625
chr7	75443193	75443194	0.617363063	0.544425563	0.0729375
chr11	2893385	2893386	0.651946847	0.544396847	0.10755
chr4	100737821	100737822	0.580005405	0.544392905	0.0356125
chr6	167571630	167571631	0.644403604	0.544341104	0.1000625
chr4	95264019	95264020	0.707361261	0.544336261	0.163025
chr17	46699073	46699074	0.263445045	0.544329955	0.807775
chr11	94886261	94886262	0.652801802	0.544276802	0.108525
chr9	123666481	123666482	0.726879279	0.544266779	0.1826125
chr16	85169956	85169957	0.625717117	0.544242117	0.081475
chr1	25257784	25257785	0.427973874	0.544226126	0.9722
chr22	24823455	24823456	0.583015315	0.544215315	0.0388
chr1	12210795	12210796	0.59437027	0.54417027	0.0502
chr2	173330395	173330396	0.407376577	0.544160923	0.9515375
chr5	54052513	54052514	0.603265766	0.544115766	0.05915
chr16	87736062	87736063	0.609498198	0.544110698	0.0653875
chr4	68424495	68424496	0.58282973	0.54410473	0.038725
chr1	42447165	42447166	0.63976036	0.54407286	0.0956875
chr12	90150622	90150623	0.585256757	0.543994257	0.0412625
chr10	26856105	26856106	0.39665045	0.54398705	0.9406375
chr4	1195318	1195319	0.625985586	0.543985586	0.082
chr3	121379745	121379746	0.579385586	0.543960586	0.035425
chr19	49842655	49842656	0.366408108	0.543929392	0.9103375
chr7	75405967	75405968	0.702922523	0.543822523	0.1591
chr6	158985825	158985826	0.59593964	0.54378964	0.05215
chr6	74432658	74432659	0.690910811	0.543723311	0.1471875
chr13	114814643	114814644	0.582631532	0.543644032	0.0389875
chr20	19867136	19867137	0.350397297	0.543640203	0.8940375
chr1	16163479	16163480	0.743375676	0.543625676	0.19975
chr10	49892930	49892931	0.691461261	0.543573761	0.1478875
chr3	16524424	16524425	0.655059459	0.543496959	0.1115625
chr1	9047007	9047008	0.714521622	0.543471622	0.17105
chr17	35082656	35082657	0.680032432	0.543457432	0.136575
chr1	207095332	207095333	0.579828829	0.543441329	0.0363875
chr16	89098782	89098783	0.582969369	0.543306869	0.0396625
chr3	51988425	51988426	0.706725225	0.543212725	0.1635125
chr22	39353550	39353551	0.637295495	0.543082995	0.0942125
chr19	8590567	8590568	0.318216216	0.543071284	0.8612875
chr12	49958768	49958769	0.645251351	0.542926351	0.102325
chr10	74078479	74078480	0.762530631	0.542918131	0.2196125
chr9	136339349	136339350	0.68423964	0.54282714	0.1414125
chr7	149567078	149567079	0.75831982	0.54281982	0.2155
chr3	150662697	150662698	0.673468468	0.542818468	0.13065
chr11	617140	617141	0.725712613	0.542775113	0.1829375
chr11	3915742	3915743	0.640367568	0.542742568	0.097625
chr6	44796705	44796706	0.677022523	0.542722523	0.1343
chr22	17680531	17680532	0.410367568	0.542719932	0.9530875
chr2	231742734	231742735	0.64971982	0.54271982	0.107
chr6	151650834	151650835	0.654863964	0.542713964	0.11215
chr7	38357047	38357048	0.61079009	0.54266509	0.068125
chr6	25042495	25042496	0.582304505	0.542604505	0.0397
chr12	113645509	113645510	0.609196396	0.542596396	0.0666
chr1	14029478	14029479	0.745327928	0.542590428	0.2027375
chr6	25301880	25301881	0.661847748	0.542572748	0.119275
chr2	119436490	119436491	0.691532432	0.542419932	0.1491125
chr11	67205113	67205114	0.759254955	0.542417455	0.2168375
chr7	54899537	54899538	0.674562162	0.542362162	0.1322
chr18	3066822	3066823	0.727466667	0.542354167	0.1851125
chr10	128592524	128592525	0.586833333	0.542345833	0.0444875
chr21	35448215	35448216	0.620127027	0.542339527	0.0777875
chr12	2801584	2801585	0.631698198	0.542323198	0.089375
chr15	64915229	64915230	0.591837838	0.542300338	0.0495375
chr16	88038949	88038950	0.757588288	0.542288288	0.2153
chr10	15077470	15077471	0.694942342	0.542279842	0.1526625
chr19	35453690	35453691	0.679956757	0.542231757	0.137725
chr19	6481540	6481541	0.605295495	0.542220495	0.063075
chr22	25573765	25573766	0.686835135	0.542172635	0.1446625
chr14	91709951	91709952	0.628558559	0.542146059	0.0864125
chr6	118880109	118880110	0.615175676	0.542113176	0.0730625
chr1	160682655	160682656	0.583132432	0.542107432	0.041025
chr1	175570022	175570023	0.675459459	0.542096959	0.1333625
chr16	89098327	89098328	0.713644144	0.542069144	0.171575
chr14	93170970	93170971	0.771217117	0.542054617	0.2291625
chr1	20512143	20512144	0.709690991	0.541940991	0.16775
chr6	132931736	132931737	0.683836036	0.541936036	0.1419
chr6	151186169	151186170	0.666590991	0.541878491	0.1247125
chr1	15062529	15062530	0.601414414	0.541876914	0.0595375
chr6	170403264	170403265	0.607823423	0.541873423	0.06595
chr17	46628404	46628405	0.376756757	0.541843243	0.9186
chr4	86594376	86594377	0.706516216	0.541841216	0.164675
chr1	32572611	32572612	0.724692793	0.541830293	0.1828625
chr7	27150262	27150263	0.422486486	0.541788514	0.964275
chr1	25257759	25257760	0.341568468	0.541769032	0.8833375
chr3	87846180	87846181	0.707222523	0.541760023	0.1654625
chr5	368804	368805	0.674433333	0.541745833	0.1326875
chr13	31311963	31311964	0.636453153	0.541603153	0.09485
chr13	113528375	113528376	0.701506306	0.541481306	0.160025
chr18	21451607	21451608	0.601891892	0.541466892	0.060425
chr19	1423753	1423754	0.843875676	0.541450676	0.302425
chr1	159047034	159047035	0.644763063	0.541338063	0.103425
chr16	57576394	57576395	0.63602973	0.54124223	0.0947875
chr3	64069147	64069148	0.687634234	0.541209234	0.146425
chr17	80407031	80407032	0.598113514	0.541188514	0.056925
chr17	72588412	72588413	0.577358559	0.541158559	0.0362
chr17	19976569	19976570	0.619445946	0.541158446	0.0782875
chr7	27146262	27146263	0.328403604	0.541121396	0.869525
chr7	27140942	27140943	0.413495495	0.541117005	0.9546125
chr8	90794647	90794648	0.694207207	0.541082207	0.153125
chr5	96152293	96152294	0.573704505	0.541029505	0.032675
chr6	25651194	25651195	0.791230631	0.540993131	0.2502375
chr1	160708987	160708988	0.658505405	0.540980405	0.117525
chr5	176855304	176855305	0.700276577	0.540926577	0.15935
chr19	2167496	2167497	0.168462162	0.540912838	0.709375
chr13	33589621	33589622	0.616581982	0.540906982	0.075675
chr1	114518035	114518036	0.630992793	0.540880293	0.0901125
chr20	24929607	24929608	0.568520721	0.540845721	0.027675
chr11	73737124	73737125	0.756524324	0.540824324	0.2157
chr5	14441074	14441075	0.405838739	0.540823761	0.9466625
chr16	67009163	67009164	0.706187387	0.540724887	0.1654625
chr19	8117024	8117025	0.751118018	0.540705518	0.2104125
chr19	836716	836717	0.676867568	0.540680068	0.1361875
chr10	118652838	118652839	0.637601802	0.540664302	0.0969375
chr19	2085297	2085298	0.587583784	0.540583784	0.047
chr7	2116368	2116369	0.819114414	0.540539414	0.278575
chr5	176837920	176837921	0.714230631	0.540505631	0.173725
chr6	30135113	30135114	0.615788288	0.540500788	0.0752875
chr15	40398007	40398008	0.630447748	0.540447748	0.09
chr19	18113585	18113586	0.638854955	0.540379955	0.098475
chr1	54739176	54739177	0.396423423	0.540351577	0.936775
chr19	41848134	41848135	0.625242342	0.540342342	0.0849
chr21	38351195	38351196	0.627805405	0.540330405	0.087475
chr17	83580	83581	0.674404505	0.540329505	0.134075
chr1	38396334	38396335	0.624271171	0.540308671	0.0839625
chr4	100738011	100738012	0.570902703	0.540252703	0.03065
chr2	10687962	10687963	0.676683784	0.540246284	0.1364375
chr19	19778986	19778987	0.574263964	0.540238964	0.034025
chr9	27379518	27379519	0.591581081	0.540206081	0.051375
chr6	30131001	30131002	0.638079279	0.540204279	0.097875
chr8	19363452	19363453	0.686867568	0.540142568	0.146725
chr13	114832833	114832834	0.603016216	0.540128716	0.0628875
chr17	77916768	77916769	0.661212613	0.540125113	0.1210875
chr6	17764205	17764206	0.735781081	0.540118581	0.1956625
chr3	16883899	16883900	0.576811712	0.540099212	0.0367125
chr4	10673188	10673189	0.590446847	0.540096847	0.05035
chr4	1049922	1049923	0.563632432	0.540082432	0.02355
chr17	1057343	1057344	0.306684685	0.540065315	0.84675
chr17	55362836	55362837	0.630289189	0.540039189	0.09025
chr1	76976572	76976573	0.663947748	0.540010248	0.1239375
chr2	25524877	25524878	0.716178378	0.539990878	0.1761875
chr1	28218282	28218283	0.696648649	0.539986149	0.1566625
chr15	40600279	40600280	0.58818018	0.53994268	0.0482375
chr11	67205195	67205196	0.712985586	0.539923086	0.1730625
chr16	86774597	86774598	0.629530631	0.539905631	0.089625
chr17	7239574	7239575	0.645722523	0.539835023	0.1058875
chr1	26644573	26644574	0.65378018	0.53981768	0.1139625
chr6	90845852	90845853	0.68029009	0.53980259	0.1404875
chr1	227125826	227125827	0.721218919	0.539743919	0.181475
chr2	143886372	143886373	0.603653153	0.539740653	0.0639125
chr8	142276422	142276423	0.668476577	0.539739077	0.1287375
chr1	160546243	160546244	0.673066667	0.539591667	0.133475
chr8	10468038	10468039	0.757157658	0.539570158	0.2175875
chr17	264062	264063	0.684675676	0.539550676	0.145125
chr4	7652103	7652104	0.67600991	0.53949741	0.1365125
chr5	92914085	92914086	0.701015315	0.539415315	0.1616
chr10	13526193	13526194	0.616846847	0.539396847	0.07745
chr6	39282532	39282533	0.594261261	0.539386261	0.054875
chr8	97281863	97281864	0.724063964	0.539351464	0.1847125
chr1	40146660	40146661	0.685025225	0.539325225	0.1457
chr6	151937260	151937261	0.678814414	0.539214414	0.1396
chr12	122067403	122067404	0.605662162	0.539199662	0.0664625
chr19	5074616	5074617	0.73594955	0.53917455	0.196775
chr17	79453575	79453576	0.719911712	0.539161712	0.18075
chr7	116786870	116786871	0.735174775	0.539137275	0.1960375
chr19	12724912	12724913	0.572069369	0.539044369	0.033025
chr7	106507474	106507475	0.581427928	0.539027928	0.0424
chr10	49892927	49892928	0.62958018	0.53894268	0.0906375
chr12	1759064	1759065	0.670662162	0.538937162	0.131725
chr17	76127217	76127218	0.580964865	0.538927365	0.0420375
chr1	232862025	232862026	0.586887387	0.538862387	0.048025
chr1	24863166	24863167	0.610997297	0.538822297	0.072175
chr7	2185550	2185551	0.758221622	0.538809122	0.2194125
chr15	68480210	68480211	0.377496396	0.538741104	0.9162375
chr8	126963507	126963508	0.562235135	0.538722635	0.0235125
chr17	74494213	74494214	0.34638018	0.53866982	0.88505
chr12	109027683	109027684	0.579334234	0.538659234	0.040675
chr6	147643548	147643549	0.609996396	0.538658896	0.0713375
chr2	37308026	37308027	0.572118919	0.538581419	0.0335375
chr12	133348293	133348294	0.621114414	0.538576914	0.0825375
chr11	31388387	31388388	0.605379279	0.538566779	0.0668125
chr8	141518479	141518480	0.362667568	0.538507432	0.901175
chr2	8784813	8784814	0.668830631	0.538493131	0.1303375
chr4	39172243	39172244	0.739459459	0.538409459	0.20105
chr17	800749	800750	0.642808108	0.538408108	0.1044
chr17	7254301	7254302	0.407173874	0.538401126	0.945575
chr9	34956991	34956992	0.708644144	0.538331644	0.1703125
chr11	457278	457279	0.742767568	0.538267568	0.2045
chr1	151878061	151878062	0.64759009	0.53825259	0.1093375
chr3	62968651	62968652	0.604463063	0.538188063	0.066275
chr6	33872206	33872207	0.658595495	0.538170495	0.120425
chr5	92939130	92939131	0.66868018	0.53813018	0.13055
chr16	29675214	29675215	0.581062162	0.538124662	0.0429375
chr9	90622205	90622206	0.575664865	0.538102365	0.0375625
chr5	142382188	142382189	0.597436937	0.538099437	0.0593375
chr5	1108315	1108316	0.685466667	0.538091667	0.147375
chr6	32120907	32120908	0.296394595	0.538067905	0.8344625
chr16	85981947	85981948	0.709986486	0.538048986	0.1719375
chr11	2235010	2235011	0.672808108	0.538045608	0.1347625
chr7	106505786	106505787	0.584778378	0.537965878	0.0468125
