"cereb_average" "all_brain_average" "other_brain_avg" "pref_average" "leuk_average" "white_matter" "chr" "start" "X.Sample_geo_accession"
"136407" 0.6178 0.4778975 0.809626582278481 0.45406 0.9546625 0.456510526315789 "4" 186741788 "cg00028336"
"136660" 0.138816666666667 0.1994675 0.822950632911392 0.25736 0.91405 0.173621052631579 "4" 187572844 "cg08064683"
"136687" 0.207 0.305805 0.809110126582278 0.44088 0.9094 0.219921052631579 "4" 187621972 "cg21061071"
"136847" 0.15055 0.2553475 0.872269620253165 0.35696 0.93145 0.204126315789474 "4" 188156675 "cg05636047"
"136979" 0.838966666666667 0.490025 0.912924050632911 0.55722 0.9624375 0.372873684210526 "4" 189158022 "cg14994521"
"137186" 0.8611 0.60911 0.916153164556962 0.68876 0.9438875 0.465010526315789 "4" 190769280 "cg08741833"
"138079" 0.204433333333333 0.4534775 0.900881012658228 0.61594 0.942975 0.406105263157895 "5" 883880 "cg18277507"
"138160" 0.178483333333333 0.36192 0.83480253164557 0.46526 0.936925 0.333652631578947 "5" 978322 "cg16360831"
"138227" 0.406933333333333 0.49737 0.805840506329114 0.56718 0.9145875 0.469352631578947 "5" 1049712 "cg07267674"
"139002" 0.590233333333333 0.4315225 0.870621518987342 0.48926 0.9639875 0.335531578947368 "5" 1552064 "cg11599887"
"139146" 0.845866666666667 0.5716275 0.881305063291139 0.58718 0.920225 0.471257894736842 "5" 1728044 "cg15100417"
"139529" 0.741066666666667 0.457385 0.838559493670886 0.49502 0.924 0.337494736842105 "5" 2111458 "cg16288562"
"139531" 0.68465 0.370295 0.855410126582278 0.4707 0.908 0.176694736842105 "5" 2112109 "cg03540794"
"139533" 0.278933333333333 0.28052 0.871891139240506 0.3029 0.95445 0.254863157894737 "5" 2112260 "cg07672238"
"139534" 0.405333333333333 0.25681 0.856060759493671 0.25326 0.94615 0.204015789473684 "5" 2112351 "cg13294846"
"139537" 0.110233333333333 0.2181175 0.82273417721519 0.2716 0.9383625 0.205715789473684 "5" 2112561 "cg02534659"
"139596" 0.28595 0.4712775 0.890124050632911 0.56344 0.926925 0.467405263157895 "5" 2205990 "cg00420911"
"139597" 0.6391 0.551785 0.887187341772152 0.6257 0.9007375 0.457863157894737 "5" 2206205 "cg02563165"
"139679" 0.141566666666667 0.28639 0.865941772151899 0.35918 0.9125625 0.273921052631579 "5" 2547252 "cg21962324"
"139827" 0.108866666666667 0.223815 0.912911392405063 0.34708 0.9647625 0.153078947368421 "5" 2866877 "cg16252110"
"139829" 0.17365 0.4331375 0.815315189873418 0.5443 0.918475 0.426036842105263 "5" 2867363 "cg21756587"
"139846" 0.386683333333333 0.2794025 0.800760759493671 0.38142 0.9286875 0.159394736842105 "5" 2990194 "cg09014626"
"139847" 0.8832 0.5603875 0.868941772151899 0.57506 0.9558625 0.467063157894737 "5" 2998264 "cg18731024"
"139977" 0.556016666666667 0.4372025 0.835494936708861 0.48832 0.9330125 0.3692 "5" 3513521 "cg09148417"
"140098" 0.678116666666667 0.4526225 0.860893670886076 0.52312 0.9274875 0.329157894736842 "5" 3932233 "cg19852204"
"140129" 0.7853 0.5099925 0.862177215189873 0.50622 0.9612875 0.419421052631579 "5" 4230502 "cg14971327"
"140131" 0.515333333333333 0.43105 0.825011392405063 0.45722 0.93235 0.3636 "5" 4230567 "cg25588274"
"140559" 0.695466666666667 0.4669625 0.810878481012658 0.52292 0.931425 0.367005263157895 "5" 7348329 "cg24067325"
"140689" 0.8069 0.4432 0.866613924050633 0.4273 0.9275125 0.325963157894737 "5" 8839873 "cg12204974"
"140696" 0.84625 0.5435875 0.885394936708861 0.62792 0.939025 0.375215789473684 "5" 8843071 "cg22450878"
"140744" 0.872033333333333 0.63231 0.909817721518987 0.69786 0.927325 0.494863157894737 "5" 9523352 "cg12676289"
"141101" 0.731983333333333 0.5545175 0.855508860759494 0.64496 0.9390375 0.451789473684211 "5" 12669584 "cg23468045"
"141141" 0.875633333333333 0.493648717948718 0.852093670886076 0.50574 0.9339625 0.346977777777778 "5" 13944491 "cg03503295"
"141475" 0.835133333333333 0.541925 0.837856962025316 0.4798 0.9219375 0.493636842105263 "5" 15927184 "cg00664723"
"141660" 0.850016666666667 0.54728 0.818394936708861 0.58668 0.9344625 0.418268421052632 "5" 17005065 "cg04173816"
"142416" 0.68885 0.4395575 0.858117721518987 0.45868 0.9164625 0.328889473684211 "5" 32871131 "cg10945695"
"142644" 0.846616666666667 0.5073275 0.854758227848101 0.59378 0.92565 0.328552631578947 "5" 34686500 "cg22429911"
"143956" 0.716333333333333 0.545275 0.882508860759494 0.56344 0.9212375 0.478005263157895 "5" 43558859 "cg07544482"
"144219" 0.62115 0.48598 0.854956962025316 0.60128 0.9377 0.351536842105263 "5" 51339709 "cg22143274"
"144362" 0.608916666666667 0.5242375 0.825955696202532 0.5806 0.9425125 0.450915789473684 "5" 52858131 "cg01820007"
"144468" 0.809366666666667 0.5898925 0.844729113924051 0.69914 0.953425 0.444605263157895 "5" 53839886 "cg25460563"
"144469" 0.866133333333333 0.520345 0.895373417721519 0.59476 0.94415 0.323178947368421 "5" 53850401 "cg04136379"
"144482" 0.878133333333333 0.5881775 0.889951898734177 0.68234 0.956 0.422378947368421 "5" 53992027 "cg26866474"
"144816" 0.355166666666667 0.284805 0.813391139240506 0.35446 0.9378125 0.181989473684211 "5" 55460876 "cg16501561"
"145029" 0.80715 0.520715 0.872508860759494 0.59564 0.9229375 0.360357894736842 "5" 57410856 "cg12932951"
"145157" 0.18385 0.3683725 0.858473417721519 0.3575 0.9637625 0.441942105263158 "5" 58882753 "cg13112511"
"145353" 0.8529 0.501646153846154 0.90396582278481 0.5199 0.9718875 0.35325 "5" 60699375 "cg19456451"
"145705" 0.87035 0.38554 0.882021518987342 0.4661 0.941125 0.154031578947368 "5" 65114084 "cg02284297"
"145933" 0.827333333333333 0.330915 0.841922784810127 0.32886 0.945575 0.156894736842105 "5" 67483875 "cg17229173"
"145954" 0.3987 0.4021875 0.860450632911392 0.4761 0.9242 0.343184210526316 "5" 67522442 "cg18104285"
"146266" 0.768733333333333 0.5063975 0.844303797468354 0.57518 0.9555875 0.375084210526316 "5" 71126255 "cg19516619"
"146284" 0.528583333333333 0.545165 0.817494936708861 0.6437 0.9275625 0.477384210526316 "5" 71331494 "cg17008412"
"146317" 0.595583333333333 0.477255 0.877029113924051 0.51298 0.9510375 0.418531578947368 "5" 71478626 "cg02073775"
"146327" 0.83795 0.469085 0.907011392405063 0.56284 0.96085 0.274721052631579 "5" 71537334 "cg02377021"
"146774" 0.862983333333333 0.469595 0.804627848101266 0.55248 0.9406875 0.293815789473684 "5" 73482658 "cg11185950"
"146949" 0.738733333333333 0.5182675 0.840626582278481 0.53396 0.9293875 0.428694736842105 "5" 74657448 "cg26510404"
"147396" 0.863266666666667 0.4707975 0.870937974683544 0.5599 0.9080375 0.273273684210526 "5" 77144016 "cg08216684"
"147442" 0.66635 0.3363125 0.907262025316456 0.35248 0.9705 0.202978947368421 "5" 77289836 "cg09645993"
"147731" 0.833616666666667 0.5835425 0.830089873417722 0.62138 0.9056 0.478910526315789 "5" 79334767 "cg22636631"
"147839" 0.480516666666667 0.3451575 0.871894936708861 0.4259 0.95045 0.238605263157895 "5" 79911547 "cg06010724"
"147889" 0.827416666666667 0.5952275 0.862201265822785 0.63072 0.9318125 0.482126315789474 "5" 80272559 "cg15620250"
"147925" 0.70025 0.4197525 0.837621518987342 0.35804 0.9352625 0.362526315789474 "5" 80542999 "cg07727547"
"148121" 0.627616666666667 0.454745 0.836496202531646 0.58618 0.93225 0.3015 "5" 82395650 "cg09507411"
"148174" 0.813216666666667 0.469755 0.849937974683544 0.49088 0.951925 0.347573684210526 "5" 82969524 "cg25325949"
"148175" 0.66045 0.4178275 0.804243037974684 0.47464 0.9424875 0.294321052631579 "5" 82969530 "cg01045835"
"148213" 0.702083333333333 0.5160625 0.859164556962025 0.58522 0.9358875 0.401305263157895 "5" 83409549 "cg19680583"
"148389" 0.785133333333333 0.4705975 0.865074683544304 0.56906 0.9143875 0.299094736842105 "5" 87543646 "cg24620709"
"148417" 0.189716666666667 0.4273625 0.826306329113924 0.49068 0.906975 0.448242105263158 "5" 87848492 "cg25541666"
"149214" 0.8557 0.578325 0.894388607594937 0.67388 0.970625 0.417773684210526 "5" 95245456 "cg10483112"
"149219" 0.8378 0.5832425 0.893067441860465 0.69556 0.949625 0.433347368421053 "5" 95278638 "cg16656078"
"149623" 0.755233333333333 0.581845 0.888688607594937 0.66886 0.92705 0.473531578947368 "5" 99979316 "cg21593211"
"149747" 0.840816666666667 0.4320625 0.824745569620253 0.49882 0.9668875 0.253852631578947 "5" 102211822 "cg22911687"
"149801" 0.615866666666667 0.41784 0.898305063291139 0.45482 0.9682875 0.309263157894737 "5" 102834858 "cg06612355"
"149973" 0.4281 0.4005225 0.843054430379747 0.52596 0.9622125 0.293857894736842 "5" 107437721 "cg26912069"
"150401" 0.803316666666667 0.5743675 0.865884810126582 0.6199 0.9367875 0.460552631578947 "5" 112054378 "cg25645338"
"150420" 0.8868 0.6112425 0.82726329113924 0.6642 0.9647125 0.483684210526316 "5" 112182657 "cg05511853"
"150436" 0.781366666666667 0.569545 0.872196202531646 0.66122 0.949975 0.422410526315789 "5" 112203375 "cg23052267"
"150765" 0.90645 0.5032225 0.88766582278481 0.60546 0.9490125 0.306452631578947 "5" 114651968 "cg05715727"
"151021" 0.769483333333333 0.4972625 0.880672151898734 0.61354 0.9302 0.320615789473684 "5" 116289441 "cg27343660"
"151145" 0.794083333333333 0.50163 0.824688607594937 0.56836 0.9363375 0.352705263157895 "5" 118738381 "cg07464250"
"151187" 0.574166666666667 0.489385 0.86559746835443 0.5476 0.931075 0.409642105263158 "5" 118966450 "cg24561266"
"151280" 0.552566666666667 0.35449 0.809313924050633 0.4667 0.9478125 0.194563157894737 "5" 121305621 "cg08853571"
"151403" 0.531966666666667 0.36022 0.860820253164557 0.43632 0.9624 0.252547368421053 "5" 122152740 "cg08763673"
"151427" 0.82245 0.5846075 0.876788607594937 0.687 0.9375625 0.424889473684211 "5" 122297244 "cg14971439"
"151429" 0.52555 0.5369475 0.874421518987342 0.60018 0.938075 0.478731578947368 "5" 122343639 "cg18021257"
"151576" 0.840333333333333 0.5222175 0.843903797468354 0.533 0.9054625 0.411794736842105 "5" 123090970 "cg25980539"
"151623" 0.887066666666667 0.6078125 0.915783544303797 0.653 0.9522375 0.464715789473684 "5" 123979287 "cg11917750"
"151634" 0.580283333333333 0.498715 0.881579746835443 0.64116 0.9462625 0.366484210526316 "5" 123990364 "cg22562003"
"151722" 0.657416666666667 0.30864 0.834325316455696 0.34498 0.9187 0.151521052631579 "5" 124835828 "cg15380511"
"151937" 0.86375 0.5245775 0.878973417721519 0.61256 0.9386 0.355657894736842 "5" 126430183 "cg15678380"
"151963" 0.6726 0.3873625 0.841370886075949 0.45792 0.92965 0.230068421052632 "5" 126634803 "cg06697380"
"152164" 0.545083333333333 0.4098775 0.84880253164557 0.53856 0.9322875 0.267273684210526 "5" 128734215 "cg05158146"
"152283" 0.881216666666667 0.5684125 0.925487341772152 0.59034 0.956375 0.434442105263158 "5" 130847962 "cg17578380"
"152607" 0.766933333333333 0.51311 0.873151898734177 0.58732 0.935925 0.392005263157895 "5" 132070490 "cg25011809"
"152624" 0.86745 0.526135 0.901730379746835 0.48082 0.9568375 0.466642105263158 "5" 132073916 "cg25404410"
"152671" 0.888816666666667 0.5008875 0.895413924050633 0.60518 0.9429875 0.287678947368421 "5" 132115709 "cg03726377"
"152673" 0.761066666666667 0.60368 0.802291139240506 0.6694 0.94835 0.484915789473684 "5" 132118820 "cg13904481"
"152862" 0.80065 0.5196425 0.827694936708861 0.52154 0.9573125 0.433368421052632 "5" 132861322 "cg02378360"
"153550" 0.89385 0.5723 0.846293670886076 0.62798 0.9073875 0.427210526315789 "5" 135058453 "cg25450335"
"153784" 0.7174 0.49155 0.87599746835443 0.58236 0.9240625 0.332705263157895 "5" 136831390 "cg03565923"
"154138" 0.3074 0.3650275 0.86446329113924 0.41018 0.944425 0.350942105263158 "5" 138205434 "cg11503687"
"154141" 0.130933333333333 0.282051282051282 0.802183544303797 0.2962 0.9686125 0.318716666666667 "5" 138211043 "cg11677683"
"154146" 0.18945 0.2463675 0.825270886075949 0.29148 0.9112 0.217663157894737 "5" 138211184 "cg01156295"
"154450" 0.1921 0.4369575 0.864289873417722 0.62228 0.9436625 0.370747368421053 "5" 139055122 "cg06053376"
"154451" 0.302133333333333 0.4058075 0.806267088607595 0.42238 0.953775 0.422757894736842 "5" 139056674 "cg23167035"
"154501" 0.781116666666667 0.4217075 0.855786075949367 0.48364 0.956125 0.252084210526316 "5" 139113347 "cg11698445"
"154508" 0.3718 0.4848975 0.831967088607595 0.51924 0.9063625 0.494194736842105 "5" 139121862 "cg20655334"
"156390" 0.792766666666667 0.50435 0.860013924050633 0.60322 0.93695 0.351136842105263 "5" 142815463 "cg07589972"
"156391" 0.727283333333333 0.46221 0.847216455696203 0.54984 0.9201875 0.318789473684211 "5" 142815469 "cg12466613"
"156706" 0.8064 0.496245 0.816005063291139 0.54374 0.9039 0.353526315789474 "5" 146232064 "cg10208583"
"156828" 0.820633333333333 0.48075 0.810769620253165 0.55944 0.943875 0.295136842105263 "5" 146910671 "cg20436206"
"156853" 0.154133333333333 0.25875 0.879959493670886 0.30964 0.939925 0.249089473684211 "5" 147160551 "cg12905673"
"157018" 0.851616666666667 0.41899 0.823881012658228 0.48922 0.9363 0.222942105263158 "5" 148442554 "cg14818279"
"157116" 0.561216666666667 0.5571875 0.861481012658228 0.64088 0.9572875 0.495210526315789 "5" 148759078 "cg03876697"
"157161" 0.783516666666667 0.488635 0.874374683544304 0.5601 0.953025 0.347689473684211 "5" 148876033 "cg20564259"
"157164" 0.626116666666667 0.36733 0.86463417721519 0.41942 0.9579875 0.245026315789474 "5" 148894958 "cg21229718"
"157411" 0.461116666666667 0.402315 0.823116455696203 0.40662 0.9458125 0.377184210526316 "5" 149673232 "cg02260430"
"158319" 0.776466666666667 0.546175 0.866154430379747 0.66186 0.91495 0.378121052631579 "5" 154255229 "cg11257935"
"158415" 0.673933333333333 0.55633 0.816696202531646 0.62352 0.9003125 0.462321052631579 "5" 155877178 "cg19946437"
"158419" 0.891533333333333 0.52709 0.864212658227848 0.6268 0.9436125 0.338468421052632 "5" 155953894 "cg18530920"
"158525" 0.597416666666667 0.51461 0.913855696202532 0.50522 0.9656625 0.488052631578947 "5" 156695551 "cg00986320"
"158564" 0.816833333333333 0.444375 0.881522784810127 0.51086 0.9593875 0.259342105263158 "5" 156883553 "cg02627405"
"158566" 0.842333333333333 0.56241 0.879162025316456 0.65214 0.9356125 0.389984210526316 "5" 156886147 "cg11888085"
"159136" 0.8368 0.4870275 0.87156329113924 0.57706 0.9395125 0.300147368421053 "5" 160279389 "cg01779806"
"159598" 0.699416666666667 0.594405128205128 0.897520253164557 0.66336 0.9460875 0.498616666666667 "5" 167989126 "cg12812838"
"160309" 0.230566666666667 0.419295 0.874843037974684 0.47738 0.9591125 0.432421052631579 "5" 171808623 "cg02772159"
"160312" 0.844 0.5438625 0.844303797468354 0.5664 0.9565125 0.399852631578947 "5" 171831028 "cg13022534"
"160515" 0.788783333333333 0.44502 0.892584810126582 0.5062 0.9581 0.274268421052632 "5" 172332685 "cg26624794"
"160575" 0.637083333333333 0.441995 0.81626835443038 0.35506 0.933 0.436726315789474 "5" 172447638 "cg05595191"
"160772" 0.19985 0.3448925 0.804981012658228 0.47054 0.9413625 0.267684210526316 "5" 172982489 "cg20683802"
"161876" 0.856766666666667 0.4697825 0.883554430379747 0.51352 0.94135 0.306 "5" 176829198 "cg07292251"
"162291" 0.69675 0.401355 0.882612658227848 0.43664 0.9506875 0.287889473684211 "5" 177656852 "cg01606973"
"162440" 0.817483333333333 0.563745 0.833488607594937 0.58264 0.901775 0.455321052631579 "5" 178014589 "cg01831657"
"162497" 0.68455 0.4948925 0.807372151898734 0.52804 0.9150875 0.394115789473684 "5" 178195589 "cg21227060"
"163125" 0.217583333333333 0.39219 0.91593670886076 0.49806 0.9257 0.347389473684211 "5" 179402240 "cg04265672"
"163131" 0.72435 0.48573 0.877532911392405 0.4746 0.9532 0.399289473684211 "5" 179443887 "cg04851992"
"163135" 0.5112 0.4667775 0.913330379746835 0.5974 0.9627875 0.356994736842105 "5" 179454990 "cg12509424"
"163915" 0.893766666666667 0.559975 0.84070253164557 0.55114 0.945275 0.456205263157895 "6" 436969 "cg11797364"
"163956" 0.819183333333333 0.6060175 0.897405063291139 0.62122 0.9354 0.494789473684211 "6" 515813 "cg08998593"
"164269" 0.884983333333333 0.5601275 0.906793670886076 0.58414 0.96095 0.413542105263158 "6" 1581879 "cg23360922"
"164366" 0.865633333333333 0.44245 0.913783544303797 0.48208 0.971175 0.267936842105263 "6" 1664673 "cg00750225"
"164798" 0.698583333333333 0.4253175 0.861264556962025 0.41394 0.9114625 0.341789473684211 "6" 3193865 "cg03597063"
"164870" 0.4665 0.34375 0.88143164556962 0.41524 0.9429625 0.238463157894737 "6" 3285475 "cg07028415"
"164901" 0.665466666666667 0.4035225 0.89453670886076 0.42992 0.937675 0.2881 "6" 3386584 "cg13703737"
"165357" 0.116733333333333 0.2397675 0.836208860759494 0.30482 0.96275 0.225342105263158 "6" 5152468 "cg09618197"
"165398" 0.545683333333333 0.4107275 0.878784810126582 0.3696 0.9121125 0.404978947368421 "6" 5472095 "cg08200851"
"165938" 0.778816666666667 0.5742425 0.855982278481013 0.68588 0.94335 0.424168421052632 "6" 8014323 "cg12411917"
"165983" 0.312533333333333 0.3952725 0.804601265822785 0.4939 0.9377375 0.327505263157895 "6" 8195062 "cg25944479"
"166351" 0.8449 0.6186675 0.865122784810127 0.72844 0.9387875 0.483810526315789 "6" 10836303 "cg00190412"
"166817" 0.461066666666667 0.35299 0.904669620253165 0.4252 0.9448875 0.264210526315789 "6" 13470414 "cg05372765"
"167039" 0.5267 0.3254025 0.820184810126582 0.41952 0.9218625 0.187205263157895 "6" 14450312 "cg02770252"
"167118" 0.551183333333333 0.3382525 0.843925316455696 0.38536 0.935775 0.2221 "6" 14933411 "cg04357789"
"167316" 0.736616666666667 0.5514075 0.835801265822785 0.54036 0.9471625 0.493163157894737 "6" 15998909 "cg19917254"
"167390" 0.873616666666667 0.606875 0.888105063291139 0.69234 0.9505375 0.449210526315789 "6" 16295454 "cg01590342"
"167480" 0.156633333333333 0.2180275 0.805313924050633 0.33942 0.913775 0.134336842105263 "6" 16804166 "cg07355507"
"167498" 0.757033333333333 0.3702625 0.85776582278481 0.3699 0.9006625 0.231810526315789 "6" 17032431 "cg19076258"
"167499" 0.830316666666667 0.405285 0.886506329113924 0.39552 0.961 0.257263157894737 "6" 17032522 "cg10807105"
"167500" 0.651716666666667 0.3516925 0.843222784810127 0.35026 0.933275 0.247078947368421 "6" 17032554 "cg13392422"
"167626" 0.855133333333333 0.55133 0.862784810126582 0.59128 0.916 0.42401052631579 "6" 17919174 "cg05558330"
"167656" 0.87685 0.5006925 0.88273164556962 0.48002 0.9636125 0.393205263157895 "6" 18023012 "cg17637342"
"167678" 0.88475 0.5028625 0.901740506329114 0.62912 0.9667 0.289 "6" 18152154 "cg06702726"
"167744" 0.87715 0.4850075 0.842978481012658 0.52084 0.96285 0.335215789473684 "6" 18458468 "cg00731304"
"167881" 0.55415 0.4552325 0.848415189873418 0.55738 0.935825 0.343842105263158 "6" 20426845 "cg05450477"
"168116" 0.821816666666667 0.5060325 0.800107594936709 0.52624 0.9627125 0.405105263157895 "6" 22467088 "cg17404640"
"168144" 0.811233333333333 0.5442575 0.856910126582278 0.59172 0.9607375 0.419868421052632 "6" 22737718 "cg21284524"
"168978" 0.803183333333333 0.49845 0.811992405063291 0.59524 0.9534625 0.3199 "6" 26276143 "cg08578491"
"170049" 0.811083333333333 0.5479825 0.868859493670886 0.62816 0.93295 0.407421052631579 "6" 28348476 "cg21771726"
"170065" 0.1989 0.4826225 0.885818987341772 0.63404 0.95935 0.440815789473684 "6" 28371032 "cg04799120"
"171299" 0.498933333333333 0.49607 0.872125316455696 0.51194 0.91395 0.485952631578947 "6" 29581054 "cg25635805"
"171319" 0.167166666666667 0.402155 0.819237974683544 0.37808 0.9492 0.481731578947368 "6" 29588575 "cg06538238"
"171437" 0.837583333333333 0.5109575 0.863610126582279 0.59356 0.91195 0.331615789473684 "6" 29624956 "cg23105820"
"171439" 0.807716666666667 0.5027675 0.84579746835443 0.59044 0.941775 0.315357894736842 "6" 29625991 "cg17242574"
