chr	start	CpG Probe	Cerebellum Average	All brain average	"Average all tissues, not brain"	Prefrontal cortex average	Leukocyte average	White matter average
5	122152740	cg08763673	0.531966667	0.36022	0.860820253	0.43632	0.9624	0.252547368
2	168854864	cg08774104	0.826	0.5807975	0.839494937	0.59666	0.9340125	0.475352632
16	524414	cg08830105	0.216116667	0.2893225	0.851889873	0.3922	0.9126375	0.229221053
7	19135149	cg08840152	0.86515	0.5578525	0.880094937	0.5699	0.9336875	0.405952632
3	98299487	cg08848003	0.820016667	0.5793225	0.91555443	0.65692	0.9644	0.438378947
10	71228077	cg08851181	0.602683333	0.4865125	0.800281013	0.58124	0.9105375	0.373268421
5	121305621	cg08853571	0.552566667	0.35449	0.809313924	0.4667	0.9478125	0.194563158
6	168225439	cg08854266	0.174483333	0.292395	0.848439241	0.33934	0.92915	0.285
1	94860295	cg08856224	0.880966667	0.58774	0.820681013	0.65906	0.9023625	0.469157895
7	141248802	cg08859159	0.834833333	0.5257025	0.915006329	0.55318	0.957875	0.399584211
8	144903025	cg08862452	0.851233333	0.60731	0.907018987	0.63854	0.965075	0.4996
1	3352257	cg08865559	0.5328	0.507735	0.839594937	0.6007	0.918	0.427289474
6	38105691	cg08889776	0.747183333	0.5274	0.895296203	0.4994	0.9737125	0.461684211
11	75132468	cg08900426	0.482416667	0.3651425	0.873570886	0.40474	0.95975	0.299378947
17	4013000	cg08903077	0.879	0.5119825	0.919502532	0.61906	0.96315	0.314968421
19	47157825	cg08906015	0.761533333	0.311365	0.811924051	0.35154	0.9094625	0.126447368
11	70256556	cg08914150	0.780733333	0.538965	0.881032911	0.58426	0.9501875	0.416936842
8	144902836	cg08924415	0.6945	0.4263775	0.821840506	0.4584	0.909625	0.308252632
12	14109569	cg08931917	0.756916667	0.4059525	0.845365823	0.4282	0.90295	0.301478947
3	107521535	cg08934830	0.898516667	0.6133425	0.935007595	0.62374	0.97215	0.495594737
9	133738155	cg08951958	0.81335	0.4529175	0.8634	0.4178	0.9077875	0.382036842
4	44677251	cg08952017	0.809683333	0.6009125	0.866381013	0.67836	0.9317375	0.477521053
10	101284950	cg08956474	0.568733333	0.46761	0.809425316	0.46126	0.941025	0.464068421
16	23154937	cg08966413	0.804316667	0.5962675	0.836901266	0.63184	0.93085	0.486989474
16	73125573	cg08992827	0.512033333	0.5300125	0.867983544	0.60558	0.946325	0.493026316
16	1036201	cg08992854	0.5586	0.43696	0.831205063	0.46028	0.945825	0.366489474
6	515813	cg08998593	0.819183333	0.6060175	0.897405063	0.62122	0.9354	0.494789474
7	42214329	cg09008589	0.438216667	0.44712	0.826512658	0.56992	0.913775	0.349173684
17	30821827	cg09010067	0.152933333	0.27617	0.882805063	0.36336	0.95515	0.235252632
20	37074631	cg09011256	0.652766667	0.42971	0.905125316	0.5465	0.9642875	0.297342105
5	2990194	cg09014626	0.386683333	0.2794025	0.800760759	0.38142	0.9286875	0.159394737
1	32641847	cg09024089	0.875366667	0.5865425	0.913663291	0.68938	0.9628	0.419036842
4	170629768	cg09030852	0.814466667	0.58292	0.871308861	0.63536	0.95575	0.458473684
2	70188512	cg09033376	0.8829	0.5655475	0.883206329	0.6414	0.9457375	0.408115789
2	239495053	cg09050372	0.140916667	0.2486675	0.818125316	0.34854	0.9378375	0.198489474
10	11047368	cg09052548	0.196716667	0.326875	0.837951899	0.4033	0.938525	0.337963158
16	75300724	cg09066997	0.326483333	0.3975575	0.884112658	0.50304	0.9272375	0.331863158
X	16860721	cg09075057	0.74615	0.5412575	0.802458228	0.56844	0.9467625	0.462752632
17	20904603	cg09084106	0.246983333	0.353615	0.864136709	0.43154	0.9215375	0.339736842
12	2046045	cg09094964	0.198633333	0.1894225	0.83436962	0.30774	0.932775	0.080831579
17	76849030	cg09123577	0.813883333	0.5182675	0.802321519	0.59078	0.9356625	0.366968421
10	7486981	cg09137125	0.171016667	0.17402	0.838343038	0.29888	0.910025	0.054989474
5	3513521	cg09148417	0.556016667	0.4372025	0.835494937	0.48832	0.9330125	0.3692
7	75984284	cg09150733	0.830883333	0.4580675	0.858218987	0.48784	0.911075	0.327847368
13	109779749	cg09165893	0.13295	0.34923	0.890092405	0.48004	0.95345	0.303278947
11	2571399	cg09197492	0.4052	0.4258025	0.808744304	0.44748	0.928	0.3313
21	33750733	cg09199848	0.831516667	0.53638	0.864210127	0.59976	0.90955	0.383321053
11	120434710	cg09221960	0.770783333	0.3536475	0.858379747	0.31982	0.9268125	0.243905263
11	33049259	cg09231673	0.842033333	0.51699	0.868650633	0.59576	0.9390625	0.343747368
1	90405538	cg09270879	0.9063	0.5162225	0.898743038	0.60734	0.970275	0.314431579
Y	16942154	cg09300505	0.904	-6.00E-05	0.846692405	0.89714	0.9694875	-1
6	31327376	cg09301052	0.726816667	0.498025	0.831402532	0.5826	0.93715	0.374447368
1	85043256	cg09315465	0.832483333	0.544345	0.840139241	0.66562	0.917175	0.360536842
6	169901471	cg09328444	0.203716667	0.3516675	0.845432911	0.50076	0.935075	0.279789474
2	236586347	cg09354264	0.791433333	0.56759	0.897753165	0.60686	0.94415	0.443326316
12	94559051	cg09366587	0.811233333	0.40591	0.84878481	0.4251	0.9342375	0.255468421
4	186227243	cg09373676	0.66875	0.3184625	0.814356962	0.31556	0.93335	0.198678947
7	117313730	cg09378456	0.693866667	0.5022125	0.817272152	0.59136	0.9248	0.352147368
3	170141005	cg09389280	0.867316667	0.571055	0.889006329	0.64268	0.9305625	0.412894737
11	2571525	cg09390414	0.471983333	0.4608725	0.804555696	0.43648	0.962075	0.3921
13	36944649	cg09410612	0.609833333	0.48142	0.837078481	0.59324	0.9134375	0.345989474
12	120130253	cg09414280	0.71915	0.465405	0.830865823	0.43848	0.952025	0.422915789
12	67073022	cg09414535	0.121433333	0.247005	0.805798734	0.33934	0.973175	0.230568421
1	160185511	cg09416175	0.53905	0.5060775	0.856712658	0.5411	0.935825	0.476773684
7	94928249	cg09416203	0.887366667	0.540845	0.889198734	0.65244	0.907075	0.350457895
17	14683948	cg09420412	0.293066667	0.2175975	0.830510127	0.23378	0.9024625	0.174094737
3	136618442	cg09423651	0.738533333	0.4444975	0.819943038	0.54422	0.928125	0.259084211
7	128981604	cg09424566	0.853983333	0.4754675	0.83045443	0.5568	0.9106125	0.289915789
4	146740968	cg09427605	0.120633333	0.2650525	0.856837975	0.38042	0.9673	0.229610526
7	44154322	cg09430932	0.47605	0.4521975	0.823026582	0.52376	0.9073875	0.384247368
7	28757771	cg09450153	0.852866667	0.4147925	0.805479747	0.48304	0.9175875	0.208578947
16	58329456	cg09462089	0.80275	0.49817	0.906575949	0.50114	0.9415	0.379126316
1	181001877	cg09474092	0.625566667	0.56807	0.859603797	0.63818	0.9218875	0.486805263
4	42460818	cg09500171	0.884466667	0.43917	0.842107595	0.52416	0.958425	0.220357895
1	36559506	cg09506001	0.129533333	0.2152975	0.849673418	0.35034	0.945825	0.116036842
5	82395650	cg09507411	0.627616667	0.454745	0.836496203	0.58618	0.93225	0.3015
2	105858013	cg09510339	0.83275	0.5764575	0.865331646	0.63096	0.9315	0.452957895
17	8816266	cg09528351	0.687833333	0.5345975	0.822686076	0.52756	0.9309375	0.498394737
16	89438892	cg09537792	0.250316667	0.4188275	0.865339241	0.5838	0.9692875	0.344063158
2	240240119	cg09549949	0.905566667	0.5148575	0.930888608	0.60068	0.9348125	0.316315789
19	44675785	cg09556823	0.872033333	0.525825	0.920011392	0.58084	0.96885	0.370357895
4	74125882	cg09570807	0.4387	0.4008425	0.831682278	0.43164	0.944475	0.353410526
17	48544724	cg09576319	0.265766667	0.436285	0.862032911	0.55646	0.901375	0.401663158
2	102388664	cg09591329	0.803916667	0.58657	0.804043038	0.61944	0.9309875	0.487394737
17	79098558	cg09591867	0.881733333	0.464595	0.947212658	0.53272	0.9589875	0.287031579
3	169122917	cg09616857	0.8056	0.6016425	0.895882278	0.67518	0.9652375	0.492484211
6	5152468	cg09618197	0.116733333	0.2397675	0.836208861	0.30482	0.96275	0.225342105
12	94580657	cg09625259	0.155966667	0.2055925	0.807421519	0.24536	0.9843	0.194610526
12	47549530	cg09640447	0.815533333	0.5419375	0.845107595	0.5604	0.9631875	0.444873684
5	77289836	cg09645993	0.66635	0.3363125	0.907262025	0.35248	0.9705	0.202978947
7	149462836	cg09646197	0.159433333	0.372395	0.855839241	0.45828	0.98145	0.356442105
2	206942524	cg09646896	0.819883333	0.4904625	0.901705063	0.57392	0.96385	0.316878947
12	133102331	cg09663836	0.411416667	0.3559525	0.895188608	0.4291	0.970925	0.263426316
4	153807318	cg09689478	0.705483333	0.5847375	0.812681013	0.63388	0.948475	0.498931579
10	126281464	cg09690597	0.766366667	0.57521	0.857439241	0.63612	0.9188875	0.457857895
2	236415814	cg09701233	0.5935	0.50641	0.849863291	0.5998	0.9344	0.420110526
11	63839479	cg09705456	0.919516667	0.5962225	0.948756962	0.59642	0.9835625	0.483210526
17	33875866	cg09746992	0.261416667	0.3786675	0.827188608	0.55998	0.945725	0.270331579
11	124806173	cg09763790	0.73025	0.369995	0.826606329	0.4134	0.9269625	0.210631579
1	145012822	cg09766379	0.906283333	0.6033775	0.929110127	0.66618	0.970825	0.455005263
17	73205364	cg09779152	0.183733333	0.403415	0.829520253	0.51878	0.9361875	0.364047368
10	3283887	cg09787504	0.412483333	0.196905	0.911650633	0.23804	0.94675	0.092521053
13	46614084	cg09789239	0.75795	0.6126325	0.877388608	0.69874	0.925875	0.459105263
1	201794425	cg09795973	0.330566667	0.359675	0.825407595	0.36994	0.9103	0.359136842
1	33231313	cg09804503	0.225733333	0.3210125	0.835681013	0.50272	0.945925	0.2147
6	164520673	cg09805254	0.214866667	0.253475	0.86081519	0.33692	0.9405	0.183168421
1	90023237	cg09818397	0.777116667	0.40807	0.895418987	0.36912	0.9617625	0.315173684
17	20140352	cg09818912	0.846633333	0.4241675	0.889646835	0.45492	0.951975	0.259384211
13	115050921	cg09833350	0.28575	0.4244925	0.811468354	0.5644	0.9214625	0.347105263
11	121665641	cg09833720	0.886533333	0.43503	0.958465823	0.37168	0.9453375	0.326642105
10	79256840	cg09837995	0.883766667	0.49491	0.897275949	0.58776	0.9584625	0.297157895
8	25217537	cg09852619	0.640616667	0.5202425	0.813118987	0.65458	0.9533375	0.384810526
2	227734267	cg09860047	0.493333333	0.3228275	0.800641772	0.42866	0.9149625	0.188310526
2	227871081	cg09863138	0.547833333	0.42257	0.90603038	0.39392	0.9656125	0.396763158
10	121265893	cg09872088	0.907766667	0.5596	0.883472152	0.58352	0.9306375	0.434242105
7	157913147	cg09874333	0.09865	0.386545	0.827429114	0.4484	0.93295	0.440463158
6	164520746	cg09883659	0.163633333	0.273485	0.879917722	0.38356	0.952125	0.202268421
17	75881093	cg09889477	0.243233333	0.40717	0.806320253	0.48904	0.9351	0.373547368
17	1824386	cg09918318	0.1514	0.4016025	0.849817722	0.37832	0.9619875	0.482842105
16	90068365	cg09939392	0.820516667	0.568365	0.879972152	0.65168	0.950775	0.430347368
8	7213522	cg09955298	0.748683333	0.4958775	0.863760759	0.53566	0.9695	0.374494737
16	522007	cg09962377	0.1957	0.26912	0.874693671	0.34498	0.961225	0.215547368
13	113461500	cg09975219	0.867466667	0.53477	0.918934177	0.63814	0.96275	0.358921053
1	55331285	cg09992387	0.74975	0.4389225	0.85733038	0.5364	0.960075	0.257694737
19	49686254	cg10002185	0.406366667	0.489735	0.809253165	0.58868	0.9354875	0.447526316
14	101528369	cg10006887	0.693116667	0.5347625	0.821737975	0.5291	0.911925	0.480842105
14	62273629	cg10015444	0.7436	0.464045	0.807949367	0.4698	0.902175	0.362684211
2	235701348	cg10021633	0.655566667	0.466395	0.858270886	0.41544	0.9146375	0.441557895
1	51888574	cg10027723	0.337683333	0.2915575	0.803046835	0.28334	0.95405	0.292421053
16	55540152	cg10030250	0.708916667	0.5488075	0.851213924	0.64766	0.9182125	0.417284211
17	45742350	cg10046900	0.456483333	0.3892225	0.843075949	0.44954	0.9159375	0.327573684
22	50863565	cg10051869	0.801466667	0.5635325	0.891513924	0.6272	0.9482375	0.442331579
14	77767800	cg10052285	0.820966667	0.49816	0.863351899	0.49064	0.9427375	0.392989474
16	27063429	cg10052782	0.434516667	0.23714	0.802897468	0.26076	0.9236625	0.163952632
1	161808327	cg10064029	0.625166667	0.447655	0.822864557	0.55438	0.942325	0.297352632
16	4258150	cg10065739	0.861033333	0.5746	0.839453165	0.64504	0.922025	0.437005263
21	17442467	cg10068793	0.35225	0.3298925	0.85691519	0.36864	0.95615	0.293326316
8	53321707	cg10069691	0.895533333	0.5723675	0.886289873	0.63046	0.9152625	0.413231579
20	62795830	cg10071275	0.16325	0.354065	0.852340506	0.42522	0.9569	0.347494737
6	163587182	cg10072168	0.581416667	0.3707975	0.861773418	0.45532	0.93155	0.226942105
16	1533880	cg10079027	0.763283333	0.4103975	0.882550633	0.49796	0.9515	0.235257895
16	89297025	cg10082445	0.801233333	0.4860625	0.892498734	0.5403	0.965125	0.343442105
10	134058796	cg10084213	0.7418	0.398575	0.856196203	0.437	0.9469625	0.258726316
4	15022372	cg10099813	0.797633333	0.4446625	0.881503797	0.46624	0.9366625	0.314789474
12	112455255	cg10101109	0.532766667	0.4522725	0.826427848	0.53972	0.9495375	0.355831579
14	93770551	cg10101680	0.849	0.583605	0.86783038	0.66946	0.9538875	0.431557895
17	20203992	cg10109635	0.82635	0.4928275	0.905236709	0.44262	0.968825	0.427778947
2	54087517	cg10124812	0.46295	0.40337	0.841018987	0.46736	0.9270375	0.341036842
1	10169029	cg10125465	0.477	0.39322	0.802637975	0.39814	0.96015	0.369126316
8	6578451	cg10134963	0.612433333	0.4993075	0.888448101	0.53868	0.917175	0.423068421
2	238990085	cg10135854	0.866066667	0.5973675	0.904610127	0.63826	0.9398375	0.473242105
17	76220672	cg10140240	0.1295	0.3158775	0.851165823	0.36986	0.9693125	0.316584211
22	50657598	cg10150278	0.279	0.44375	0.924607595	0.45418	0.9321375	0.461489474
3	182218332	cg10152627	0.174016667	0.2955525	0.822178481	0.38922	0.938175	0.2586
15	57825722	cg10167978	0.825883333	0.50569	0.804692405	0.57516	0.908325	0.367821053
6	114098428	cg10169070	0.815	0.5193975	0.806381013	0.61358	0.9329125	0.349094737
10	129194434	cg10180050	0.629366667	0.4659575	0.857006329	0.53198	0.9125375	0.348205263
7	72987827	cg10195567	0.861083333	0.50257	0.9195	0.61426	0.9636625	0.306863158
7	111855154	cg10201791	0.874983333	0.5948375	0.878246835	0.63572	0.965025	0.486126316
5	146232064	cg10208583	0.8064	0.496245	0.816005063	0.54374	0.9039	0.353526316
19	48958894	cg10222534	0.179916667	0.4197375	0.823113924	0.54478	0.9504875	0.388757895
17	39581966	cg10226036	0.890666667	0.55401	0.913417722	0.62408	0.9605875	0.394063158
1	10788801	cg10234511	0.823	0.5028725	0.820835443	0.47606	0.9360625	0.405442105
13	74258128	cg10251744	0.850516667	0.5190225	0.875607595	0.60202	0.9446375	0.359747368
10	490478	cg10262188	0.865583333	0.5982725	0.886755696	0.67778	0.9245875	0.470094737
21	17441953	cg10273072	0.283983333	0.274585	0.841079747	0.34674	0.92935	0.217015789
12	124850836	cg10283674	0.56085	0.4136625	0.811824051	0.47416	0.9145	0.329094737
2	16816994	cg10288578	0.684183333	0.43652	0.839143038	0.39758	0.924625	0.382989474
14	103403760	cg10291119	0.7128	0.468645	0.893805063	0.55706	0.94715	0.3366
6	163614514	cg10296301	0.859683333	0.5195975	0.876364557	0.57612	0.9174625	0.352289474
11	130116833	cg10318641	0.8953	0.52965	0.85316962	0.6223	0.9336375	0.353568421
16	90115013	cg10319943	0.75355	0.58662	0.818794937	0.62432	0.9220875	0.488778947
14	21046712	cg10329550	0.754166667	0.5460925	0.862611392	0.57312	0.9529875	0.450589474
14	64065540	cg10335067	0.9023	0.56576	0.932659494	0.65296	0.9725625	0.359457895
14	105169673	cg10345522	0.782066667	0.5800825	0.895311392	0.62306	0.940425	0.485115789
8	9260354	cg10359460	0.18745	0.28326	0.880279747	0.3746	0.9690375	0.254857895
13	112815146	cg10375964	0.53395	0.3955775	0.851506329	0.39554	0.9233875	0.358836842
13	84256501	cg10384201	0.87195	0.5712625	0.875953165	0.65584	0.9201875	0.408584211
14	89782402	cg10392428	0.4101	0.4184875	0.864275949	0.56372	0.9302	0.295352632
10	134529052	cg10406360	0.7721	0.448045	0.901870886	0.49944	0.9304625	0.293042105
7	17337427	cg10411510	0.865816667	0.553115	0.851468354	0.62284	0.9345	0.391847368
14	69052740	cg10418626	0.240116667	0.313975	0.832973418	0.25388	0.9674625	0.381121053
8	9537322	cg10419849	0.120933333	0.2077075	0.850593671	0.27104	0.930325	0.174205263
13	69459607	cg10428413	0.814733333	0.5161325	0.888226582	0.60686	0.9290625	0.346831579
3	123813596	cg10430690	0.895816667	0.518905	0.898460759	0.47098	0.948625	0.448821053
15	42213760	cg10437842	0.855033333	0.5353125	0.867002532	0.51358	0.9541625	0.441178947
10	81444403	cg10452333	0.884333333	-0.002545	0.917713924	0.91064	0.9657125	-1
16	1026877	cg10479181	0.621583333	0.5010575	0.874911392	0.50014	0.9448	0.449878947
5	95245456	cg10483112	0.8557	0.578325	0.894388608	0.67388	0.970625	0.417773684
6	151274597	cg10496619	0.7189	0.491755	0.871388608	0.53156	0.9399875	0.3984
1	57011246	cg10500503	0.8807	0.475165	0.839407595	0.53032	0.9530125	0.290184211
2	61104882	cg10504588	0.765366667	0.4615525	0.834762025	0.56706	0.9236	0.293157895
1	51166032	cg10511332	0.304133333	0.39255	0.861658228	0.51878	0.941225	0.302315789
2	240062353	cg10515232	0.80895	0.4709125	0.839675949	0.3878	0.940025	0.453047368
17	49123976	cg10536349	0.21145	0.2638125	0.831182278	0.31278	0.9392625	0.240526316
15	85634797	cg10537277	0.68185	0.41141	0.874006329	0.54964	0.9033375	0.2229
20	61513963	cg10551166	0.838716667	0.564775	0.886598734	0.59648	0.9602625	0.434736842
1	158088745	cg10556999	0.644766667	0.51932	0.863446835	0.60768	0.9469125	0.420815789
4	24982540	cg10569820	0.7632	0.3740125	0.865481013	0.4141	0.917975	0.210442105
11	889148	cg10580341	0.700916667	0.6084675	0.908859494	0.70648	0.9223625	0.494173684
7	69458326	cg10588834	0.894316667	0.5675925	0.892496203	0.59004	0.90155	0.448468421
6	157876961	cg10592926	0.787816667	0.40119	0.825398734	0.43282	0.967825	0.257494737
7	1315725	cg10607454	0.8179	0.5319125	0.895932911	0.56356	0.9550375	0.421242105
10	5969457	cg10610648	0.3106	0.3897175	0.836393671	0.5528	0.9714375	0.283310526
15	101514474	cg10619411	0.6972	0.359865	0.816677215	0.33132	0.9352625	0.272578947
13	114810794	cg10626896	0.870666667	0.5193425	0.871372152	0.58402	0.905475	0.339042105
11	119957478	cg10628015	0.8567	0.511275	0.848517722	0.5403	0.940025	0.374773684
22	21977597	cg10628201	0.153066667	0.3245975	0.826864557	0.47374	0.9605875	0.242547368
10	77165750	cg10642548	0.738483333	0.5412325	0.820735443	0.51242	0.941425	0.4825
10	111728983	cg10646968	0.770566667	0.3506325	0.848798734	0.35568	0.95825	0.225557895
7	117517248	cg10649897	0.855783333	0.5273425	0.858826582	0.60758	0.9340125	0.358484211
4	79584115	cg10652507	0.561383333	0.57933	0.878622785	0.6974	0.9443375	0.496431579
19	53762839	cg10660965	0.807983333	0.592795	0.840058228	0.66956	0.921425	0.467268421
3	149422266	cg10723575	0.763216667	0.408765	0.84201519	0.44036	0.928475	0.263442105
18	43498793	cg10732834	0.824766667	0.5529175	0.899832911	0.65784	0.9625875	0.377247368
6	155593746	cg10743291	0.782866667	0.4140375	0.80848481	0.43702	0.948375	0.276331579
3	61066614	cg10763247	0.527416667	0.445325	0.848118987	0.53956	0.9696625	0.321963158
12	18797084	cg10769507	0.80145	0.5579	0.835187342	0.60066	0.9206	0.449094737
3	42191047	cg10772699	0.217583333	0.3261475	0.859489873	0.36652	0.9398375	0.320810526
6	17032522	cg10807105	0.830316667	0.405285	0.886506329	0.39552	0.961	0.257263158
10	79936959	cg10809560	0.833083333	0.3895825	0.948064557	0.3872	0.974325	0.225094737
2	158183846	cg10812717	0.864533333	0.550745	0.85043038	0.64018	0.92355	0.379310526
8	10919403	cg10823658	0.324283333	0.3814025	0.815224051	0.44176	0.9454375	0.346415789
20	44993770	cg10823707	0.12915	0.2417	0.825564557	0.32614	0.9012	0.187210526
7	22224657	cg10837016	0.816083333	0.460865	0.876148101	0.56668	0.93525	0.2675
2	109164096	cg10859566	0.787433333	0.5596525	0.830188608	0.67258	0.9010875	0.404910526
12	67073062	cg10865238	0.322883333	0.425045	0.831953165	0.46636	0.91285	0.435478947
6	155584613	cg10876863	0.769916667	0.5662775	0.843703797	0.6576	0.9167875	0.417331579
13	113436651	cg10883123	0.1919	0.2680425	0.831	0.38622	0.90795	0.189521053
4	113300821	cg10888461	0.20335	0.28216	0.839139241	0.32574	0.932675	0.272252632
10	708425	cg10936057	0.835733333	0.4776725	0.876151899	0.51876	0.9518375	0.3297
5	32871131	cg10945695	0.68885	0.4395575	0.858117722	0.45868	0.9164625	0.328889474
10	81442513	cg10945881	0.85685	-0.02552	0.866896203	0.8566	0.9099375	-1
14	95562368	cg10948630	0.874433333	0.41116	0.904703797	0.48768	0.9551375	0.188794737
6	163736276	cg10950033	0.8315	0.38759	0.868231646	0.42126	0.93205	0.201610526
8	131128274	cg10981727	0.834766667	0.55014	0.850121519	0.53362	0.9278375	0.4849
6	51814431	cg10991450	0.236616667	0.41662	0.855611392	0.53406	0.943725	0.385594737
12	129931424	cg11023224	0.196033333	0.3958875	0.802986076	0.52304	0.9554625	0.364110526
