chr,start,end,cereb_average,all_brain_average,other_brain_avg,pref_average,leuk_average,white_matter,temporal,X.Sample_geo_accession
chr6,157289645,157289646,0.786416667,0.5318525,0.827323077,0.62764,0.9032375,0.371215789,0.63643,cg06019273
chr6,157876961,157876962,0.787816667,0.40119,0.825398734,0.43282,0.967825,0.257494737,0.42642,cg10592926
chr6,157934391,157934392,0.67565,0.566748718,0.84133038,0.63882,0.9438125,0.464888889,0.64872,cg19594840
chr6,158334118,158334119,0.7372,0.5225475,0.884779747,0.56536,0.956075,0.418373684,0.57028,cg05163325
chr6,158418527,158418528,0.886016667,0.59545,0.932117722,0.60886,0.936575,0.484205263,0.62577,cg18116267
chr6,158448508,158448509,0.888483333,0.572195,0.9147,0.65876,0.9260125,0.398015789,0.67008,cg05987787
chr6,158460979,158460980,0.122733333,0.2312275,0.800544304,0.40572,0.9050125,0.129726316,0.40193,cg11230112
chr6,158515068,158515069,0.722366667,0.5193775,0.860862025,0.6036,0.9009625,0.394184211,0.59334,cg16479050
chr6,158706047,158706048,0.835216667,0.5132075,0.867513924,0.6604,0.9073625,0.304873684,0.64224,cg16740157
chr6,158734097,158734098,0.775466667,0.48426,0.909563291,0.55846,0.9601875,0.327126316,0.57099,cg18978680
chr6,158734293,158734294,0.86405,0.5954325,0.908970886,0.66726,0.938,0.461794737,0.65226,cg19987965
chr6,158734420,158734421,0.852766667,0.5178275,0.880756962,0.56528,0.91065,0.354142105,0.60414,cg23816737
chr6,158838943,158838944,0.821916667,0.451435,0.822470886,0.50522,0.9151875,0.270684211,0.54568,cg23877497
chr6,159186810,159186811,0.489866667,0.4812775,0.91106962,0.51996,0.9639875,0.448789474,0.51851,cg01923429
chr6,161409432,161409433,0.6722,0.529195,0.828146835,0.58418,0.923875,0.431689474,0.60116,cg24037383
chr6,161860561,161860562,0.69945,0.3448375,0.821994937,0.34284,0.9595875,0.225005263,0.36075,cg16210324
chr6,162311879,162311880,0.803016667,0.4700325,0.81274557,0.50094,0.94685,0.315121053,0.54912,cg04010446
chr6,163521043,163521044,0.83075,0.6017275,0.963318987,0.67468,0.9556,0.460094737,0.69694,cg12465250
chr6,163558575,163558576,0.802216667,0.3811625,0.920579747,0.33424,0.9029625,0.277463158,0.34902,cg24145613
chr6,163558674,163558675,0.838116667,0.395425,0.890327848,0.36396,0.9290875,0.269447368,0.3849,cg05501666
chr6,163558823,163558824,0.767283333,0.33333,0.958022785,0.3213,0.952575,0.194831579,0.34212,cg11724750
chr6,163587182,163587183,0.581416667,0.3707975,0.861773418,0.45532,0.93155,0.226942105,0.47549,cg10072168
chr6,163613008,163613009,0.691083333,0.4805275,0.806297468,0.55178,0.92345,0.340626316,0.58438,cg20841436
chr6,163613701,163613702,0.8961,0.54089,0.870616456,0.62814,0.9641875,0.354815789,0.63768,cg26835568
chr6,163614514,163614515,0.859683333,0.5195975,0.876364557,0.57612,0.9174625,0.352289474,0.60517,cg10296301
chr6,163736276,163736277,0.8315,0.38759,0.868231646,0.42126,0.93205,0.201610526,0.45777,cg10950033
chr6,163760593,163760594,0.84905,0.505825,0.825968354,0.53882,0.9579625,0.361157895,0.55826,cg25758863
chr6,163845084,163845085,0.78715,0.3625125,0.819692405,0.40334,0.9363,0.186663158,0.42143,cg05329960
chr6,163851615,163851616,0.818783333,0.379076923,0.852818987,0.40568,0.942525,0.195794444,0.43186,cg17736997
chr6,163862445,163862446,0.510433333,0.2999925,0.840772152,0.355,0.9522125,0.175057895,0.3836,cg15622891
chr6,163880196,163880197,0.860816667,0.533885,0.863203797,0.6089,0.9317625,0.369805263,0.61197,cg00254888
chr6,163911136,163911137,0.864516667,0.584375,0.911086076,0.63806,0.9546,0.449868421,0.64501,cg14090920
chr6,163951256,163951257,0.786316667,0.36719,0.810696203,0.34862,0.934825,0.209315789,0.42496,cg18052967
chr6,164009761,164009762,0.685766667,0.5325175,0.890020253,0.6172,0.94495,0.413973684,0.62346,cg03715057
chr6,164506197,164506198,0.773916667,0.47988,0.855449367,0.54012,0.94035,0.333047368,0.55232,cg16163174
chr6,164520673,164520674,0.214866667,0.253475,0.86081519,0.33692,0.9405,0.183168421,0.3685,cg09805254
chr6,164520746,164520747,0.163633333,0.273485,0.879917722,0.38356,0.952125,0.202268421,0.41967,cg09883659
chr6,164520845,164520846,0.188966667,0.29996,0.927068354,0.47676,0.95995,0.192031579,0.48322,cg25862072
chr6,166711138,166711139,0.839216667,0.4885575,0.924236709,0.56638,0.9658125,0.311394737,0.57586,cg06118056
chr6,166711442,166711443,0.726666667,0.50105,0.927664557,0.58248,0.9404375,0.369236842,0.57541,cg20955693
chr6,166722773,166722774,0.837283333,0.4147075,0.801362025,0.43966,0.9353875,0.240857895,0.479,cg05089968
chr6,166836730,166836731,0.8342,0.6039725,0.921789873,0.67554,0.93,0.4635,0.69695,cg26725047
chr6,166836791,166836792,0.88795,0.63069,0.953186076,0.70856,0.9556875,0.480889474,0.72202,cg17292669
chr6,166929057,166929058,0.83705,0.5417,0.848717722,0.54354,0.9064,0.444605263,0.54805,cg24266271
chr6,168132811,168132812,0.651866667,0.395265,0.901867089,0.38824,0.950725,0.306005263,0.41441,cg04730372
chr6,168132832,168132833,0.664533333,0.44585,0.941648101,0.44,0.925025,0.369926316,0.46182,cg24687806
chr6,168225439,168225440,0.174483333,0.292395,0.848439241,0.33934,0.92915,0.285,0.35372,cg08854266
chr6,168449235,168449236,0.892083333,0.4740775,0.887560759,0.53488,0.91665,0.298705263,0.52608,cg11423891
chr6,169104434,169104435,0.17345,0.3393975,0.821341772,0.4439,0.9227625,0.310810526,0.44103,cg02083080
chr6,169104540,169104541,0.161866667,0.376755,0.820397468,0.50814,0.9071125,0.339731579,0.51034,cg05441830
chr6,169192573,169192574,0.875833333,0.508545,0.844889873,0.60642,0.9323375,0.316221053,0.60465,cg05184395
chr6,169248433,169248434,0.858416667,0.5054175,0.876679487,0.61512,0.9299625,0.304057895,0.62135,cg25592021
chr6,169575647,169575648,0.311416667,0.4646875,0.826326582,0.50376,0.920625,0.490694737,0.4877,cg25845867
chr6,169629860,169629861,0.8749,0.619015,0.87071519,0.62618,0.94685,0.491263158,0.70463,cg23966665
chr6,169901471,169901472,0.203716667,0.3516675,0.845432911,0.50076,0.935075,0.279789474,0.50246,cg09328444
chr6,169901484,169901485,0.583883333,0.455565,0.933444304,0.55994,0.96695,0.333973684,0.55741,cg25823893
chr6,169901503,169901504,0.690033333,0.4925175,0.895692405,0.5672,0.94075,0.370847368,0.56784,cg18714887
chr6,170396116,170396117,0.109266667,0.2655025,0.835479747,0.35782,0.9763625,0.237126316,0.367,cg15022051
chr6,170712708,170712709,0.6112,0.27389,0.801548101,0.2802,0.900975,0.162268421,0.28043,cg15259233
chr6,170714038,170714039,0.823016667,0.43949,0.861555696,0.4945,0.9406625,0.262215789,0.51869,cg17402279
chr7,220143,220144,0.521916667,0.5063775,0.834768354,0.58024,0.9255125,0.430015789,0.60521,cg12748511
chr7,537828,537829,0.852366667,0.53098,0.906129487,0.6431,0.924525,0.334952632,0.65454,cg02664177
chr7,614831,614832,0.483766667,0.4663175,0.877460759,0.60536,0.962575,0.353484211,0.60071,cg17650397
chr7,636583,636584,0.880583333,0.503105,0.955347436,0.46362,0.965275,0.407489474,0.47803,cg27462820
chr7,636590,636591,0.849066667,0.5029475,0.940568354,0.46442,0.960925,0.419915789,0.4723,cg20392203
chr7,672108,672109,0.6807,0.57281,0.954844304,0.65372,0.9633625,0.471531579,0.66005,cg02635482
chr7,705693,705694,0.289783333,0.371675,0.836150649,0.32278,0.9772125,0.429326316,0.33572,cg16581738
chr7,966081,966082,0.839066667,0.595925,0.88414557,0.73304,0.9375625,0.396094737,0.76116,cg18127823
chr7,991408,991409,0.83245,0.588955,0.887586076,0.67254,0.946075,0.441552632,0.68113,cg26411436
chr7,1097131,1097132,0.735216667,0.5355925,0.916294937,0.53746,0.95015,0.477389474,0.52547,cg16232530
chr7,1153842,1153843,0.442866667,0.4485975,0.826382278,0.4965,0.912,0.411905263,0.4978,cg13832955
chr7,1315725,1315726,0.8179,0.5319125,0.895932911,0.56356,0.9550375,0.421242105,0.55477,cg10607454
chr7,1315866,1315867,0.870866667,0.5297275,0.963573418,0.54086,0.9671125,0.421794737,0.52455,cg08474521
chr7,1370486,1370487,0.858266667,0.5519125,0.831179747,0.49654,0.9572,0.4842,0.52444,cg26554547
chr7,1370727,1370728,0.848933333,0.3623125,0.833072152,0.41016,0.9563375,0.172257895,0.40752,cg27416863
chr7,1626153,1626154,0.498833333,0.2462775,0.847663291,0.305,0.9517625,0.102626316,0.33832,cg19486070
chr7,1650459,1650460,0.8868,0.5163575,0.907538462,0.53208,0.934775,0.420621053,0.46813,cg03489907
chr7,2052961,2052962,0.833133333,0.4881425,0.883687342,0.55462,0.9579375,0.328726316,0.5508,cg26462130
chr7,2056550,2056551,0.882716667,0.5627675,0.91465443,0.64548,0.9420625,0.407194737,0.62503,cg20530835
chr7,2109244,2109245,0.713733333,0.3311325,0.861258228,0.32696,0.919875,0.204347368,0.34455,cg08210507
chr7,2148808,2148809,0.809133333,0.484746154,0.903305063,0.52552,0.945075,0.340444444,0.52947,cg20689661
chr7,2182182,2182183,0.154966667,0.4711175,0.90844359,0.54034,0.96355,0.493136842,0.58436,cg13504346
chr7,2328896,2328897,0.170616667,0.37264,0.818310127,0.40726,0.958425,0.4038,0.41734,cg12205429
chr7,2499975,2499976,0.366833333,0.4482675,0.861668354,0.4748,0.910125,0.444489474,0.49104,cg12302875
chr7,2500070,2500071,0.1586,0.30549,0.823722785,0.36482,0.920975,0.290763158,0.39194,cg24707311
chr7,2500200,2500201,0.229066667,0.3270525,0.802318987,0.38882,0.9092875,0.301463158,0.40358,cg19097150
chr7,2699820,2699821,0.16055,0.44038,0.801524051,0.47616,0.9108625,0.490336842,0.49547,cg06795858
chr7,2742274,2742275,0.7157,0.4506475,0.883526582,0.52692,0.9549625,0.297452632,0.54455,cg01098939
chr7,2742325,2742326,0.881016667,0.6138225,0.923092405,0.74932,0.93595,0.417831579,0.75814,cg21768604
chr7,2742433,2742434,0.79685,0.543665,0.832343038,0.5513,0.91385,0.452252632,0.56162,cg15231989
chr7,3967516,3967517,0.64845,0.504075,0.824239241,0.57016,0.9096875,0.4144,0.55479,cg23463794
chr7,4267364,4267365,0.483916667,0.3826,0.854625316,0.38774,0.9509125,0.342421053,0.39558,cg24284741
chr7,4762742,4762743,0.915633333,0.51748,0.922529114,0.41548,0.9749625,0.471463158,0.41702,cg15770585
chr7,4762844,4762845,0.870083333,0.5064825,0.881135443,0.44458,0.9550375,0.432905263,0.45907,cg25350986
chr7,4768140,4768141,0.7625,0.4770825,0.895955696,0.5254,0.960525,0.343826316,0.53486,cg18279776
chr7,4781704,4781705,0.9175,0.6172925,0.956667089,0.6653,0.9389875,0.4724,0.68846,cg11647481
chr7,4781767,4781768,0.891516667,0.49271,0.924521519,0.52984,0.9647625,0.335257895,0.53402,cg11931953
chr7,4791054,4791055,0.878583333,0.592495,0.912787342,0.67022,0.9715125,0.436852632,0.6777,cg25555505
chr7,5253987,5253988,0.780516667,0.481165,0.896829114,0.52584,0.9514875,0.375131579,0.48068,cg22324696
chr7,5254009,5254010,0.757116667,0.4622225,0.8786,0.48922,0.940875,0.374431579,0.43859,cg00761242
chr7,5743854,5743855,0.652233333,0.3356575,0.805403797,0.40174,0.984425,0.197263158,0.37562,cg19480263
chr7,5937433,5937434,0.801383333,0.58615,0.858913924,0.59966,0.926475,0.494089474,0.62517,cg01500733
chr7,5937486,5937487,0.785833333,0.5367375,0.85233038,0.59848,0.932275,0.393578947,0.62841,cg01218414
chr7,6198496,6198497,0.755933333,0.47493,0.867824051,0.52322,0.9386125,0.327305263,0.56267,cg19728978
chr7,6198604,6198605,0.864516667,0.58437,0.915317722,0.62282,0.9600625,0.458615789,0.63599,cg22893405
chr7,6370717,6370718,0.8359,0.5882125,0.89726962,0.6405,0.9517625,0.474531579,0.62945,cg08476364
chr7,6442531,6442532,0.85005,0.44625,0.897586076,0.51934,0.954525,0.271463158,0.49952,cg01784548
chr7,6465684,6465685,0.8407,0.4079775,0.880803797,0.47812,0.90325,0.213994737,0.48184,cg17890233
chr7,6465799,6465800,0.878266667,0.3934275,0.873537975,0.45152,0.918525,0.199789474,0.44139,cg18642425
chr7,6866834,6866835,0.7714,0.56887,0.893989873,0.53534,0.971775,0.498910526,0.59704,cg27168716
chr7,6867074,6867075,0.51585,0.47773,0.811420253,0.57722,0.9286875,0.385089474,0.58113,cg00795616
chr7,7268805,7268806,0.8071,0.3339075,0.860013924,0.35876,0.935575,0.160894737,0.36629,cg04827551
chr7,9319265,9319266,0.858483333,0.6036075,0.838303797,0.68504,0.93455,0.466289474,0.67087,cg15669879
chr7,14031941,14031942,0.73685,0.4504625,0.820741772,0.50754,0.9340375,0.301473684,0.53317,cg15256387
chr7,14874108,14874109,0.2172,0.4453175,0.820211392,0.56624,0.9312375,0.439215789,0.53332,cg00308440
chr7,17337342,17337343,0.854583333,0.4926575,0.806165823,0.59562,0.9365,0.295305263,0.59899,cg18356276
chr7,17337427,17337428,0.865816667,0.553115,0.851468354,0.62284,0.9345,0.391847368,0.63704,cg10411510
chr7,19135149,19135150,0.86515,0.5578525,0.880094937,0.5699,0.9336875,0.405952632,0.65606,cg08840152
chr7,22224657,22224658,0.816083333,0.460865,0.876148101,0.56668,0.93525,0.2675,0.56222,cg10837016
chr7,22234163,22234164,0.848383333,0.55589,0.879950633,0.58116,0.9335125,0.434694737,0.59803,cg12890291
chr7,23243417,23243418,0.79365,0.51981,0.84266962,0.59558,0.941325,0.364142105,0.61339,cg00872256
chr7,25216506,25216507,0.834816667,0.5425,0.887873418,0.60698,0.9723125,0.394294737,0.61646,cg21411008
chr7,25216828,25216829,0.758366667,0.5097625,0.832274684,0.54146,0.9187,0.374031579,0.60264,cg08543244
chr7,27143806,27143807,0.341783333,0.3506025,0.808525316,0.3318,0.9654125,0.353478947,0.35983,cg02707071
chr7,27145159,27145160,0.28375,0.2754975,0.841944304,0.25216,0.96525,0.278610526,0.2763,cg26364809
chr7,27166103,27166104,0.475716667,0.474195,0.850496203,0.47578,0.9436375,0.490063158,0.44234,cg25426743
chr7,27626595,27626596,0.8214,0.5080825,0.87716962,0.6053,0.9456,0.331515789,0.60696,cg08093568
chr7,28038455,28038456,0.865733333,0.4560125,0.89961519,0.5546,0.9633,0.248631579,0.55491,cg20902566
chr7,28205577,28205578,0.84415,0.5644525,0.832216456,0.63672,0.903525,0.424278947,0.62683,cg00815644
chr7,28319589,28319590,0.841833333,0.548315,0.843378481,0.58344,0.9514375,0.445789474,0.54944,cg00927666
chr7,28757771,28757772,0.852866667,0.4147925,0.805479747,0.48304,0.9175875,0.208578947,0.50963,cg09450153
chr7,29294897,29294898,0.252366667,0.500155,0.809678481,0.60968,0.9507375,0.477347368,0.6374,cg21900928
chr7,29526309,29526310,0.7144,0.5434675,0.906279747,0.62342,0.9198,0.414394737,0.64617,cg01208787
chr7,30010244,30010245,0.891283333,0.6003025,0.921183333,0.63156,0.9653,0.478678947,0.64117,cg21278532
chr7,32091043,32091044,0.867666667,0.443035,0.861651899,0.5177,0.9002875,0.250168421,0.51737,cg25210884
chr7,32541235,32541236,0.886166667,0.4699,0.806817722,0.5473,0.95805,0.277563158,0.54688,cg04388970
chr7,35808197,35808198,0.644766667,0.582865,0.927735443,0.66622,0.911625,0.481957895,0.69577,cg11531232
chr7,35844045,35844046,0.637466667,0.3733375,0.855668354,0.4568,0.9336,0.222684211,0.45937,cg17168428
chr7,36646768,36646769,0.568933333,0.4389475,0.845798734,0.54648,0.9680125,0.316515789,0.53981,cg18913923
chr7,37025706,37025707,0.12825,0.2698,0.884616456,0.27602,0.9407,0.313768421,0.26808,cg03673694
chr7,37025796,37025797,0.136266667,0.2547525,0.86973038,0.26326,0.9330375,0.288489474,0.25749,cg13102133
chr7,37025810,37025811,0.188166667,0.3224475,0.882858228,0.35108,0.9620875,0.348226316,0.33972,cg03736789
chr7,37025890,37025891,0.094166667,0.1594175,0.844524051,0.19066,0.9584875,0.153847368,0.19353,cg24799830
chr7,37148793,37148794,0.80145,0.4330975,0.837378481,0.42402,0.9349125,0.306568421,0.45703,cg23208271
chr7,41043816,41043817,0.814516667,0.56545,0.911756962,0.58194,0.9404375,0.470315789,0.58852,cg07619656
chr7,41746034,41746035,0.653283333,0.4016025,0.819586076,0.34088,0.9678125,0.375026316,0.33145,cg11354266
chr7,42214329,42214330,0.438216667,0.44712,0.826512658,0.56992,0.913775,0.349173684,0.57716,cg09008589
chr7,44154322,44154323,0.47605,0.4521975,0.823026582,0.52376,0.9073875,0.384247368,0.53121,cg09430932
chr7,44423096,44423097,0.692533333,0.50104,0.814148101,0.53706,0.9105125,0.418510526,0.52494,cg08306614
chr7,45126148,45126149,0.3824,0.4068675,0.905393671,0.50892,0.94635,0.317657895,0.54002,cg02598756
chr7,47926786,47926787,0.625116667,0.499655,0.855870886,0.50952,0.946025,0.447694737,0.51817,cg26283507
chr7,55437678,55437679,0.85005,0.56407,0.862407692,0.60098,0.92005,0.445773684,0.59879,cg22661330
chr7,55980196,55980197,0.856283333,0.5817775,0.887194937,0.6499,0.9171125,0.406436842,0.71616,cg14806627
chr7,64862915,64862916,0.81625,0.4783925,0.855550633,0.49276,0.9525125,0.371868421,0.47089,cg22598458
chr7,65610409,65610410,0.894133333,0.64327,0.830222785,0.73834,0.9718,0.498710526,0.71988,cg00497909
chr7,66024309,66024310,0.729883333,0.5479625,0.834177215,0.58118,0.9120375,0.448105263,0.61193,cg05035049
chr7,66202871,66202872,0.49435,0.47291,0.872,0.4618,0.9199625,0.453252632,0.50295,cg19797896
chr7,69458326,69458327,0.894316667,0.5675925,0.892496203,0.59004,0.90155,0.448468421,0.58667,cg10588834
chr7,72987827,72987828,0.861083333,0.50257,0.9195,0.61426,0.9636625,0.306863158,0.60346,cg10195567
chr7,73926031,73926032,0.880133333,0.49683,0.886758228,0.5365,0.939075,0.327794737,0.56818,cg03082234
chr7,75112219,75112220,0.783316667,0.4908025,0.860360759,0.55924,0.903075,0.342578947,0.5627,cg05817295
chr7,75984284,75984285,0.830883333,0.495453846,0.858218987,0.48784,0.911075,0.401616667,0.46691,cg09150733
chr7,76149509,76149510,0.364733333,0.4861075,0.820293671,0.60296,0.935025,0.428384211,0.61018,cg16393713
chr7,76181996,76181997,0.851833333,0.58985,0.8713,0.66808,0.90415,0.443421053,0.67176,cg01396998
chr7,77753628,77753629,0.369666667,0.37372,0.843264557,0.45392,0.9066625,0.303263158,0.46992,cg24142117
chr7,77801448,77801449,0.829766667,0.5288725,0.878974684,0.63638,0.9354125,0.344089474,0.64567,cg12994657
chr7,86595241,86595242,0.734383333,0.540135,0.832537975,0.65198,0.919175,0.382468421,0.66723,cg17833065
chr7,91603056,91603057,0.600816667,0.4497225,0.849343038,0.52624,0.929375,0.339942105,0.52939,cg00334498
chr7,92243191,92243192,0.8542,0.58006,0.869353165,0.69744,0.94815,0.399084211,0.70074,cg05517400
chr7,93811563,93811564,0.820866667,0.53875,0.838744304,0.62952,0.9097125,0.373584211,0.63791,cg16568084
chr7,94928192,94928193,0.850333333,0.5528575,0.86263038,0.6721,0.9110125,0.367852632,0.66626,cg01879893
chr7,94928249,94928250,0.887366667,0.540845,0.889198734,0.65244,0.907075,0.350457895,0.63887,cg09416203
chr7,95804328,95804329,0.847116667,0.49175,0.885871795,0.54678,0.9475125,0.321105263,0.57524,cg20502039
chr7,99745383,99745384,0.8282,0.4792025,0.890253165,0.52456,0.949575,0.328052632,0.53431,cg04136922
chr7,100480496,100480497,0.3553,0.4129375,0.891878481,0.44072,0.918475,0.402721053,0.45304,cg23926006
chr7,100480538,100480539,0.341533333,0.43908,0.891412658,0.44906,0.9616375,0.461342105,0.45032,cg13260916
chr7,100480589,100480590,0.273183333,0.427005,0.875305063,0.4337,0.9193875,0.465589474,0.44264,cg11055795
chr7,101518619,101518620,0.16155,0.25717,0.817537975,0.4034,0.9210375,0.189294737,0.37039,cg24420432
chr7,101558435,101558436,0.175983333,0.42724,0.892229114,0.53246,0.9694875,0.432384211,0.51561,cg25887619
chr7,101579003,101579004,0.482816667,0.4709725,0.800148101,0.46234,0.945,0.469031579,0.47187,cg26570844
chr7,101723521,101723522,0.119016667,0.253605,0.866049367,0.3091,0.9524125,0.257505263,0.2992,cg07266412
chr7,101723568,101723569,0.181833333,0.2706475,0.908620253,0.34958,0.95075,0.235731579,0.35081,cg17713751
chr7,101723836,101723837,0.192266667,0.2591225,0.857810127,0.32032,0.9300875,0.229663158,0.32461,cg12349350
chr7,101754758,101754759,0.513216667,0.33699,0.869786076,0.41508,0.934275,0.232852632,0.39007,cg15770446
chr7,101754920,101754921,0.1738,0.3308175,0.802786076,0.40218,0.9200375,0.338842105,0.3741,cg16829042
chr7,101762633,101762634,0.811283333,0.378225,0.865724051,0.48256,0.95745,0.168373684,0.46494,cg06721601
chr7,101789639,101789640,0.2855,0.3954325,0.823362025,0.57196,0.9063625,0.298657895,0.557,cg06294954
chr7,101819329,101819330,0.22075,0.3336475,0.86845443,0.45258,0.9654375,0.280494737,0.44291,cg08135718
chr7,101849120,101849121,0.523216667,0.3812775,0.944031646,0.41676,0.9504375,0.326089474,0.38323,cg06010390
chr7,101849473,101849474,0.508066667,0.3676625,0.844670886,0.42566,0.9199875,0.279326316,0.42226,cg01234984
chr7,101940485,101940486,0.826033333,0.5096275,0.849151899,0.55324,0.9304625,0.374178947,0.55533,cg27482432
chr7,102775759,102775760,0.70745,0.4468975,0.800283544,0.48294,0.9415125,0.310410526,0.53187,cg07148407
chr7,102790406,102790407,0.673483333,0.4137325,0.900588608,0.4028,0.9705875,0.333415789,0.41595,cg11692070
